,value
0,99.77108682835203
1,99.69273697494019
2,97.60389626143402
3,100.18354724923748
4,103.56505485632523
5,103.35275274333917
6,112.08081741111688
7,120.62483272234914
8,120.35439537899961
9,118.16204160316093
10,113.82872735233553
11,112.61072355439005
12,112.09969816552221
13,108.77321531509534
14,108.47692175902142
15,106.7929614465543
16,109.39354355419623
17,116.91865439719453
18,120.88715737642856
19,121.69342811199496
20,124.28372901436467
21,119.04161277724383
22,113.2075161283173
23,103.03221646173287
