,value
0,250.7381796226544
1,248.6844696553459
2,250.56531070024653
3,247.01045942937677
4,246.94449084037166
5,249.56243798442904
6,257.02839100409324
7,270.1734102407228
8,266.0414834549516
9,272.5138431357176
10,271.71134195992664
11,268.85086509868995
12,269.83279906848827
13,263.32460781170556
14,262.2618638770515
15,261.7980100183955
16,266.2933256943192
17,269.82208764575597
18,276.7039842762317
19,281.9431623488265
20,272.9999635178427
21,270.97065836700483
22,269.6280203244025
23,266.4620617695667
