,value
0,108.55722137145847
1,108.76751039275256
2,112.74464591817897
3,110.63504781048123
4,111.53317014802955
5,117.34047116367623
6,131.84856869685157
7,139.32510430069456
8,136.8409071343725
9,136.97590383727726
10,133.6879945666426
11,129.00027760247517
12,128.15751157376468
13,124.70759832398868
14,118.90774280187244
15,117.72405228207238
16,129.95021257548913
17,130.50844143536415
18,136.1084203864544
19,133.37483539686005
20,132.62524468402955
21,132.66820485917194
22,130.28198658500102
23,126.47467503831805
