,value
0,229.4905078505906
1,227.1563155942915
2,224.0675825275234
3,222.07311505751568
4,219.78452058373432
5,221.63562293024185
6,220.3341861398858
7,221.80772270659136
8,226.0492732032857
9,234.50785152786446
10,242.76319077858838
11,243.71420180826115
12,247.41639071322885
13,242.87552942025962
14,241.65542998248378
15,243.05549366027282
16,244.54286756897437
17,240.9686117920393
18,242.57343427059763
19,242.44261164849866
20,238.88787603544807
21,239.21642644425805
22,233.48125393013447
23,230.38320254653112
