,value
0,100.0077843675794
1,97.07212433040777
2,96.28283283055929
3,99.08162283421696
4,99.09200492383641
5,97.72787918644069
6,102.00907556597929
7,108.77535437214496
8,110.36082768823711
9,113.37375420233407
10,112.97593142147136
11,116.06908690882042
12,114.65145458752933
13,110.72541502114977
14,113.26733485877239
15,112.10834440119997
16,112.536043011707
17,112.38585008129098
18,118.52806372435691
19,123.31212283326965
20,122.52217658762032
21,118.76839867208784
22,111.97939791700233
23,106.05924126555837
