,value
0,154.84125886964995
1,153.98599883890725
2,153.53552334157158
3,153.13365155024084
4,152.11580435546173
5,155.10422349381196
6,163.95574081536347
7,176.07462282012557
8,171.3654789199342
9,166.69556289875453
10,163.33070050617644
11,163.09390831175565
12,159.8024781129341
13,157.83689251051842
14,152.65882933781768
15,153.03436812714043
16,162.22369839258943
17,166.35106956985274
18,177.2444362579085
19,179.55333320753994
20,178.78017483994853
21,169.32520195677304
22,158.2294134187621
23,151.14675872813106
