,value
0,96.88237518251677
1,91.2889464329926
2,91.17488630469978
3,90.02187275310057
4,93.22907614610529
5,92.05202019382565
6,95.97744706361028
7,100.82178899647947
8,101.9281101608178
9,104.71689086294654
10,102.99307729220209
11,103.01172389306046
12,107.27289269295541
13,104.07951483259545
14,101.17018615521991
15,105.04788027469374
16,107.57405023371064
17,106.39175964362144
18,110.19684881792367
19,112.98234269801846
20,113.44735228947316
21,110.83896543460644
22,106.62195983938935
23,99.80961500102595
