,value
0,226.37743222916768
1,221.90665980348388
2,217.63323711794794
3,218.49613360020908
4,221.5387736213719
5,219.9440746735766
6,221.73950768256302
7,228.6203570499499
8,232.30056554831364
9,239.62854299655396
10,246.51133602958438
11,248.39704502609965
12,249.64057453279793
13,245.91557715124767
14,236.98737553767185
15,240.00815992975652
16,237.3236161091647
17,239.43514052283268
18,240.8280599501688
19,234.04783412527277
20,229.92193438119398
21,226.24470649694783
22,223.85027544261465
23,217.742568161983
