,value
0,231.7754521498636
1,229.16283256201484
2,229.99728110706945
3,232.62349075247366
4,251.0199082498513
5,251.43591295090212
6,255.71265133431376
7,267.7365172143702
8,267.49438898180773
9,269.56483012101694
10,270.0688286443808
11,261.6045249869838
12,254.32434004114057
13,253.35271379631345
14,254.26260007128153
15,249.11857340458778
16,250.33483379671495
17,261.67785848851014
18,269.1683658062152
19,268.8993098122943
20,268.3264352902036
21,267.80754567925317
22,261.26149065148184
23,251.9343303295564
