,value
0,175.75449936188022
1,173.54394089881455
2,173.89310484758485
3,174.17247856825986
4,175.40933276066622
5,182.19714112284186
6,190.58975800743838
7,197.16730999294018
8,193.01045322228657
9,199.4377867897552
10,187.41203523416794
11,183.5224014436711
12,179.38242630260194
13,177.22672631218592
14,175.72517926397936
15,178.36556649646525
16,181.24532728306457
17,186.65980203279042
18,193.82076196649908
19,193.0460758826922
20,196.78637663041377
21,191.7919061041247
22,188.8988685306594
23,183.39420432062127
