,value
0,163.1708516613521
1,166.14640620857503
2,166.91624187568783
3,167.69692943475573
4,168.2687077471259
5,174.2747179589815
6,183.0668461173768
7,186.75489355280445
8,181.67407487615634
9,181.1930240141111
10,183.33548745564167
11,180.56404276382872
12,180.33527844720933
13,182.5128429588672
14,191.1933596123923
15,188.41561011978197
16,186.910630781496
17,195.16052137839534
18,200.26170148570975
19,200.53961859680055
20,195.9479421848784
21,194.8417811579999
22,197.05307297959786
23,190.30938513100133
