,value
0,289.0933651927718
1,286.77303511019335
2,287.0468812900316
3,283.85219698197267
4,282.6302986735955
5,282.765237281005
6,286.2133400985952
7,285.0279700822421
8,289.39329772893666
9,298.52343229435337
10,304.09554768241964
11,309.5362945819061
12,312.98418576896796
13,314.19743958489806
14,310.1238894567186
15,309.0045020053931
16,317.10036834995105
17,316.8960456172533
18,317.6764393027112
19,311.6033167023415
20,308.22834935279417
21,306.5008587517172
22,305.51860137896534
23,305.3178332532423
