,value
0,254.488901460514
1,252.4317140990113
2,251.34516688449835
3,249.8811989732943
4,250.56111918588226
5,253.90828775840333
6,255.28499235075182
7,255.94762889029494
8,262.72528728947196
9,265.500635275355
10,268.8567390689238
11,270.1922318730103
12,267.0364511628018
13,266.6511005871147
14,262.48689593647975
15,260.143229624088
16,258.56996350663024
17,261.26815867002443
18,260.0816064588649
19,256.54985079806
20,251.3356179462038
21,247.56349305131914
22,242.89703566396153
23,237.5739243171083
