,value
0,118.81742294481828
1,117.10283843956928
2,119.6308956666793
3,120.44358349781409
4,117.43950755575912
5,118.66692285672684
6,124.68994096322335
7,134.52394117252953
8,132.74786402359194
9,133.73072013481428
10,128.36198632248085
11,130.1209968545802
12,127.81808240890547
13,128.62347871015214
14,131.0889598665848
15,128.89755336188415
16,128.6420596920551
17,131.8713845529773
18,139.12445715100742
19,144.17490273910929
20,141.43702398385486
21,134.69055322049152
22,129.89071476936536
23,123.20598406561345
