,value
0,175.46068125060006
1,177.0913367996581
2,172.86004362835254
3,173.14431024360567
4,177.67844705093472
5,180.76445942969283
6,187.83526496043257
7,200.2382526449053
8,194.63274128797804
9,192.43849386556565
10,191.4855752080056
11,189.79451371544965
12,189.12413751361737
13,187.45853311775943
14,186.90358330069097
15,184.5452632642023
16,184.47822467730964
17,188.5334210913152
18,192.9514741174661
19,195.3772828926804
20,193.86160336355363
21,189.85711279136555
22,185.5475019000501
23,176.77723982079905
