,value
0,91.79731952379902
1,88.80912357547807
2,89.08746751452682
3,88.00396142416415
4,88.88542463789658
5,92.63359834395162
6,92.9999331960264
7,99.0213621262295
8,104.30022558376731
9,107.43063277780747
10,102.64930248113092
11,105.84781482496648
12,100.3333590104214
13,99.26698675468752
14,99.28256463029294
15,101.52130119305616
16,105.4458029764888
17,106.15214937809164
18,108.76115600832028
19,110.40419538190552
20,112.83882685134088
21,105.08757154459045
22,100.65190476618965
23,95.8012564495996
