,value
0,105.59891556055388
1,99.386711733099
2,97.09601953379484
3,97.620788621185
4,102.21544681330128
5,99.94341228359043
6,103.83312712943594
7,108.097134877165
8,108.05383379757976
9,118.1135976806654
10,114.54355980343465
11,112.32594908568085
12,113.6956062410412
13,111.6209214056881
14,110.97047136824456
15,111.56782592719937
16,119.14149672490412
17,124.34301544151243
18,123.80607332518424
19,126.08173114528304
20,123.33162585322265
21,126.14426374638384
22,120.64558731364733
23,112.2542715760882
