,value
0,113.15033006543052
1,110.19393409739337
2,111.4284727706982
3,115.59817024207187
4,112.51947196536442
5,113.770121207948
6,117.91407280355148
7,123.93361123203448
8,124.76612214782016
9,125.4233663507052
10,129.73496579727023
11,127.51381709259825
12,121.66109539868395
13,125.13493476164868
14,121.20301215303316
15,120.42417087098252
16,123.62631491261465
17,123.2898228063537
18,130.29523417857814
19,128.18926188958983
20,127.13866916291056
21,127.2842364083548
22,125.4798368646216
23,120.30697190207206
