,value
0,156.08795468184366
1,155.05670233331782
2,154.07668184374484
3,158.07712067644846
4,155.74432004716536
5,157.07628856093416
6,164.4707031216726
7,177.5205699532408
8,174.2859169883903
9,174.12252050613992
10,178.91891414365602
11,176.69978696150375
12,174.29965436485782
13,173.89385828986164
14,173.235488394498
15,175.59209902209074
16,176.83969413472022
17,185.3838638292245
18,189.56695342784496
19,192.43329590257508
20,189.6736169842685
21,181.27236178935817
22,175.3894481550671
23,172.61108040293695
