,value
0,170.246239764477
1,170.6176255168472
2,166.9579958740922
3,167.64641462530446
4,170.65799698148035
5,168.7350481778905
6,178.00654798226233
7,189.52186478475377
8,184.2960854038172
9,185.26524341049048
10,183.94249925478815
11,181.644816117654
12,180.27379340037527
13,174.47113184830332
14,174.13709282572552
15,176.69860489370856
16,183.1517598888015
17,191.9710885900932
18,196.9632546547558
19,199.54377832904572
20,193.62698131423488
21,192.1084538487597
22,186.21660731452383
23,182.22246448101737
