,value
0,93.43279472758672
1,90.4267185862408
2,95.00794779292
3,92.3917317920761
4,92.71260889824497
5,94.71720242154385
6,105.229296014453
7,118.21368612059416
8,111.02746437398454
9,108.94682759949288
10,107.42193964011769
11,105.35951461383377
12,110.8023727556978
13,107.29632477751473
14,109.13666189463932
15,111.7170954659984
16,113.39512539856062
17,119.12157360950197
18,124.7990393816405
19,135.9995471054825
20,129.67956442539028
21,125.3499882545198
22,121.40821986822098
23,113.26080335737473
