,value
0,111.67536802258
1,111.50615684278984
2,110.90544321162298
3,111.50583153057887
4,110.43628485739865
5,110.01513489978493
6,112.16220030873195
7,114.10267262378558
8,116.21602579522276
9,118.29591700712726
10,123.03257820491072
11,124.37567415234118
12,129.00937396000705
13,125.51054133498316
14,119.71604022694818
15,119.8659028509617
16,122.2819222049971
17,124.29305301563544
18,127.84091931294128
19,130.05107939733807
20,128.29056538016266
21,126.7064034084688
22,121.90378221426649
23,117.42700563620718
