,value
0,185.12861869438296
1,182.86027888763851
2,186.05769863380144
3,186.07835909333764
4,186.5609283085121
5,190.7025073304501
6,192.97079069411936
7,195.20473008719568
8,195.1048892685942
9,196.69813413003305
10,198.02719774109264
11,191.5645729667228
12,189.26470297704057
13,189.94005638394387
14,186.23627972498093
15,192.40110116258472
16,184.16528976941677
17,183.01813326740535
18,192.64158647075288
19,189.12742688422847
20,190.17611879393917
21,190.37965155255608
22,190.9998937673097
23,190.4770810989795
