,value
0,98.73146401569991
1,101.49286567462754
2,97.54415289396582
3,97.152775393429
4,98.29149239744125
5,101.63517906495125
6,117.13445905791302
7,122.7298726262602
8,114.38123987773872
9,113.35956762195046
10,108.46888792343744
11,106.32102273462276
12,105.0280613697266
13,101.27421393244344
14,99.77758273323168
15,102.10233447661032
16,104.7097068105545
17,110.11690544856762
18,113.23888473820448
19,122.76584840119652
20,119.82772605228966
21,114.67703270979518
22,106.30127644547288
23,102.96803180567888
