,value
0,140.2265581046316
1,139.82837879763622
2,140.99577967325345
3,143.13321227035811
4,141.93385567004017
5,143.609740787502
6,152.9395055524959
7,161.40527788132624
8,155.57764035735607
9,153.12241487580224
10,152.8738330360606
11,157.18211225537226
12,156.83611135854105
13,156.5228080443144
14,153.93145780834308
15,155.29089111244352
16,156.05978898389756
17,157.55543235169483
18,166.24539612200772
19,164.48602403982986
20,155.87809708434102
21,154.57432077027275
22,148.86153728905745
23,140.5823969936542
