hour,pressure_avg,sensor
7,4.8579915,Sensor-1
8,4.8221841667,Sensor-1
9,4.827881,Sensor-1
19,5.0179036667,Sensor-1
20,4.9208986,Sensor-1
21,5.080566,Sensor-1
23,5.1708985,Sensor-1
0,6.8766276667,Sensor-2
1,6.9303385,Sensor-2
2,6.9047036667,Sensor-2
3,6.7443846667,Sensor-2
4,6.8473308333,Sensor-2
5,6.7867023333,Sensor-2
6,6.7020671667,Sensor-2
7,6.6438803333,Sensor-2
8,6.6589356667,Sensor-2
9,6.6760255,Sensor-2
10,6.6638183333,Sensor-2
11,6.6088866667,Sensor-2
12,6.6727703333,Sensor-2
13,6.7460123333,Sensor-2
14,6.8037925,Sensor-2
15,6.8652345,Sensor-2
16,6.7508951667,Sensor-2
17,6.7736818333,Sensor-2
18,6.738688,Sensor-2
19,6.8037921667,Sensor-2
20,6.7700193333,Sensor-2
21,6.8269858333,Sensor-2
22,6.8631998333,Sensor-2
23,6.8981933333,Sensor-2
0,5.315755,Sensor-3
1,5.4048665,Sensor-3
2,5.3918456667,Sensor-3
3,5.28361,Sensor-3
4,5.3072103333,Sensor-3
5,5.28361,Sensor-3
6,5.177002,Sensor-3
7,5.0402833333,Sensor-3
8,4.991455,Sensor-3
9,5.0972491667,Sensor-3
10,5.1489258333,Sensor-3
11,4.9816895,Sensor-3
12,5.1098631667,Sensor-3
13,5.1424153333,Sensor-3
14,5.3047688333,Sensor-3
15,5.3788248333,Sensor-3
16,5.3096516667,Sensor-3
17,5.3735351667,Sensor-3
18,5.3226725,Sensor-3
19,5.3922526667,Sensor-3
20,5.3483071667,Sensor-3
21,5.378418,Sensor-3
22,5.4007973333,Sensor-3
23,5.4618328333,Sensor-3
0,6.1730958333,Sensor-4
1,6.225179,Sensor-4
2,6.2032065,Sensor-4
3,6.0774738333,Sensor-4
4,6.167399,Sensor-4
5,6.130778,Sensor-4
6,6.00708,Sensor-4
7,5.9240721667,Sensor-4
8,5.8870443333,Sensor-4
9,5.9114583333,Sensor-4
10,5.9208171667,Sensor-4
11,5.8691405,Sensor-4
12,5.9558105,Sensor-4
13,6.0274251667,Sensor-4
14,6.0970053333,Sensor-4
15,6.1869303333,Sensor-4
16,6.0351561667,Sensor-4
17,6.0681151667,Sensor-4
18,6.0172526667,Sensor-4
19,6.097412,Sensor-4
20,6.1027018333,Sensor-4
21,6.118571,Sensor-4
22,6.0913086667,Sensor-4
23,6.1869305,Sensor-4
0,5.9020995,Sensor-5
1,5.9313963333,Sensor-5
2,5.9126791667,Sensor-5
3,5.8614096667,Sensor-5
4,5.9049476667,Sensor-5
5,5.904948,Sensor-5
6,5.8410645,Sensor-5
7,5.7861328333,Sensor-5
8,5.7792155,Sensor-5
9,5.7869465,Sensor-5
10,5.8174641667,Sensor-5
11,5.756429,Sensor-5
12,5.814209,Sensor-5
13,5.7869466667,Sensor-5
14,5.8504235,Sensor-5
15,5.847982,Sensor-5
16,5.7710775,Sensor-5
17,5.789388,Sensor-5
18,5.7295735,Sensor-5
19,5.8402506667,Sensor-5
20,5.8003741667,Sensor-5
21,5.83903,Sensor-5
22,5.8243815,Sensor-5
23,5.8935546667,Sensor-5
0,5.017302607427923,Sensor-6
1,5.097385712489278,Sensor-6
2,5.047942266006752,Sensor-6
3,4.8921715121337925,Sensor-6
4,4.959553184536934,Sensor-6
5,4.930038099509942,Sensor-6
6,4.791500374006358,Sensor-6
7,4.732092467101235,Sensor-6
8,4.64930124419655,Sensor-6
9,4.693323466783146,Sensor-6
10,4.720984242839844,Sensor-6
11,4.659514552768002,Sensor-6
12,4.818002989598627,Sensor-6
13,4.901315507264055,Sensor-6
14,4.986644865257506,Sensor-6
15,5.016450692241474,Sensor-6
16,4.885328301898096,Sensor-6
17,4.904278840222066,Sensor-6
18,4.823862179518757,Sensor-6
19,4.88529862416488,Sensor-6
20,4.861974374326643,Sensor-6
21,4.909906893812702,Sensor-6
22,4.964115301814525,Sensor-6
23,5.01690439256861,Sensor-6
0,5.0264486667,Sensor-7
1,5.119222,Sensor-7
2,5.0569661667,Sensor-7
3,4.9165853333,Sensor-7
4,4.9768066667,Sensor-7
5,4.9222818333,Sensor-7
6,4.777018,Sensor-7
7,4.7058105,Sensor-7
8,4.6053061667,Sensor-7
9,4.6643068333,Sensor-7
10,4.7212728333,Sensor-7
11,4.6887205,Sensor-7
12,4.8710123333,Sensor-7
13,4.9987795,Sensor-7
14,5.036621,Sensor-7
15,5.0891113333,Sensor-7
16,4.8994953333,Sensor-7
17,4.9556478333,Sensor-7
18,4.8514811667,Sensor-7
19,4.9308266667,Sensor-7
20,4.840088,Sensor-7
21,4.9812826667,Sensor-7
22,4.9796546667,Sensor-7
23,5.0276693333,Sensor-7
0,5.625,Sensor-8
1,5.6274414286,Sensor-8
2,5.611572125,Sensor-8
3,5.5716961667,Sensor-8
4,5.59611,Sensor-8
5,5.5789185,Sensor-8
6,5.5476888333,Sensor-8
7,5.5029296667,Sensor-8
8,5.5078125,Sensor-8
9,5.4991316667,Sensor-8
10,5.513916,Sensor-8
11,5.5045571667,Sensor-8
12,5.5310058333,Sensor-8
13,5.5493165,Sensor-8
14,5.5253093333,Sensor-8
15,5.4765629,Sensor-8
19,5.513509,Sensor-8
20,5.5330403333,Sensor-8
21,5.5598958333,Sensor-8
22,5.5851238333,Sensor-8
23,5.5834961667,Sensor-8
