hour,pressure_avg,sensor
0,6.3907878889,Sensor-1
1,6.400757,Sensor-1
2,6.4416503333,Sensor-1
3,6.4400228333,Sensor-1
4,6.3793947143,Sensor-1
5,6.36556,Sensor-1
6,6.171875,Sensor-1
7,6.2556967778,Sensor-1
8,6.332702375,Sensor-1
9,6.2503488571,Sensor-1
10,6.1580403333,Sensor-1
11,6.2723215714,Sensor-1
12,6.2016601,Sensor-1
13,6.434936375,Sensor-1
14,6.2928988571,Sensor-1
15,6.2053571429,Sensor-1
16,6.2226566,Sensor-1
17,6.2593585,Sensor-1
18,6.027832,Sensor-1
19,5.9973145,Sensor-1
20,6.0168455,Sensor-1
21,6.2223306667,Sensor-1
22,6.3126628333,Sensor-1
23,6.468099,Sensor-1
0,7.6245116667,Sensor-2
1,7.6041663333,Sensor-2
2,7.6472983333,Sensor-2
3,7.648519,Sensor-2
4,7.6082355,Sensor-2
5,7.562256,Sensor-2
6,7.4393716667,Sensor-2
7,7.5138345,Sensor-2
8,7.5191243333,Sensor-2
9,7.3490398333,Sensor-2
10,7.5036621667,Sensor-2
11,7.4454751667,Sensor-2
12,7.5052896667,Sensor-2
13,7.5634765,Sensor-2
14,7.5016278333,Sensor-2
15,7.446289,Sensor-2
16,7.4739585,Sensor-2
17,7.5130208333,Sensor-2
18,7.3531086667,Sensor-2
19,7.3571776667,Sensor-2
20,7.327474,Sensor-2
21,7.3950195,Sensor-2
22,7.5748696667,Sensor-2
23,7.6265463333,Sensor-2
0,6.5462238333,Sensor-3
1,6.5030925,Sensor-3
2,6.562093,Sensor-3
3,6.5852863333,Sensor-3
4,6.4912925,Sensor-3
5,6.479899,Sensor-3
6,6.2935383333,Sensor-3
7,6.3618976667,Sensor-3
8,6.3334145,Sensor-3
9,6.2504068333,Sensor-3
10,6.348877,Sensor-3
11,6.2642415,Sensor-3
12,6.4131673333,Sensor-3
13,6.455892,Sensor-3
14,6.3830568333,Sensor-3
15,6.306966,Sensor-3
16,6.3130698333,Sensor-3
17,6.3684081667,Sensor-3
18,6.2345376667,Sensor-3
19,6.2174478333,Sensor-3
20,6.2874348333,Sensor-3
21,6.3891601667,Sensor-3
22,6.5625,Sensor-3
23,6.554362,Sensor-3
0,7.0869953333,Sensor-4
1,7.0296223333,Sensor-4
2,7.0918785,Sensor-4
3,7.0723468333,Sensor-4
4,7.0389811667,Sensor-4
5,7.0133461667,Sensor-4
6,6.90389,Sensor-4
7,6.9303385,Sensor-4
8,6.9067383333,Sensor-4
9,6.7919921667,Sensor-4
10,6.8945313333,Sensor-4
11,6.8513998333,Sensor-4
12,6.974284,Sensor-4
13,7.0023601667,Sensor-4
14,6.9173178333,Sensor-4
15,6.871338,Sensor-4
16,6.9022625,Sensor-4
17,6.9555663333,Sensor-4
18,6.7517091667,Sensor-4
19,6.7028808333,Sensor-4
20,6.7850748333,Sensor-4
21,6.8237306667,Sensor-4
22,6.9669598333,Sensor-4
23,7.060954,Sensor-4
0,6.2870278333,Sensor-5
1,6.2459311667,Sensor-5
2,6.262614,Sensor-5
3,6.2756348333,Sensor-5
4,6.254069,Sensor-5
5,6.2137858333,Sensor-5
6,6.1877445,Sensor-5
7,6.1254883333,Sensor-5
8,6.1580401667,Sensor-5
9,6.2015788333,Sensor-5
10,6.2007648333,Sensor-5
11,6.160482,Sensor-5
12,6.217041,Sensor-5
13,6.2345376667,Sensor-5
14,6.1661781667,Sensor-5
15,6.2569173333,Sensor-5
16,6.1442056667,Sensor-5
17,6.1865235,Sensor-5
18,6.0705568333,Sensor-5
19,6.111247,Sensor-5
20,6.0697428333,Sensor-5
21,6.1454265,Sensor-5
22,6.171468,Sensor-5
23,6.2719725,Sensor-5
0,6.251241297275688,Sensor-6
1,6.214171735150776,Sensor-6
2,6.2316450219652495,Sensor-6
3,6.286058095046172,Sensor-6
4,6.237555775889811,Sensor-6
5,6.164166130863332,Sensor-6
6,6.049433542424443,Sensor-6
7,6.04865639472617,Sensor-6
8,6.072014621577387,Sensor-6
9,6.013554149985062,Sensor-6
10,6.059708717354631,Sensor-6
11,6.0628805239201,Sensor-6
12,6.088409759402366,Sensor-6
13,6.1416831784018475,Sensor-6
14,6.10015027113317,Sensor-6
15,6.0520115289211,Sensor-6
16,6.038318593677094,Sensor-6
17,6.034192810022632,Sensor-6
18,5.87376376439224,Sensor-6
19,5.789115481311399,Sensor-6
20,5.873219559623825,Sensor-6
21,5.9297750263705975,Sensor-6
22,6.097754548559669,Sensor-6
23,6.216451549545235,Sensor-6
0,6.4265951667,Sensor-7
1,6.3590495,Sensor-7
2,6.3541665,Sensor-7
3,6.3907878333,Sensor-7
4,6.3859048333,Sensor-7
5,6.2406413333,Sensor-7
6,6.1669921667,Sensor-7
7,6.1336261667,Sensor-7
8,6.1990794286,Sensor-7
9,6.0846818571,Sensor-7
10,6.1942546667,Sensor-7
11,6.2084961667,Sensor-7
12,6.1067708333,Sensor-7
13,6.228841,Sensor-7
14,6.2158203333,Sensor-7
15,6.09375,Sensor-7
16,6.2080893333,Sensor-7
17,6.0896811667,Sensor-7
18,5.9240721667,Sensor-7
19,5.7888456667,Sensor-7
20,5.8728026667,Sensor-7
21,6.0229493333,Sensor-7
22,6.1779785,Sensor-7
23,6.3960775,Sensor-7
6,5.74645975,Sensor-8
7,5.7490234,Sensor-8
8,5.7437135,Sensor-8
9,5.7304688,Sensor-8
10,5.7631836,Sensor-8
11,5.84716775,Sensor-8
