hour,pressure_avg,sensor
7,6.14257825,Sensor-1
8,6.126709,Sensor-1
9,6.2443036667,Sensor-1
20,6.13444,Sensor-1
21,6.1666435714,Sensor-1
22,6.2972005,Sensor-1
23,6.430664,Sensor-1
0,7.886963,Sensor-2
1,7.9064943333,Sensor-2
2,7.821045,Sensor-2
3,7.923177,Sensor-2
4,7.886149,Sensor-2
5,7.8304035,Sensor-2
6,7.651367,Sensor-2
7,7.5573731667,Sensor-2
8,7.5606281667,Sensor-2
9,7.6538086667,Sensor-2
10,7.6452635,Sensor-2
11,7.6843263333,Sensor-2
12,7.775472,Sensor-2
13,7.7168781667,Sensor-2
14,7.763672,Sensor-2
15,7.8715005,Sensor-2
16,7.6289876667,Sensor-2
17,7.7067058333,Sensor-2
18,7.6684571667,Sensor-2
19,7.6741536667,Sensor-2
20,7.6590983333,Sensor-2
21,7.6741536667,Sensor-2
22,7.6310223333,Sensor-2
23,7.7453615,Sensor-2
0,7.1801758333,Sensor-3
1,7.1362303333,Sensor-3
2,7.1077473333,Sensor-3
3,7.0601398333,Sensor-3
4,7.0992025,Sensor-3
5,7.0129393333,Sensor-3
6,6.8412271667,Sensor-3
7,6.7879231667,Sensor-3
8,6.669108,Sensor-3
9,6.7647298333,Sensor-3
10,6.772461,Sensor-3
11,6.7948405,Sensor-3
12,6.8941243333,Sensor-3
13,6.9958495,Sensor-3
14,7.01416,Sensor-3
15,7.0043945,Sensor-3
16,6.9274903333,Sensor-3
17,6.8212891667,Sensor-3
18,6.8168133333,Sensor-3
19,6.9079591667,Sensor-3
20,6.8261718333,Sensor-3
21,6.8269858333,Sensor-3
22,6.8595376667,Sensor-3
23,6.9384768333,Sensor-3
0,7.3421225,Sensor-4
1,7.3563638333,Sensor-4
2,7.2973635,Sensor-4
3,7.2762045,Sensor-4
4,7.29126,Sensor-4
5,7.1862795,Sensor-4
6,7.015381,Sensor-4
7,7.0780436667,Sensor-4
8,6.9616698333,Sensor-4
9,7.0467123333,Sensor-4
10,7.0751953333,Sensor-4
11,7.1720378333,Sensor-4
12,7.1651205,Sensor-4
13,7.2509766667,Sensor-4
14,7.2717285,Sensor-4
15,7.28597,Sensor-4
16,7.1781413333,Sensor-4
17,7.1240235,Sensor-4
18,7.059733,Sensor-4
19,7.1818033333,Sensor-4
20,7.1565756667,Sensor-4
21,7.137451,Sensor-4
22,7.1700033333,Sensor-4
23,7.1846518333,Sensor-4
0,6.6076661667,Sensor-5
1,6.5356446667,Sensor-5
2,6.549886,Sensor-5
3,6.5083823333,Sensor-5
4,6.534424,Sensor-5
5,6.4733886667,Sensor-5
6,6.4359538333,Sensor-5
7,6.4343261667,Sensor-5
8,6.4176431667,Sensor-5
9,6.438395,Sensor-5
10,6.4204916667,Sensor-5
11,6.4880371667,Sensor-5
12,6.4383953333,Sensor-5
13,6.4579263333,Sensor-5
14,6.4750163333,Sensor-5
15,6.5376788333,Sensor-5
16,6.3879395,Sensor-5
17,6.4819336667,Sensor-5
18,6.514486,Sensor-5
19,6.4233398333,Sensor-5
20,6.4359538333,Sensor-5
21,6.3846841667,Sensor-5
22,6.4265951667,Sensor-5
23,6.4188638333,Sensor-5
0,6.401461308892304,Sensor-6
1,6.397801527636354,Sensor-6
2,6.342885947476765,Sensor-6
3,6.353712040729025,Sensor-6
4,6.339521505103722,Sensor-6
5,6.235686009347345,Sensor-6
6,5.983889203555313,Sensor-6
7,5.895035082171887,Sensor-6
8,5.93467165169195,Sensor-6
9,5.93290801933534,Sensor-6
10,6.028128659798738,Sensor-6
11,6.075394741963799,Sensor-6
12,6.114311602619608,Sensor-6
13,6.180883414783695,Sensor-6
14,6.245737193107901,Sensor-6
15,6.250786468003394,Sensor-6
16,6.086526021376715,Sensor-6
17,6.048142348904594,Sensor-6
18,5.995168959276944,Sensor-6
19,5.975255647994403,Sensor-6
20,5.975850137896812,Sensor-6
21,5.956792600449792,Sensor-6
22,6.018807421046048,Sensor-6
23,6.114744486606563,Sensor-6
0,6.4815268333,Sensor-7
1,6.5392123846,Sensor-7
2,6.4542645,Sensor-7
3,6.5112306667,Sensor-7
4,6.4709473333,Sensor-7
5,6.368815,Sensor-7
6,6.1177573333,Sensor-7
7,6.0709638333,Sensor-7
8,6.0319011667,Sensor-7
9,6.0620118333,Sensor-7
10,6.195882,Sensor-7
11,6.2483723333,Sensor-7
12,6.2023925,Sensor-7
13,6.2792968333,Sensor-7
14,6.4607748333,Sensor-7
15,6.385905,Sensor-7
16,6.3049318333,Sensor-7
17,6.179606,Sensor-7
18,6.114502,Sensor-7
19,6.1661786667,Sensor-7
20,6.1568196667,Sensor-7
21,6.1458335,Sensor-7
22,6.2068685,Sensor-7
23,6.204427,Sensor-7
0,6.040039,Sensor-8
1,6.0465496667,Sensor-8
2,6.0709636667,Sensor-8
3,6.0563151667,Sensor-8
4,6.0408526667,Sensor-8
5,6.0123696667,Sensor-8
6,5.9326171667,Sensor-8
7,6.023356,Sensor-8
8,5.9549966667,Sensor-8
9,5.937907,Sensor-8
10,5.9114583333,Sensor-8
11,6.0099283333,Sensor-8
12,6.0172526667,Sensor-8
13,6.0042318333,Sensor-8
14,6.0302736667,Sensor-8
15,5.9863281667,Sensor-8
16,6.0042316667,Sensor-8
17,5.970459,Sensor-8
18,5.921224,Sensor-8
19,6.0091148333,Sensor-8
20,5.9183756667,Sensor-8
21,5.9049476667,Sensor-8
22,5.904948,Sensor-8
23,6.0282388333,Sensor-8
