hour,pressure_avg,sensor
8,5.7020787143,Sensor-1
9,5.6795246667,Sensor-1
10,5.5146486,Sensor-1
11,5.4130046667,Sensor-1
12,5.432129,Sensor-1
13,5.5037436667,Sensor-1
14,5.5988421429,Sensor-1
15,5.6554065455,Sensor-1
16,5.51483175,Sensor-1
17,5.4722377143,Sensor-1
18,5.5338541111,Sensor-1
19,5.3816731667,Sensor-1
20,5.514323,Sensor-1
21,5.5419921667,Sensor-1
22,5.6208147143,Sensor-1
23,5.8248465714,Sensor-1
0,7.4068196667,Sensor-2
1,7.3819986667,Sensor-2
2,7.4450686667,Sensor-2
3,7.4173991667,Sensor-2
4,7.4161783333,Sensor-2
5,7.4344888333,Sensor-2
6,7.3811848333,Sensor-2
7,7.3364258333,Sensor-2
8,7.290853,Sensor-2
9,7.2176106667,Sensor-2
10,7.112223,Sensor-2
11,7.0324708333,Sensor-2
12,7.0365395,Sensor-2
13,7.0572916667,Sensor-2
14,7.1561685,Sensor-2
15,7.1651205,Sensor-2
16,7.072347,Sensor-2
17,7.0214843333,Sensor-2
18,7.1085613333,Sensor-2
19,7.1199543333,Sensor-2
20,7.0955405,Sensor-2
21,7.0935058333,Sensor-2
22,7.1907551667,Sensor-2
23,7.2639973333,Sensor-2
0,6.0852051667,Sensor-3
1,6.0770673333,Sensor-3
2,6.0795085,Sensor-3
3,6.1462403333,Sensor-3
4,6.073405,Sensor-3
5,6.1307781667,Sensor-3
6,6.0644531667,Sensor-3
7,5.9952801667,Sensor-3
8,5.9200033333,Sensor-3
9,5.8544921667,Sensor-3
10,5.777181,Sensor-3
11,5.7035316667,Sensor-3
12,5.6982421667,Sensor-3
13,5.7132975,Sensor-3
14,5.8805338333,Sensor-3
15,5.8219401667,Sensor-3
16,5.7902021667,Sensor-3
17,5.7747396667,Sensor-3
18,5.7710773333,Sensor-3
19,5.732015,Sensor-3
20,5.8044431667,Sensor-3
21,5.82723,Sensor-3
22,5.8825683333,Sensor-3
23,5.9895831667,Sensor-3
0,6.7488606667,Sensor-4
1,6.7822266667,Sensor-4
2,6.8001303333,Sensor-4
3,6.8037921667,Sensor-4
4,6.776937,Sensor-4
5,6.8029785,Sensor-4
6,6.7810061667,Sensor-4
7,6.698405,Sensor-4
8,6.6231285,Sensor-4
9,6.5307616667,Sensor-4
10,6.4713541667,Sensor-4
11,6.3842773333,Sensor-4
12,6.402588,Sensor-4
13,6.4180501667,Sensor-4
14,6.5515136667,Sensor-4
15,6.4538573333,Sensor-4
16,6.4461263333,Sensor-4
17,6.409912,Sensor-4
18,6.4432778333,Sensor-4
19,6.3818358333,Sensor-4
20,6.4131673333,Sensor-4
21,6.4904785,Sensor-4
22,6.512451,Sensor-4
23,6.6540526667,Sensor-4
0,6.2023926667,Sensor-5
1,6.1706541667,Sensor-5
2,6.2573241667,Sensor-5
3,6.2064616667,Sensor-5
4,6.2125653333,Sensor-5
5,6.1966958333,Sensor-5
6,6.1905923333,Sensor-5
7,6.180013,Sensor-5
8,6.0701496667,Sensor-5
9,6.0538736667,Sensor-5
10,5.9370931667,Sensor-5
11,5.9537761667,Sensor-5
12,6.0481771667,Sensor-5
13,6.0424805,Sensor-5
14,6.0420735,Sensor-5
15,6.0473633333,Sensor-5
16,5.9794106667,Sensor-5
17,5.9651691667,Sensor-5
18,6.0091146667,Sensor-5
19,5.9965006667,Sensor-5
20,6.00708,Sensor-5
21,6.0469563333,Sensor-5
22,6.1120606667,Sensor-5
23,6.1787923333,Sensor-5
0,5.7502564225551,Sensor-6
1,5.775228242024768,Sensor-6
2,5.810551174428196,Sensor-6
3,5.840821761905427,Sensor-6
4,5.8055571994820445,Sensor-6
5,5.84516315376202,Sensor-6
