hour,pressure_avg,sensor
8,5.579834,Sensor-1
9,5.463867,Sensor-1
11,5.6799316667,Sensor-1
12,5.571696,Sensor-1
13,5.5163573333,Sensor-1
14,5.5131023333,Sensor-1
15,5.3759765556,Sensor-1
16,5.27404775,Sensor-1
17,5.146833,Sensor-1
18,5.0349935,Sensor-1
0,7.2257486667,Sensor-2
1,7.2766113333,Sensor-2
2,7.2627766667,Sensor-2
3,7.2684733333,Sensor-2
4,7.2391763333,Sensor-2
5,7.278239,Sensor-2
6,7.0910643333,Sensor-2
7,7.023112,Sensor-2
8,7.0963541667,Sensor-2
9,6.9600423333,Sensor-2
10,7.0393881667,Sensor-2
11,7.2054036667,Sensor-2
12,7.0666503333,Sensor-2
13,7.0511881667,Sensor-2
14,7.0096843333,Sensor-2
15,6.9108075,Sensor-2
16,6.9051106667,Sensor-2
17,6.7464191667,Sensor-2
18,6.6381838333,Sensor-2
19,6.7000325,Sensor-2
20,6.8123371667,Sensor-2
21,6.7382813333,Sensor-2
22,6.8733725,Sensor-2
23,7.0288086667,Sensor-2
0,5.8337403333,Sensor-3
1,5.8959958333,Sensor-3
2,5.8740235,Sensor-3
3,5.9110513333,Sensor-3
4,5.8911131667,Sensor-3
5,5.9403483333,Sensor-3
6,5.715332,Sensor-3
7,5.6168618333,Sensor-3
8,5.638021,Sensor-3
9,5.4825848333,Sensor-3
10,5.5920408333,Sensor-3
11,5.5688478333,Sensor-3
12,5.5273438333,Sensor-3
13,5.5139161667,Sensor-3
14,5.5301923333,Sensor-3
15,5.3511555,Sensor-3
16,5.3011068333,Sensor-3
17,5.2075196667,Sensor-3
18,5.1391603333,Sensor-3
19,5.1892091667,Sensor-3
20,5.3141275,Sensor-3
21,5.2396648333,Sensor-3
22,5.4134115,Sensor-3
23,5.5554198333,Sensor-3
0,6.5576171667,Sensor-4
1,6.6158041667,Sensor-4
2,6.6084798333,Sensor-4
3,6.6182456667,Sensor-4
4,6.5946451667,Sensor-4
5,6.6141766667,Sensor-4
6,6.4180501667,Sensor-4
7,6.3579102,Sensor-4
8,6.4742025,Sensor-4
9,6.3301595,Sensor-4
10,6.3944498333,Sensor-4
11,6.4896646667,Sensor-4
12,6.3989258333,Sensor-4
13,6.328125,Sensor-4
14,6.3020831667,Sensor-4
15,6.2076823333,Sensor-4
16,6.212402,Sensor-4
17,6.1006673333,Sensor-4
18,5.9224448333,Sensor-4
19,5.9977215,Sensor-4
20,6.1352538333,Sensor-4
21,6.0017903333,Sensor-4
22,6.2483725,Sensor-4
23,6.369222,Sensor-4
0,6.0986328333,Sensor-5
1,6.1368815,Sensor-5
2,6.1165365,Sensor-5
3,6.1283365,Sensor-5
4,6.1238606667,Sensor-5
5,6.134033,Sensor-5
6,5.986328,Sensor-5
7,5.9493003333,Sensor-5
8,6.0123695,Sensor-5
9,5.9537758333,Sensor-5
10,6.0233563333,Sensor-5
11,6.085205,Sensor-5
12,6.0013835,Sensor-5
13,5.9960938333,Sensor-5
14,6.0050455,Sensor-5
15,5.9204103333,Sensor-5
16,5.902832,Sensor-5
17,5.8447266667,Sensor-5
18,5.7926435,Sensor-5
19,5.8048503333,Sensor-5
20,5.8654785,Sensor-5
21,5.8076986667,Sensor-5
22,5.9558105,Sensor-5
23,6.0453286667,Sensor-5
0,5.5001181925369105,Sensor-6
1,5.551507841979496,Sensor-6
2,5.572992774135014,Sensor-6
3,5.578763507089105,Sensor-6
4,5.567626061999618,Sensor-6
5,5.586386330961056,Sensor-6
6,5.354418424104048,Sensor-6
7,5.294853393513392,Sensor-6
8,5.427072062865687,Sensor-6
9,5.336590683531258,Sensor-6
10,5.3980222600223,Sensor-6
11,5.510817522931783,Sensor-6
12,5.440705199174795,Sensor-6
13,5.353855754135392,Sensor-6
14,5.340904281816611,Sensor-6
15,5.211698677097325,Sensor-6
16,5.120217758081355,Sensor-6
17,4.977819306083219,Sensor-6
18,4.828129501495153,Sensor-6
19,4.862884812009513,Sensor-6
20,4.918350756651018,Sensor-6
21,4.91571412577474,Sensor-6
22,5.126325684006615,Sensor-6
23,5.311090306444664,Sensor-6
0,5.5537923333,Sensor-7
1,5.6103515,Sensor-7
2,5.665283,Sensor-7
3,5.6359861667,Sensor-7
4,5.6327311667,Sensor-7
5,5.6693521667,Sensor-7
6,5.4056805,Sensor-7
7,5.3022464,Sensor-7
8,5.489502,Sensor-7
9,5.420329,Sensor-7
10,5.497233,Sensor-7
11,5.5635578333,Sensor-7
12,5.481771,Sensor-7
13,5.3987628333,Sensor-7
14,5.415039,Sensor-7
15,5.238851,Sensor-7
16,5.1635742,Sensor-7
17,5.0215658333,Sensor-7
18,4.7945151667,Sensor-7
19,4.8799643333,Sensor-7
20,4.9287923333,Sensor-7
21,4.9328613333,Sensor-7
22,5.1656088333,Sensor-7
23,5.3857423333,Sensor-7
0,5.7564291667,Sensor-8
1,5.7652065714,Sensor-8
2,5.7753207143,Sensor-8
3,5.776774,Sensor-8
4,5.7576496667,Sensor-8
5,5.7373046667,Sensor-8
6,5.6689453333,Sensor-8
7,5.65389,Sensor-8
8,5.6913248333,Sensor-8
9,5.5911691429,Sensor-8
10,5.6583658333,Sensor-8
11,5.7163784286,Sensor-8
12,5.662435,Sensor-8
13,5.658482,Sensor-8
14,5.6237793333,Sensor-8
15,5.6046551667,Sensor-8
16,5.5820314,Sensor-8
17,5.5265301667,Sensor-8
18,5.4939778333,Sensor-8
19,5.4801431667,Sensor-8
20,5.6148275,Sensor-8
21,5.5155438333,Sensor-8
22,5.6361608571,Sensor-8
23,5.719401,Sensor-8
