hour,pressure_avg,sensor
5,5.238037,Sensor-1
6,4.9527995,Sensor-1
7,4.6081545,Sensor-1
8,4.487305,Sensor-1
9,4.4594027143,Sensor-1
10,4.6794432,Sensor-1
11,4.6857561429,Sensor-1
12,4.8518881667,Sensor-1
13,4.8422851,Sensor-1
14,5.0591364444,Sensor-1
15,5.3194175,Sensor-1
16,5.2386475,Sensor-1
20,4.98046875,Sensor-1
0,6.9156901667,Sensor-2
1,7.0532225,Sensor-2
2,7.080078,Sensor-2
3,6.9637045,Sensor-2
4,7.0699056667,Sensor-2
5,7.0235188333,Sensor-2
6,6.7004395,Sensor-2
7,6.3838705,Sensor-2
8,6.279297,Sensor-2
9,6.3627115,Sensor-2
10,6.5010578333,Sensor-2
11,6.5222166667,Sensor-2
12,6.6463215,Sensor-2
13,6.562907,Sensor-2
14,6.8155925,Sensor-2
15,6.9331868333,Sensor-2
16,6.81722,Sensor-2
17,6.8473306667,Sensor-2
18,6.7451986667,Sensor-2
19,6.6845703333,Sensor-2
20,6.7020671667,Sensor-2
21,6.8172201667,Sensor-2
22,6.9726563333,Sensor-2
23,7.0255533333,Sensor-2
0,5.465088,Sensor-3
1,5.6245933333,Sensor-3
2,5.633952,Sensor-3
3,5.5476888333,Sensor-3
4,5.6274416667,Sensor-3
5,5.5407715,Sensor-3
6,5.2006023333,Sensor-3
7,4.8392738333,Sensor-3
8,4.6158855,Sensor-3
9,4.7005206667,Sensor-3
10,4.7900393333,Sensor-3
11,4.7692868333,Sensor-3
12,4.9963378333,Sensor-3
13,5.0288898333,Sensor-3
14,5.0882976667,Sensor-3
15,5.3356935,Sensor-3
16,5.2246093333,Sensor-3
17,5.2657065,Sensor-3
18,5.2986653333,Sensor-3
19,5.18514,Sensor-3
20,5.2685548333,Sensor-3
21,5.4008788,Sensor-3
22,5.5171711667,Sensor-3
23,5.5847168333,Sensor-3
0,6.2353515,Sensor-4
1,6.3916015,Sensor-4
2,6.3867188333,Sensor-4
3,6.2976073333,Sensor-4
4,6.3594561667,Sensor-4
5,6.3163248333,Sensor-4
6,5.9757486667,Sensor-4
7,5.6795246667,Sensor-4
8,5.530599,Sensor-4
9,5.5684408333,Sensor-4
10,5.7393391667,Sensor-4
11,5.727539,Sensor-4
12,5.8447265,Sensor-4
13,5.904541,Sensor-4
14,6.0852051667,Sensor-4
15,6.1987303333,Sensor-4
16,6.0835775,Sensor-4
17,6.142171,Sensor-4
18,6.093343,Sensor-4
19,5.9680175,Sensor-4
20,6.0371908333,Sensor-4
21,6.1503095,Sensor-4
22,6.3061525,Sensor-4
23,6.349284,Sensor-4
0,5.9875488333,Sensor-5
1,6.060791,Sensor-5
2,6.0172525,Sensor-5
3,5.9590656667,Sensor-5
4,6.0225423333,Sensor-5
5,6.0424805,Sensor-5
6,5.818685,Sensor-5
7,5.7373046667,Sensor-5
8,5.6917318333,Sensor-5
9,5.7234701667,Sensor-5
10,5.781657,Sensor-5
11,5.7767741667,Sensor-5
12,5.6461586667,Sensor-5
13,5.8064778333,Sensor-5
14,5.8898926667,Sensor-5
15,5.9069826667,Sensor-5
16,5.8467611667,Sensor-5
17,5.8536783333,Sensor-5
18,5.7865398333,Sensor-5
19,5.756429,Sensor-5
20,5.8215331667,Sensor-5
21,5.8512368333,Sensor-5
22,5.9029135,Sensor-5
23,5.961507,Sensor-5
0,5.114426254082778,Sensor-6
1,5.243124220019833,Sensor-6
2,5.26057266191402,Sensor-6
3,5.175853073270092,Sensor-6
4,5.253507178687542,Sensor-6
5,5.213747550742307,Sensor-6
6,4.80023187567236,Sensor-6
7,4.433240441329468,Sensor-6
8,4.3077055473742085,Sensor-6
9,4.333538008215761,Sensor-6
10,4.545762648434905,Sensor-6
11,4.554962987991546,Sensor-6
12,4.690180701939731,Sensor-6
13,4.681467891577761,Sensor-6
14,4.908675259757512,Sensor-6
15,5.137619536943771,Sensor-6
16,5.029180326466826,Sensor-6
17,4.99034566338139,Sensor-6
18,4.915076770486594,Sensor-6
19,4.790746052128687,Sensor-6
20,4.857031076858745,Sensor-6
21,4.972009509578742,Sensor-6
22,5.143026728105015,Sensor-6
23,5.213665317209646,Sensor-6
0,5.1529946667,Sensor-7
1,5.2567543333,Sensor-7
2,5.2888996667,Sensor-7
3,5.2209471667,Sensor-7
4,5.2726238333,Sensor-7
5,5.2242023333,Sensor-7
6,4.7737628333,Sensor-7
7,4.3721515,Sensor-7
8,4.2708333333,Sensor-7
9,4.2610678333,Sensor-7
10,4.5206705,Sensor-7
11,4.5735676667,Sensor-7
12,4.6826171667,Sensor-7
13,4.7208658333,Sensor-7
14,4.9373371667,Sensor-7
15,5.1774088333,Sensor-7
16,5.1049803333,Sensor-7
17,5.0305175,Sensor-7
18,4.9393718333,Sensor-7
19,4.851481,Sensor-7
20,4.9121093333,Sensor-7
21,5.0545245,Sensor-7
22,5.1850586,Sensor-7
23,5.2486163333,Sensor-7
0,5.634766,Sensor-8
7,5.449829,Sensor-8
8,5.3584798333,Sensor-8
9,5.497233,Sensor-8
10,5.4968261667,Sensor-8
11,5.4797361667,Sensor-8
12,5.5338541667,Sensor-8
13,5.5122885,Sensor-8
14,5.6140138333,Sensor-8
15,5.6829835,Sensor-8
16,5.5566405,Sensor-8
17,5.5603026667,Sensor-8
18,5.5249025,Sensor-8
19,5.5212401667,Sensor-8
20,5.5603026667,Sensor-8
21,5.6201171429,Sensor-8
22,5.6538084,Sensor-8
23,5.6547038333,Sensor-8
