hour,pressure_avg,sensor
0,6.46301275,Sensor-1
1,6.4648438333,Sensor-1
2,6.4270018333,Sensor-1
3,6.3883465,Sensor-1
4,6.4123535,Sensor-1
5,6.3826495,Sensor-1
6,6.3535854286,Sensor-1
7,6.3964841667,Sensor-1
8,6.4685057,Sensor-1
9,6.4868165,Sensor-1
10,6.3761393333,Sensor-1
0,7.8124998333,Sensor-2
1,7.8316241667,Sensor-2
2,7.743734,Sensor-2
3,7.7742511667,Sensor-2
4,7.816569,Sensor-2
5,7.7974448333,Sensor-2
6,7.7201335,Sensor-2
7,7.7950031667,Sensor-2
8,7.7343751667,Sensor-2
9,7.7408855,Sensor-2
10,7.8190103333,Sensor-2
11,7.8006998333,Sensor-2
12,7.6778158333,Sensor-2
13,7.7189126667,Sensor-2
14,7.7795413333,Sensor-2
15,7.7368165,Sensor-2
16,7.825114,Sensor-2
17,7.7579753333,Sensor-2
18,7.7490231667,Sensor-2
19,7.6822915,Sensor-2
20,7.6896158333,Sensor-2
21,7.768148,Sensor-2
22,7.7705893333,Sensor-2
23,7.8320313333,Sensor-2
0,6.9177246667,Sensor-3
1,6.916097,Sensor-3
2,6.90389,Sensor-3
3,6.964925,Sensor-3
4,6.8461098333,Sensor-3
5,6.8847656667,Sensor-3
6,6.9018555,Sensor-3
7,6.8892415,Sensor-3
8,6.9116211667,Sensor-3
9,6.9767251667,Sensor-3
10,6.8998208333,Sensor-3
11,6.7830405,Sensor-3
12,6.9002276667,Sensor-3
13,6.8265788333,Sensor-3
14,6.8277995,Sensor-3
15,6.9201658333,Sensor-3
16,6.9340008333,Sensor-3
17,6.9335938333,Sensor-3
18,6.89209,Sensor-3
19,6.9173176667,Sensor-3
20,7.0064291667,Sensor-3
21,6.9478353333,Sensor-3
22,6.9897461667,Sensor-3
23,7.0829263333,Sensor-3
0,7.2645396667,Sensor-4
1,7.2530111667,Sensor-4
2,7.236735,Sensor-4
3,7.232259,Sensor-4
4,7.2356305714,Sensor-4
5,7.2115651429,Sensor-4
6,7.2286551429,Sensor-4
7,7.17468275,Sensor-4
8,7.2483315833,Sensor-4
9,7.2493491667,Sensor-4
10,7.252502625,Sensor-4
11,7.163086,Sensor-4
12,7.2294921333,Sensor-4
