hour,pressure_avg,sensor
0,8.022868,Sensor-2
1,8.0310058333,Sensor-2
2,8.0643716667,Sensor-2
3,8.0468751667,Sensor-2
4,8.05542,Sensor-2
5,8.0163573333,Sensor-2
6,7.8942868333,Sensor-2
7,7.808431,Sensor-2
8,7.9382325,Sensor-2
9,7.890625,Sensor-2
10,7.9036458333,Sensor-2
11,7.9663086667,Sensor-2
12,7.8609211667,Sensor-2
13,7.8568521667,Sensor-2
14,7.952474,Sensor-2
15,7.7624513333,Sensor-2
16,7.9162598333,Sensor-2
17,7.8255206667,Sensor-2
18,7.7530925,Sensor-2
19,7.6713053333,Sensor-2
20,7.7360025,Sensor-2
21,7.7644856667,Sensor-2
22,7.7954101667,Sensor-2
23,7.8527833333,Sensor-2
0,7.2672525,Sensor-3
1,7.3966471667,Sensor-3
2,7.2823078333,Sensor-3
3,7.2839355,Sensor-3
4,7.3046876667,Sensor-3
5,7.2753905,Sensor-3
6,7.2115071667,Sensor-3
7,7.1057126667,Sensor-3
8,7.0796713333,Sensor-3
9,7.1126301667,Sensor-3
10,7.1260578333,Sensor-3
11,7.1789551667,Sensor-3
12,7.1289063333,Sensor-3
13,7.236328,Sensor-3
14,7.1577963333,Sensor-3
15,7.1781411667,Sensor-3
16,7.0756021667,Sensor-3
17,7.0243326667,Sensor-3
18,7.0699056667,Sensor-3
19,6.8513996667,Sensor-3
20,6.958008,Sensor-3
21,6.9995116667,Sensor-3
22,7.0109048333,Sensor-3
23,7.1069336667,Sensor-3
0,7.495931,Sensor-4
1,7.6013183333,Sensor-4
2,7.4743653333,Sensor-4
3,7.5500488333,Sensor-4
4,7.5288898333,Sensor-4
5,7.4735515,Sensor-4
6,7.4198405,Sensor-4
7,7.2827146667,Sensor-4
8,7.3409016667,Sensor-4
9,7.3799643333,Sensor-4
10,7.2863766667,Sensor-4
11,7.4100748333,Sensor-4
12,7.3213705,Sensor-4
13,7.4019368333,Sensor-4
14,7.365316,Sensor-4
15,7.3506675,Sensor-4
16,7.3205566667,Sensor-4
17,7.2086588333,Sensor-4
18,7.1199543333,Sensor-4
19,7.0463053333,Sensor-4
20,7.1512858333,Sensor-4
21,7.244873,Sensor-4
22,7.2054038333,Sensor-4
23,7.3543295,Sensor-4
0,6.6389973333,Sensor-5
1,6.5502928333,Sensor-5
2,6.5816243333,Sensor-5
3,6.5836588333,Sensor-5
4,6.604004,Sensor-5
5,6.5934245,Sensor-5
6,6.5230303333,Sensor-5
7,6.4074706667,Sensor-5
8,6.414388,Sensor-5
9,6.5600586667,Sensor-5
10,6.5030925,Sensor-5
11,6.5519205,Sensor-5
12,6.4164225,Sensor-5
13,6.3456218333,Sensor-5
14,6.5474446667,Sensor-5
15,6.3439941667,Sensor-5
16,6.5946453333,Sensor-5
17,6.4652506667,Sensor-5
18,6.4652505,Sensor-5
19,6.3879395,Sensor-5
20,6.3830566667,Sensor-5
21,6.455485,Sensor-5
22,6.5181476667,Sensor-5
23,6.5527345,Sensor-5
0,6.592211888744752,Sensor-6
1,6.65354588975951,Sensor-6
2,6.596342461659753,Sensor-6
3,6.609801825759241,Sensor-6
4,6.599475922788083,Sensor-6
5,6.575016088245668,Sensor-6
6,6.416257892620605,Sensor-6
7,6.271972773432324,Sensor-6
8,6.406602326059024,Sensor-6
9,6.434009197169089,Sensor-6
10,6.460715519545244,Sensor-6
11,6.493200923937151,Sensor-6
12,6.448211936666626,Sensor-6
13,6.481702993489398,Sensor-6
14,6.431724369746507,Sensor-6
15,6.348310419144585,Sensor-6
16,6.299008692604249,Sensor-6
17,6.24353950881493,Sensor-6
18,6.1392389421475775,Sensor-6
19,5.9467484634381025,Sensor-6
20,6.030774885930319,Sensor-6
21,6.149518238910802,Sensor-6
22,6.215322915283125,Sensor-6
23,6.346046034696695,Sensor-6
0,6.7582196667,Sensor-7
1,6.8941243333,Sensor-7
2,6.813558,Sensor-7
3,6.8391925,Sensor-7
4,6.821696,Sensor-7
5,6.7553711667,Sensor-7
6,6.5584311667,Sensor-7
7,6.4827476667,Sensor-7
8,6.615804,Sensor-7
9,6.6304525,Sensor-7
10,6.571045,Sensor-7
11,6.5889485,Sensor-7
12,6.6011556667,Sensor-7
13,6.7110188333,Sensor-7
14,6.623942,Sensor-7
15,6.4546711667,Sensor-7
16,6.3671873333,Sensor-7
17,6.4286295,Sensor-7
18,6.1702475,Sensor-7
19,6.0974123333,Sensor-7
20,6.1572263333,Sensor-7
21,6.2740071667,Sensor-7
22,6.407471,Sensor-7
23,6.4705403333,Sensor-7
0,6.0839845,Sensor-8
1,6.160075,Sensor-8
2,6.0583495,Sensor-8
3,6.1254883333,Sensor-8
4,6.1120606667,Sensor-8
5,6.0843911667,Sensor-8
6,6.1035156667,Sensor-8
7,6.0237631667,Sensor-8
8,6.0428873333,Sensor-8
9,6.0066733333,Sensor-8
10,6.0054526667,Sensor-8
11,6.0156251667,Sensor-8
12,6.0579428333,Sensor-8
13,6.0758465,Sensor-8
14,6.0644531667,Sensor-8
15,6.1352538333,Sensor-8
16,6.0437013333,Sensor-8
17,5.9765625,Sensor-8
18,5.9960935,Sensor-8
19,5.9273275,Sensor-8
20,6.0306805,Sensor-8
21,6.0225423333,Sensor-8
22,6.0115561667,Sensor-8
23,6.0636395,Sensor-8
