hour,pressure_avg,sensor
0,4.2260741667,Sensor-1
1,4.2353514000,Sensor-1
2,4.2460123333,Sensor-1
3,4.2976888333,Sensor-1
4,4.2867023333,Sensor-1
5,4.2346191667,Sensor-1
6,4.1048176667,Sensor-1
7,3.8566080000,Sensor-1
8,3.4887695000,Sensor-1
9,3.5021973333,Sensor-1
10,3.7691827143,Sensor-1
11,3.9066568333,Sensor-1
12,3.9501955000,Sensor-1
13,3.9449055000,Sensor-1
14,3.8863120000,Sensor-1
15,3.8867190000,Sensor-1
16,3.9379883333,Sensor-1
17,3.7186685000,Sensor-1
18,3.5803223333,Sensor-1
19,3.5500756667,Sensor-1
20,3.7357585000,Sensor-1
21,3.9725750000,Sensor-1
22,4.2260741667,Sensor-1
23,4.5682778333,Sensor-1
0,6.2556968333,Sensor-2
1,6.2967936667,Sensor-2
2,6.2825521667,Sensor-2
3,6.3053386667,Sensor-2
4,6.3138836667,Sensor-2
5,6.2235515000,Sensor-2
6,6.1356611667,Sensor-2
7,5.9041343333,Sensor-2
8,5.5537921667,Sensor-2
9,5.6258138333,Sensor-2
10,5.9362795000,Sensor-2
11,6.0001626667,Sensor-2
12,6.0091146667,Sensor-2
13,5.9834796667,Sensor-2
14,5.9765625000,Sensor-2
15,5.9265138333,Sensor-2
16,6.0603840000,Sensor-2
17,5.8101403333,Sensor-2
18,5.7763671667,Sensor-2
19,5.7979330000,Sensor-2
20,5.9590656667,Sensor-2
21,6.0563153333,Sensor-2
22,6.3264973333,Sensor-2
23,6.5303546667,Sensor-2
0,4.4514971667,Sensor-3
1,4.4230143333,Sensor-3
2,4.4571940000,Sensor-3
3,4.4580076667,Sensor-3
4,4.4905600000,Sensor-3
5,4.4128418333,Sensor-3
6,4.2533366667,Sensor-3
7,4.0120443333,Sensor-3
8,3.4265136667,Sensor-3
9,3.6088051667,Sensor-3
10,3.8651531667,Sensor-3
11,3.9017741667,Sensor-3
12,3.9497883333,Sensor-3
13,3.8899740000,Sensor-3
14,3.9457193333,Sensor-3
15,3.9579263333,Sensor-3
16,4.0364585000,Sensor-3
17,3.8655598333,Sensor-3
18,3.8334146667,Sensor-3
19,3.9147948333,Sensor-3
20,4.0568033333,Sensor-3
21,4.1695148333,Sensor-3
22,4.4169110000,Sensor-3
23,4.6826170000,Sensor-3
0,5.4634603333,Sensor-4
1,5.4679361667,Sensor-4
2,5.5102540000,Sensor-4
3,5.5057780000,Sensor-4
4,5.4988606667,Sensor-4
5,5.4715985000,Sensor-4
6,5.3210451667,Sensor-4
7,5.0789388333,Sensor-4
8,4.6838378333,Sensor-4
9,4.8128256667,Sensor-4
10,5.0744631667,Sensor-4
11,5.1354980000,Sensor-4
12,5.1379393333,Sensor-4
13,5.1493326667,Sensor-4
14,5.2229816667,Sensor-4
15,5.1452638333,Sensor-4
16,5.2124021667,Sensor-4
17,5.0317381667,Sensor-4
18,4.9951173333,Sensor-4
19,5.0170896667,Sensor-4
20,5.0907388333,Sensor-4
21,5.2445476667,Sensor-4
22,5.5090333333,Sensor-4
23,5.7625325000,Sensor-4
0,5.6009930000,Sensor-5
1,5.6913248333,Sensor-5
2,5.6571450000,Sensor-5
3,5.6734211667,Sensor-5
4,5.6424968333,Sensor-5
5,5.6009928333,Sensor-5
6,5.5155435000,Sensor-5
7,5.3898113333,Sensor-5
8,5.3576661667,Sensor-5
9,5.3190103333,Sensor-5
10,5.5143228333,Sensor-5
11,5.4976398333,Sensor-5
12,5.5305990000,Sensor-5
13,5.4850260000,Sensor-5
14,5.5065920000,Sensor-5
15,5.4443358333,Sensor-5
16,5.5094400000,Sensor-5
17,5.4243976667,Sensor-5
18,5.2941893333,Sensor-5
19,5.3340658333,Sensor-5
20,5.4052736667,Sensor-5
21,5.5143230000,Sensor-5
22,5.5769860000,Sensor-5
23,5.7519531667,Sensor-5
0,4.065382758188988,Sensor-6
1,4.09894742597778,Sensor-6
2,4.101865185330551,Sensor-6
3,4.14048452535989,Sensor-6
4,4.138708220037556,Sensor-6
5,4.088179986385766,Sensor-6
6,3.950614976004587,Sensor-6
7,3.6920308478010435,Sensor-6
8,3.317565347352267,Sensor-6
9,3.351155170560833,Sensor-6
10,3.6154942843571085,Sensor-6
11,3.7748841591894817,Sensor-6
12,3.7924577245066837,Sensor-6
13,3.7897474259834505,Sensor-6
14,3.7567499982813444,Sensor-6
15,3.761237404757977,Sensor-6
16,3.7956316106450063,Sensor-6
17,3.5489436999388766,Sensor-6
18,3.412871779170095,Sensor-6
19,3.4133526841920885,Sensor-6
20,3.5974690890660286,Sensor-6
21,3.8229459201894174,Sensor-6
22,4.099834183830771,Sensor-6
23,4.421082582360296,Sensor-6
0,4.5861815000,Sensor-7
1,4.5674640000,Sensor-7
2,4.5841471667,Sensor-7
3,4.6012370000,Sensor-7
4,4.5804851667,Sensor-7
5,4.5658365000,Sensor-7
6,4.5869955000,Sensor-7
7,4.6337891667,Sensor-7
8,4.5629883333,Sensor-7
9,4.5243326667,Sensor-7
10,4.5808918333,Sensor-7
11,4.5849610000,Sensor-7
12,4.6053058333,Sensor-7
13,4.6158853333,Sensor-7
14,4.5878093333,Sensor-7
15,4.5727538333,Sensor-7
16,4.5996095000,Sensor-7
17,4.5943196667,Sensor-7
18,4.5654296667,Sensor-7
19,4.5495606667,Sensor-7
20,4.5780435000,Sensor-7
21,4.6048990000,Sensor-7
22,4.6374513333,Sensor-7
23,4.6468098333,Sensor-7
0,5.4007975000,Sensor-8
1,5.3796388333,Sensor-8
2,5.3959146667,Sensor-8
3,5.4012045000,Sensor-8
4,5.3637696667,Sensor-8
5,5.3448486250,Sensor-8
6,5.2420480000,Sensor-8
7,5.1973471667,Sensor-8
8,5.0955635714,Sensor-8
9,5.1293943333,Sensor-8
10,5.2888998333,Sensor-8
11,5.2791341667,Sensor-8
12,5.2844238333,Sensor-8
13,5.2543131667,Sensor-8
14,5.2510578333,Sensor-8
15,5.2441406667,Sensor-8
16,5.2669273333,Sensor-8
17,5.2099606667,Sensor-8
18,5.1843261667,Sensor-8
19,5.1843261667,Sensor-8
20,5.2449543333,Sensor-8
21,5.3194171667,Sensor-8
22,5.4162598333,Sensor-8
23,5.4899088333,Sensor-8
