hour,pressure_avg,sensor
8,5.5798340000,Sensor-1
9,5.4638670000,Sensor-1
11,5.6799316667,Sensor-1
12,5.5716960000,Sensor-1
13,5.5163573333,Sensor-1
14,5.5131023333,Sensor-1
15,5.3759765556,Sensor-1
16,5.2740477500,Sensor-1
17,5.1468330000,Sensor-1
18,5.0349935000,Sensor-1
0,7.2257486667,Sensor-2
1,7.2766113333,Sensor-2
2,7.2627766667,Sensor-2
3,7.2684733333,Sensor-2
4,7.2391763333,Sensor-2
5,7.2782390000,Sensor-2
6,7.0910643333,Sensor-2
7,7.0231120000,Sensor-2
8,7.0963541667,Sensor-2
9,6.9600423333,Sensor-2
10,7.0393881667,Sensor-2
11,7.2054036667,Sensor-2
12,7.0666503333,Sensor-2
13,7.0511881667,Sensor-2
14,7.0096843333,Sensor-2
15,6.9108075000,Sensor-2
16,6.9051106667,Sensor-2
17,6.7464191667,Sensor-2
18,6.6381838333,Sensor-2
19,6.7000325000,Sensor-2
20,6.8123371667,Sensor-2
21,6.7382813333,Sensor-2
22,6.8733725000,Sensor-2
23,7.0288086667,Sensor-2
0,5.8337403333,Sensor-3
1,5.8959958333,Sensor-3
2,5.8740235000,Sensor-3
3,5.9110513333,Sensor-3
4,5.8911131667,Sensor-3
5,5.9403483333,Sensor-3
6,5.7153320000,Sensor-3
7,5.6168618333,Sensor-3
8,5.6380210000,Sensor-3
9,5.4825848333,Sensor-3
10,5.5920408333,Sensor-3
11,5.5688478333,Sensor-3
12,5.5273438333,Sensor-3
13,5.5139161667,Sensor-3
14,5.5301923333,Sensor-3
15,5.3511555000,Sensor-3
16,5.3011068333,Sensor-3
17,5.2075196667,Sensor-3
18,5.1391603333,Sensor-3
19,5.1892091667,Sensor-3
20,5.3141275000,Sensor-3
21,5.2396648333,Sensor-3
22,5.4134115000,Sensor-3
23,5.5554198333,Sensor-3
0,6.5576171667,Sensor-4
1,6.6158041667,Sensor-4
2,6.6084798333,Sensor-4
3,6.6182456667,Sensor-4
4,6.5946451667,Sensor-4
5,6.6141766667,Sensor-4
6,6.4180501667,Sensor-4
7,6.3579102000,Sensor-4
8,6.4742025000,Sensor-4
9,6.3301595000,Sensor-4
10,6.3944498333,Sensor-4
11,6.4896646667,Sensor-4
