hour,pressure_avg,sensor
0,5.9476725000,Sensor-1
1,5.9576416250,Sensor-1
2,6.0420736667,Sensor-1
3,6.0306803333,Sensor-1
4,6.0336914000,Sensor-1
5,6.0061646250,Sensor-1
6,5.8394368333,Sensor-1
7,5.7523020000,Sensor-1
8,5.5997723333,Sensor-1
9,5.5493164286,Sensor-1
10,5.5476890000,Sensor-1
11,5.6711424000,Sensor-1
12,5.7345144286,Sensor-1
13,5.7279461667,Sensor-1
15,5.7617187143,Sensor-1
16,5.7604980000,Sensor-1
17,5.8081050000,Sensor-1
20,5.5810550000,Sensor-1
23,5.9313965000,Sensor-1
0,7.1065265000,Sensor-2
1,7.0402016667,Sensor-2
2,7.1219890000,Sensor-2
3,7.1260580000,Sensor-2
4,7.1472168333,Sensor-2
5,7.0817058333,Sensor-2
6,6.9637043333,Sensor-2
7,6.8151856667,Sensor-2
8,6.7049153333,Sensor-2
9,6.5840658333,Sensor-2
10,6.6849771667,Sensor-2
11,6.7972818333,Sensor-2
12,6.7875161667,Sensor-2
13,6.8505858333,Sensor-2
14,6.7244466667,Sensor-2
15,6.8941243333,Sensor-2
16,6.8994140000,Sensor-2
17,6.8005373333,Sensor-2
18,6.6072590000,Sensor-2
19,6.6349285000,Sensor-2
20,6.6394043333,Sensor-2
21,6.8762206667,Sensor-2
22,6.9319661667,Sensor-2
23,6.9755045000,Sensor-2
0,5.4565428333,Sensor-3
1,5.4101563333,Sensor-3
2,5.5367025000,Sensor-3
3,5.5098471667,Sensor-3
4,5.5326335000,Sensor-3
5,5.4911296667,Sensor-3
6,5.3153481667,Sensor-3
7,5.1127116667,Sensor-3
8,4.8815916667,Sensor-3
9,4.8189290000,Sensor-3
10,4.8181151667,Sensor-3
11,5.0349933333,Sensor-3
12,4.9491373333,Sensor-3
13,5.0036620000,Sensor-3
14,5.0097658333,Sensor-3
15,5.1082358333,Sensor-3
16,5.1493326667,Sensor-3
17,5.1420085000,Sensor-3
18,4.9532063333,Sensor-3
19,4.9190266667,Sensor-3
20,4.9161783333,Sensor-3
21,5.1570640000,Sensor-3
22,5.2282713333,Sensor-3
23,5.3393555000,Sensor-3
0,6.4672851667,Sensor-4
1,6.4416501667,Sensor-4
2,6.5462240000,Sensor-4
3,6.5063476667,Sensor-4
4,6.5234375000,Sensor-4
5,6.4721680000,Sensor-4
6,6.3244628333,Sensor-4
7,6.1617023333,Sensor-4
8,6.0371908333,Sensor-4
9,5.8968100000,Sensor-4
10,6.0575358333,Sensor-4
11,6.1568200000,Sensor-4
12,6.1210126667,Sensor-4
13,6.2300618333,Sensor-4
14,6.0880535000,Sensor-4
15,6.2186686667,Sensor-4
16,6.1975100000,Sensor-4
17,6.0652670000,Sensor-4
18,6.0367836667,Sensor-4
19,5.9908043333,Sensor-4
20,6.0746256667,Sensor-4
21,6.1934408333,Sensor-4
22,6.2862143333,Sensor-4
23,6.3997396667,Sensor-4
0,5.8459473333,Sensor-5
1,5.8809408333,Sensor-5
2,5.9000650000,Sensor-5
3,5.8886718333,Sensor-5
4,5.8927408333,Sensor-5
5,5.8626303333,Sensor-5
6,5.7535806667,Sensor-5
7,5.6083171667,Sensor-5
8,5.6689453333,Sensor-5
9,5.5745441667,Sensor-5
10,5.6669108333,Sensor-5
11,5.7014975000,Sensor-5
12,5.6840006667,Sensor-5
13,5.6933593333,Sensor-5
14,5.7047528333,Sensor-5
15,5.7515461667,Sensor-5
16,5.6909180000,Sensor-5
17,5.5969238333,Sensor-5
18,5.5086263333,Sensor-5
19,5.5346678333,Sensor-5
20,5.6160481667,Sensor-5
21,5.7039386667,Sensor-5
22,5.7189945000,Sensor-5
23,5.8182778333,Sensor-5
0,5.696382708933986,Sensor-6
1,5.686909248384819,Sensor-6
2,5.754697322104377,Sensor-6
3,5.7318579109288885,Sensor-6
4,5.756314511614672,Sensor-6
5,5.70101513471792,Sensor-6
6,5.552512213160651,Sensor-6
7,5.403106051134537,Sensor-6
8,5.312866914824284,Sensor-6
9,5.198474177509017,Sensor-6
10,5.314860550322717,Sensor-6
11,5.4014395243169195,Sensor-6
12,5.384177429726206,Sensor-6
13,5.449866757044267,Sensor-6
14,5.377357381479812,Sensor-6
15,5.482510109249564,Sensor-6
16,5.482344827297371,Sensor-6
17,5.386443672840461,Sensor-6
18,5.242559090744722,Sensor-6
19,5.247282107275326,Sensor-6
20,5.2636917441348485,Sensor-6
21,5.442457331138496,Sensor-6
22,5.475292495248228,Sensor-6
23,5.598170841793051,Sensor-6
0,5.7031250000,Sensor-7
1,5.7221680000,Sensor-7
2,5.7425943333,Sensor-7
3,5.7267255000,Sensor-7
4,5.7987466667,Sensor-7
5,5.7449778571,Sensor-7
6,5.5908203333,Sensor-7
7,5.4031373750,Sensor-7
8,5.3133138333,Sensor-7
9,5.1712474286,Sensor-7
10,5.2985490000,Sensor-7
11,5.3994750000,Sensor-7
12,5.2920808182,Sensor-7
14,5.3857422500,Sensor-7
15,5.4990931429,Sensor-7
16,5.5093385000,Sensor-7
17,5.4199218333,Sensor-7
18,5.2138670000,Sensor-7
19,5.2933758333,Sensor-7
23,5.6774902500,Sensor-7
0,5.6502276667,Sensor-8
1,5.6571451667,Sensor-8
2,5.6986490000,Sensor-8
3,5.6717935000,Sensor-8
4,5.6896973333,Sensor-8
5,5.6290690000,Sensor-8
6,5.5061850000,Sensor-8
7,5.4439288333,Sensor-8
8,5.4207358333,Sensor-8
9,5.3499348333,Sensor-8
10,5.4732258333,Sensor-8
11,5.5212403333,Sensor-8
12,5.4654948333,Sensor-8
13,5.5354816667,Sensor-8
14,5.4557290000,Sensor-8
15,5.5045575000,Sensor-8
16,5.5074056667,Sensor-8
17,5.4500323333,Sensor-8
18,5.3853353333,Sensor-8
19,5.3857421667,Sensor-8
20,5.4638671667,Sensor-8
21,5.5192058333,Sensor-8
22,5.5444335000,Sensor-8
23,5.6054690000,Sensor-8
