hour,pressure_avg,sensor
0,6.2194825000,Sensor-1
1,6.2203544286,Sensor-1
2,6.1477322222,Sensor-1
3,6.0164388333,Sensor-1
4,6.0408528333,Sensor-1
5,5.8561198333,Sensor-1
6,5.7345145714,Sensor-1
17,5.9252930000,Sensor-1
18,6.0038250000,Sensor-1
19,5.9981281667,Sensor-1
20,6.0005698333,Sensor-1
21,6.1369975714,Sensor-1
22,6.1051433333,Sensor-1
23,6.2060548333,Sensor-1
0,7.5797526667,Sensor-2
1,7.4877930000,Sensor-2
2,7.4711101667,Sensor-2
3,7.3706055000,Sensor-2
4,7.3783366667,Sensor-2
5,7.3205566667,Sensor-2
6,7.2115071667,Sensor-2
7,7.0642090000,Sensor-2
8,7.1472166667,Sensor-2
9,7.1537271667,Sensor-2
10,7.4694825000,Sensor-2
11,7.3905436667,Sensor-2
12,7.5081381667,Sensor-2
13,7.5447591667,Sensor-2
14,7.4621581667,Sensor-2
15,7.4031573333,Sensor-2
16,7.4780273333,Sensor-2
17,7.4271648333,Sensor-2
18,7.4247233333,Sensor-2
19,7.3994955000,Sensor-2
20,7.3291015000,Sensor-2
21,7.4580891667,Sensor-2
22,7.4112956667,Sensor-2
23,7.5769043333,Sensor-2
0,6.3269041667,Sensor-3
1,6.2296550000,Sensor-3
2,6.2202961667,Sensor-3
3,6.0441080000,Sensor-3
4,6.0424803333,Sensor-3
5,5.9460448333,Sensor-3
6,5.8561198333,Sensor-3
7,5.7189941667,Sensor-3
8,5.7242838333,Sensor-3
9,5.8744303333,Sensor-3
10,6.1153158333,Sensor-3
11,6.1735026667,Sensor-3
12,6.1893716667,Sensor-3
13,6.1922201667,Sensor-3
14,6.0441080000,Sensor-3
15,6.1909995000,Sensor-3
16,6.2170411667,Sensor-3
17,6.1966961667,Sensor-3
18,6.2064616667,Sensor-3
19,6.1714681667,Sensor-3
20,6.1775713333,Sensor-3
21,6.2288411667,Sensor-3
22,6.2585448333,Sensor-3
23,6.2764486667,Sensor-3
0,6.9498698333,Sensor-4
1,6.8794760000,Sensor-4
2,6.8587241667,Sensor-4
3,6.7386883333,Sensor-4
4,6.7606610000,Sensor-4
5,6.6463216667,Sensor-4
6,6.5397138333,Sensor-4
7,6.4066570000,Sensor-4
8,6.5030925000,Sensor-4
9,6.6084800000,Sensor-4
10,6.8326821667,Sensor-4
11,6.7875163333,Sensor-4
12,6.8591308333,Sensor-4
13,6.9136556667,Sensor-4
14,6.7854820000,Sensor-4
15,6.8334961667,Sensor-4
16,6.8436686667,Sensor-4
17,6.8188476667,Sensor-4
18,6.8290201667,Sensor-4
19,6.7565920000,Sensor-4
20,6.7732748333,Sensor-4
21,6.8347168333,Sensor-4
22,6.8041993333,Sensor-4
23,6.9083658333,Sensor-4
0,6.3240560000,Sensor-5
1,6.2650551667,Sensor-5
2,6.2707518333,Sensor-5
3,6.2263996667,Sensor-5
4,6.2634276667,Sensor-5
5,6.1751303333,Sensor-5
6,6.1287433333,Sensor-5
7,6.0941568333,Sensor-5
8,6.2263996667,Sensor-5
9,6.1279295000,Sensor-5
10,6.1791993333,Sensor-5
11,6.1881511667,Sensor-5
12,6.1580405000,Sensor-5
13,6.2573243333,Sensor-5
14,6.2398275000,Sensor-5
15,6.1494955000,Sensor-5
16,6.2129720000,Sensor-5
17,6.1844890000,Sensor-5
18,6.1421711667,Sensor-5
19,6.1295573333,Sensor-5
20,6.1279298333,Sensor-5
21,6.1490885000,Sensor-5
22,6.2333170000,Sensor-5
23,6.2740071667,Sensor-5
0,6.0670504403940715,Sensor-6
1,5.9965500546365895,Sensor-6
2,5.9739676029481235,Sensor-6
3,5.845175320586921,Sensor-6
4,5.8466480784921835,Sensor-6
5,5.741662691752158,Sensor-6
6,5.598929230023272,Sensor-6
7,5.466601638320962,Sensor-6
8,5.565846786827051,Sensor-6
9,5.6632379864874824,Sensor-6
10,5.925098383785629,Sensor-6
11,5.928212926639862,Sensor-6
12,5.955220282232822,Sensor-6
13,5.98043366462024,Sensor-6
14,5.959422567855406,Sensor-6
15,5.9243525208486805,Sensor-6
16,5.946946969726579,Sensor-6
17,5.9301018688681415,Sensor-6
18,5.883581981693574,Sensor-6
19,5.822740355731027,Sensor-6
20,5.807019397038257,Sensor-6
21,5.887867417796425,Sensor-6
22,5.928100081750706,Sensor-6
23,6.037953767872355,Sensor-6
0,6.1657716667,Sensor-7
1,6.1092121667,Sensor-7
2,6.0721843333,Sensor-7
3,5.9859211667,Sensor-7
4,5.9269206667,Sensor-7
5,5.8072915000,Sensor-7
6,5.6896973333,Sensor-7
7,5.4764811667,Sensor-7
8,5.6180826667,Sensor-7
9,5.7535810000,Sensor-7
10,5.8715820000,Sensor-7
0,5.9375002000,Sensor-8
1,5.8457727143,Sensor-8
2,5.8681640000,Sensor-8
3,5.8282470000,Sensor-8
4,5.8046177143,Sensor-8
5,5.7896207143,Sensor-8
6,5.7470700000,Sensor-8
14,5.9082030000,Sensor-8
15,5.8011298571,Sensor-8
16,5.8565266667,Sensor-8
17,5.7942706667,Sensor-8
18,5.7885740000,Sensor-8
19,5.8222656000,Sensor-8
20,5.7714845000,Sensor-8
21,5.8262415714,Sensor-8
22,5.8248464286,Sensor-8
23,5.9008788571,Sensor-8
