hour,pressure_avg,sensor
0,6.3728841667,Sensor-1
1,6.4021811667,Sensor-1
2,6.3859050000,Sensor-1
3,6.3557941667,Sensor-1
4,6.3570150000,Sensor-1
5,6.3492836667,Sensor-1
6,6.4038085000,Sensor-1
7,6.4143881667,Sensor-1
8,6.2996420000,Sensor-1
9,6.1999511667,Sensor-1
10,6.0917153333,Sensor-1
11,6.0979352857,Sensor-1
12,6.0791016667,Sensor-1
22,6.2060550000,Sensor-1
23,6.2656945714,Sensor-1
0,7.7050781667,Sensor-2
1,7.7941895000,Sensor-2
2,7.7616373333,Sensor-2
3,7.6774088333,Sensor-2
4,7.7164713333,Sensor-2
5,7.8226725000,Sensor-2
6,7.7046711667,Sensor-2
7,7.7388510000,Sensor-2
8,7.7099611667,Sensor-2
9,7.6566568333,Sensor-2
10,7.5805663333,Sensor-2
11,7.6017251667,Sensor-2
12,7.4987793333,Sensor-2
13,7.6831055000,Sensor-2
14,7.5907388333,Sensor-2
15,7.6859538333,Sensor-2
16,7.5817871667,Sensor-2
17,7.6281740000,Sensor-2
18,7.5830078333,Sensor-2
19,7.5341796667,Sensor-2
20,7.5699870000,Sensor-2
21,7.6139321667,Sensor-2
22,7.6761883333,Sensor-2
23,7.6741535000,Sensor-2
0,6.7671713333,Sensor-3
1,6.8558760000,Sensor-3
2,6.7936198333,Sensor-3
3,6.6267905000,Sensor-3
4,6.7285156667,Sensor-3
5,6.8933105000,Sensor-3
6,6.8408203333,Sensor-3
7,6.7997233333,Sensor-3
8,6.7964681667,Sensor-3
9,6.6377766667,Sensor-3
10,6.6398111667,Sensor-3
11,6.6552733333,Sensor-3
12,6.6512045000,Sensor-3
13,6.6947430000,Sensor-3
14,6.7256673333,Sensor-3
15,6.6735840000,Sensor-3
16,6.7256673333,Sensor-3
17,6.7289228333,Sensor-3
18,6.6687011667,Sensor-3
19,6.6292318333,Sensor-3
20,6.7240396667,Sensor-3
21,6.6463215000,Sensor-3
22,6.7301431667,Sensor-3
23,6.7073566667,Sensor-3
0,7.1126303333,Sensor-4
1,7.2440591667,Sensor-4
2,7.1830241667,Sensor-4
3,7.0869956667,Sensor-4
4,7.1439615000,Sensor-4
5,7.2249348333,Sensor-4
6,7.1582030000,Sensor-4
7,7.1647136667,Sensor-4
8,7.1390788333,Sensor-4
9,7.0642088333,Sensor-4
10,6.9677735000,Sensor-4
11,7.0312500000,Sensor-4
12,6.9921873333,Sensor-4
13,7.0182290000,Sensor-4
14,7.0670573333,Sensor-4
15,7.0951335000,Sensor-4
16,6.9917805000,Sensor-4
17,7.0874023333,Sensor-4
18,7.0068358333,Sensor-4
19,6.9759115000,Sensor-4
20,7.0080566667,Sensor-4
21,6.9893393333,Sensor-4
22,7.0865885000,Sensor-4
23,7.0670575000,Sensor-4
0,6.4632163333,Sensor-5
1,6.4180503333,Sensor-5
2,6.4371745000,Sensor-5
3,6.4139810000,Sensor-5
4,6.4347328333,Sensor-5
5,6.4713541667,Sensor-5
6,6.4392091667,Sensor-5
7,6.4103191667,Sensor-5
8,6.4017741667,Sensor-5
9,6.2992350000,Sensor-5
10,6.3045246667,Sensor-5
11,6.3399251667,Sensor-5
12,6.2662760000,Sensor-5
13,6.3724770000,Sensor-5
14,6.3085935000,Sensor-5
15,6.3264973333,Sensor-5
16,6.3460286667,Sensor-5
17,6.3008625000,Sensor-5
18,6.2967938333,Sensor-5
19,6.3126628333,Sensor-5
20,6.2239583333,Sensor-5
21,6.3155111667,Sensor-5
22,6.4290365000,Sensor-5
23,6.3932291667,Sensor-5
0,6.170871294283872,Sensor-6
1,6.233983299436338,Sensor-6
2,6.211157414193277,Sensor-6
3,6.138483003878508,Sensor-6
4,6.151123413214944,Sensor-6
5,6.22311296999447,Sensor-6
6,6.203331660128054,Sensor-6
7,6.17338156842627,Sensor-6
8,6.140559937537902,Sensor-6
9,5.989677948894912,Sensor-6
10,5.887207900994063,Sensor-6
11,5.908216507075436,Sensor-6
12,5.9321586061111615,Sensor-6
13,5.984730616477286,Sensor-6
14,6.054554340775763,Sensor-6
15,6.068387096571383,Sensor-6
16,5.949541755209906,Sensor-6
17,6.001833355396949,Sensor-6
18,5.8881728478680815,Sensor-6
19,5.8830181400518615,Sensor-6
20,5.91522293617,Sensor-6
21,5.8882725308322765,Sensor-6
22,6.0004334570351885,Sensor-6
23,6.080441179008339,Sensor-6
0,6.3439943333,Sensor-7
1,6.3883463333,Sensor-7
2,6.3574218333,Sensor-7
3,6.3004556667,Sensor-7
4,6.3179525000,Sensor-7
5,6.3655598333,Sensor-7
6,6.3212075000,Sensor-7
7,6.3269045000,Sensor-7
8,6.3480630000,Sensor-7
9,6.2084961667,Sensor-7
10,5.9920246667,Sensor-7
11,6.0335286667,Sensor-7
12,6.0403441250,Sensor-7
13,6.1006670000,Sensor-7
14,6.1791991667,Sensor-7
15,6.2357586667,Sensor-7
16,6.0685220000,Sensor-7
17,6.1470540000,Sensor-7
18,5.9745278333,Sensor-7
19,5.9847006667,Sensor-7
20,6.0542808333,Sensor-7
21,5.9936523333,Sensor-7
22,6.0787528571,Sensor-7
23,6.2255858333,Sensor-7
0,5.9814453333,Sensor-8
1,5.9583873333,Sensor-8
2,5.9281411667,Sensor-8
3,5.9458707143,Sensor-8
4,5.9293620000,Sensor-8
5,6.0026041667,Sensor-8
6,5.9501952000,Sensor-8
7,5.9479631429,Sensor-8
8,5.9179690000,Sensor-8
9,5.9133912500,Sensor-8
