hour,pressure_avg,sensor
12,4.0814207500,Sensor-1
13,4.2761231667,Sensor-1
14,4.1699218333,Sensor-1
15,4.1817218333,Sensor-1
16,4.0600585000,Sensor-1
17,3.8476561667,Sensor-1
18,3.7500000000,Sensor-1
19,3.6539715000,Sensor-1
20,3.6914065000,Sensor-1
21,3.8362630000,Sensor-1
22,3.9729818333,Sensor-1
23,4.1735841250,Sensor-1
0,6.8208820000,Sensor-2
1,6.8660481667,Sensor-2
2,6.7993166667,Sensor-2
3,6.7704265000,Sensor-2
4,6.7134603333,Sensor-2
5,6.5734861667,Sensor-2
6,6.4664713333,Sensor-2
7,6.4526368333,Sensor-2
8,6.4392088333,Sensor-2
9,6.3635253333,Sensor-2
10,6.2923176667,Sensor-2
11,6.1678058333,Sensor-2
12,6.1503091667,Sensor-2
13,6.2540690000,Sensor-2
14,6.1588541667,Sensor-2
15,6.1092123333,Sensor-2
16,6.0734048333,Sensor-2
17,5.9554036667,Sensor-2
18,5.9802246667,Sensor-2
19,5.9436033333,Sensor-2
20,5.9598795000,Sensor-2
21,6.0457356667,Sensor-2
22,6.0416666667,Sensor-2
23,6.2272135000,Sensor-2
0,5.2071126667,Sensor-3
1,5.1798505000,Sensor-3
2,5.1957193333,Sensor-3
3,5.1354980000,Sensor-3
4,5.0777180000,Sensor-3
5,4.9194336667,Sensor-3
6,4.7965493333,Sensor-3
7,4.7656248333,Sensor-3
8,4.7119141667,Sensor-3
9,4.6484375000,Sensor-3
10,4.5902506667,Sensor-3
11,4.4494628333,Sensor-3
12,4.4258626667,Sensor-3
13,4.5532226667,Sensor-3
14,4.4205728333,Sensor-3
15,4.3924970000,Sensor-3
16,4.3180340000,Sensor-3
17,4.1988118333,Sensor-3
18,4.1727701667,Sensor-3
19,4.1190591667,Sensor-3
20,4.1813153333,Sensor-3
21,4.2993165000,Sensor-3
22,4.3054200000,Sensor-3
23,4.4478353333,Sensor-3
0,6.0957846667,Sensor-4
1,6.1189778333,Sensor-4
2,6.0978190000,Sensor-4
3,6.0420735000,Sensor-4
4,6.0070801667,Sensor-4
5,5.8626301667,Sensor-4
6,5.7031250000,Sensor-4
7,5.6953938333,Sensor-4
8,5.6156411667,Sensor-4
9,5.5794271667,Sensor-4
10,5.4752603333,Sensor-4
11,5.3658041667,Sensor-4
12,5.3373210000,Sensor-4
13,5.4573566667,Sensor-4
14,5.3857421667,Sensor-4
15,5.3337751429,Sensor-4
16,5.2697753333,Sensor-4
17,5.1261395000,Sensor-4
18,5.1139325000,Sensor-4
19,5.0683595000,Sensor-4
20,5.1208498333,Sensor-4
21,5.1920573333,Sensor-4
22,5.2962240000,Sensor-4
23,5.4280598333,Sensor-4
0,5.9330240000,Sensor-5
1,5.9195963333,Sensor-5
2,5.8699545000,Sensor-5
3,5.8536783333,Sensor-5
4,5.8557130000,Sensor-5
5,5.8044431667,Sensor-5
6,5.7800295000,Sensor-5
7,5.7434081667,Sensor-5
8,5.6986491667,Sensor-5
9,5.6449381667,Sensor-5
10,5.5700683333,Sensor-5
11,5.5187990000,Sensor-5
12,5.5493165000,Sensor-5
13,5.5822751667,Sensor-5
14,5.5428061667,Sensor-5
15,5.5721026667,Sensor-5
16,5.5635580000,Sensor-5
17,5.4813640000,Sensor-5
18,5.4500325000,Sensor-5
19,5.3898113333,Sensor-5
20,5.4048666667,Sensor-5
21,5.4935708333,Sensor-5
22,5.5310058333,Sensor-5
23,5.6099446667,Sensor-5
0,4.874481013860866,Sensor-6
1,4.956426740332695,Sensor-6
2,4.910429298849805,Sensor-6
3,4.849660515578849,Sensor-6
4,4.802995812301482,Sensor-6
5,4.633692809570966,Sensor-6
6,4.418365757164611,Sensor-6
7,4.373477315976672,Sensor-6
8,4.33918341618874,Sensor-6
9,4.258376169627734,Sensor-6
10,4.118237788244794,Sensor-6
11,3.9323016888075184,Sensor-6
12,3.91270817810757,Sensor-6
13,4.086248708366374,Sensor-6
14,4.032053841102031,Sensor-6
15,3.9964017454488943,Sensor-6
16,3.9151587806884063,Sensor-6
17,3.701374798020759,Sensor-6
18,3.5771701310885056,Sensor-6
19,3.5024149865535383,Sensor-6
20,3.515789597006661,Sensor-6
21,3.673375146017315,Sensor-6
22,3.810453200550093,Sensor-6
