hour,pressure_avg,sensor
1,6.2963865000,Sensor-1
2,6.2382001667,Sensor-1
3,6.1739677143,Sensor-1
4,6.2074498571,Sensor-1
5,6.1832683333,Sensor-1
6,6.0465493333,Sensor-1
7,6.0220340000,Sensor-1
8,5.9751674286,Sensor-1
9,5.8068848333,Sensor-1
10,5.7440185000,Sensor-1
11,5.7727051667,Sensor-1
12,5.6733398000,Sensor-1
0,7.3978680000,Sensor-2
1,7.4849445000,Sensor-2
2,7.4914550000,Sensor-2
3,7.3775228333,Sensor-2
4,7.4214680000,Sensor-2
5,7.4300130000,Sensor-2
6,7.2725423333,Sensor-2
7,7.2485353333,Sensor-2
8,7.2310385000,Sensor-2
9,7.1480306667,Sensor-2
10,7.1370441667,Sensor-2
11,7.1012370000,Sensor-2
12,7.0979816667,Sensor-2
13,7.2041828333,Sensor-2
14,7.3282876667,Sensor-2
15,7.3189290000,Sensor-2
16,7.2558595000,Sensor-2
17,7.2916666667,Sensor-2
18,7.1822103333,Sensor-2
19,7.1944173333,Sensor-2
20,7.1875001667,Sensor-2
21,7.2489420000,Sensor-2
22,7.3124186667,Sensor-2
23,7.3079428333,Sensor-2
0,6.2679036667,Sensor-3
1,6.3382975000,Sensor-3
2,6.2959800000,Sensor-3
3,6.3492840000,Sensor-3
4,6.3444011667,Sensor-3
5,6.1820476667,Sensor-3
6,6.1743165000,Sensor-3
7,6.0424805000,Sensor-3
8,5.9785970000,Sensor-3
9,5.9000651667,Sensor-3
10,5.9285481667,Sensor-3
11,5.9244791667,Sensor-3
12,5.9102375000,Sensor-3
13,6.0327150000,Sensor-3
14,6.1254883333,Sensor-3
15,6.1779785000,Sensor-3
16,6.1828615000,Sensor-3
17,6.1258953333,Sensor-3
18,6.0591635000,Sensor-3
19,6.0314940000,Sensor-3
20,6.0579426667,Sensor-3
21,6.1047365000,Sensor-3
22,6.1812336667,Sensor-3
23,6.1889648333,Sensor-3
0,6.7903645000,Sensor-4
1,6.9132486667,Sensor-4
2,6.8920898333,Sensor-4
3,6.7712401667,Sensor-4
4,6.8562825000,Sensor-4
5,6.8513998333,Sensor-4
6,6.7757161667,Sensor-4
7,6.7097981667,Sensor-4
8,6.6577148333,Sensor-4
9,6.5344238333,Sensor-4
10,6.5010578333,Sensor-4
11,6.4477540000,Sensor-4
12,6.5136718333,Sensor-4
13,6.6044110000,Sensor-4
14,6.7818196667,Sensor-4
15,6.7350261667,Sensor-4
16,6.6898601667,Sensor-4
17,6.7248535000,Sensor-4
18,6.5474448333,Sensor-4
19,6.5498861667,Sensor-4
20,6.5608726667,Sensor-4
21,6.6418456667,Sensor-4
22,6.7301431667,Sensor-4
23,6.7293295000,Sensor-4
0,6.1169433333,Sensor-5
1,6.2052408333,Sensor-5
2,6.1315916667,Sensor-5
3,6.2593586667,Sensor-5
4,6.2691241667,Sensor-5
5,6.1531576667,Sensor-5
6,6.1185710000,Sensor-5
7,6.0432941667,Sensor-5
8,6.0538736667,Sensor-5
9,5.9582518333,Sensor-5
10,5.9676105000,Sensor-5
11,5.8772785000,Sensor-5
12,5.9647621667,Sensor-5
13,5.9651693333,Sensor-5
14,6.0542803333,Sensor-5
15,6.0510255000,Sensor-5
16,6.0099283333,Sensor-5
17,6.0054523333,Sensor-5
18,5.9729003333,Sensor-5
19,5.9484863333,Sensor-5
20,5.9834800000,Sensor-5
21,6.0225421667,Sensor-5
22,6.0689291667,Sensor-5
23,6.1079915000,Sensor-5
0,5.943460504439462,Sensor-6
1,6.051355127551266,Sensor-6
2,6.044391765796045,Sensor-6
3,5.9768371077890405,Sensor-6
4,6.008171588608524,Sensor-6
5,5.946842992664181,Sensor-6
6,5.881051797427379,Sensor-6
7,5.809672243878049,Sensor-6
8,5.760512429984458,Sensor-6
9,5.625398979585684,Sensor-6
10,5.6108740791881955,Sensor-6
11,5.550932364723707,Sensor-6
12,5.546030645705653,Sensor-6
13,5.697431138484694,Sensor-6
14,5.850463469308284,Sensor-6
15,5.8449170107707955,Sensor-6
16,5.80846412922203,Sensor-6
17,5.801113325035277,Sensor-6
18,5.633864726538599,Sensor-6
19,5.62456000959925,Sensor-6
20,5.6476670600752765,Sensor-6
21,5.712363860955091,Sensor-6
22,5.818955978186828,Sensor-6
23,5.863117852668647,Sensor-6
0,6.0424805000,Sensor-7
1,6.1588540000,Sensor-7
2,6.1987303333,Sensor-7
3,6.0262043333,Sensor-7
4,6.0762531667,Sensor-7
5,6.1128745000,Sensor-7
6,5.9700520000,Sensor-7
7,5.8894855000,Sensor-7
8,5.7454428333,Sensor-7
9,5.7849121667,Sensor-7
10,5.6127930000,Sensor-7
11,5.5794271667,Sensor-7
12,5.6286621667,Sensor-7
13,5.7511393333,Sensor-7
14,5.9273273333,Sensor-7
15,5.9460450000,Sensor-7
16,5.9285483333,Sensor-7
17,5.8764650000,Sensor-7
18,5.7202148333,Sensor-7
19,5.6201173333,Sensor-7
20,5.7482911667,Sensor-7
21,5.8239746667,Sensor-7
22,5.8691406667,Sensor-7
23,5.9944660000,Sensor-7
0,5.7574465000,Sensor-8
1,5.7945034286,Sensor-8
2,5.7275390000,Sensor-8
3,5.8499581429,Sensor-8
4,5.8551025000,Sensor-8
5,5.7380022857,Sensor-8
6,5.7150267500,Sensor-8
7,5.6333010000,Sensor-8
8,5.7031250000,Sensor-8
