hour,pressure_avg,sensor
0,7.5882975000,Sensor-2
1,7.6761881667,Sensor-2
2,7.6053875000,Sensor-2
3,7.6106771667,Sensor-2
4,7.6082358333,Sensor-2
5,7.6440431667,Sensor-2
6,7.6102701667,Sensor-2
7,7.6192221667,Sensor-2
8,7.5720213333,Sensor-2
9,7.5573731667,Sensor-2
10,7.4503581667,Sensor-2
11,7.4715170000,Sensor-2
12,7.5427243333,Sensor-2
13,7.4076335000,Sensor-2
14,7.4645996667,Sensor-2
15,7.4890135000,Sensor-2
16,7.3376465000,Sensor-2
17,7.4491371667,Sensor-2
18,7.4662273333,Sensor-2
19,7.5199381667,Sensor-2
20,7.5545248333,Sensor-2
21,7.5313315000,Sensor-2
22,7.5712078333,Sensor-2
23,7.6009116667,Sensor-2
0,6.6507975000,Sensor-3
1,6.6878256667,Sensor-3
2,6.6451008333,Sensor-3
3,6.6385905000,Sensor-3
4,6.5877280000,Sensor-3
5,6.6935221667,Sensor-3
6,6.6361491667,Sensor-3
7,6.5962728333,Sensor-3
8,6.5429686667,Sensor-3
9,6.6251626667,Sensor-3
10,6.5681963333,Sensor-3
11,6.5478518333,Sensor-3
12,6.6186525714,Sensor-3
13,6.4742023333,Sensor-3
14,6.5128581667,Sensor-3
15,6.5690103333,Sensor-3
16,6.4833288571,Sensor-3
17,6.5104168333,Sensor-3
18,6.5303548333,Sensor-3
19,6.5653480000,Sensor-3
20,6.5995281667,Sensor-3
21,6.6133626667,Sensor-3
22,6.6255696667,Sensor-3
23,6.7000326667,Sensor-3
0,7.0393880000,Sensor-4
1,7.0678713333,Sensor-4
2,7.0654296667,Sensor-4
3,7.0060221667,Sensor-4
4,7.0377603333,Sensor-4
5,7.1211751667,Sensor-4
6,7.0410155000,Sensor-4
7,7.0357261667,Sensor-4
8,7.0088705000,Sensor-4
9,6.9970705000,Sensor-4
10,6.9787600000,Sensor-4
11,6.8790690000,Sensor-4
12,6.8806966667,Sensor-4
13,6.7915853333,Sensor-4
14,6.8575033333,Sensor-4
15,6.8945313333,Sensor-4
16,6.8013510000,Sensor-4
17,6.8607583333,Sensor-4
18,6.8530273333,Sensor-4
19,6.8750000000,Sensor-4
20,6.9803873333,Sensor-4
21,6.9213868333,Sensor-4
22,7.0320640000,Sensor-4
23,7.1171060000,Sensor-4
0,6.3505045000,Sensor-5
1,6.3537596667,Sensor-5
2,6.3818356667,Sensor-5
3,6.3757325000,Sensor-5
4,6.3749185000,Sensor-5
5,6.3863118333,Sensor-5
6,6.3472493333,Sensor-5
7,6.3476561667,Sensor-5
8,6.3130698333,Sensor-5
9,6.3163250000,Sensor-5
10,6.2325031667,Sensor-5
11,6.2565103333,Sensor-5
12,6.2350028571,Sensor-5
13,6.3309733333,Sensor-5
14,6.2902833333,Sensor-5
15,6.2316895000,Sensor-5
16,6.2316895000,Sensor-5
17,6.2316895000,Sensor-5
18,6.1751301667,Sensor-5
19,6.2495931667,Sensor-5
20,6.1763508333,Sensor-5
21,6.1836751667,Sensor-5
22,6.2764485000,Sensor-5
23,6.4778645000,Sensor-5
0,5.935909644846864,Sensor-6
1,6.02225090956108,Sensor-6
2,6.008777654833702,Sensor-6
3,5.975202172644071,Sensor-6
4,5.949257765349506,Sensor-6
5,6.026874769938785,Sensor-6
6,5.973314811160168,Sensor-6
7,5.947151010045759,Sensor-6
8,5.9164581589443666,Sensor-6
9,5.819919532768663,Sensor-6
10,5.7619219427458415,Sensor-6
11,5.716904179932697,Sensor-6
12,5.713531862005797,Sensor-6
13,5.647601149793906,Sensor-6
14,5.712258577541762,Sensor-6
15,5.7123727868460366,Sensor-6
16,5.616117553226571,Sensor-6
17,5.687490203246618,Sensor-6
18,5.669419334490488,Sensor-6
19,5.677404668719284,Sensor-6
20,5.740371028422427,Sensor-6
21,5.7944520687607675,Sensor-6
22,5.893233000094296,Sensor-6
23,5.992117881288597,Sensor-6
0,6.0534666667,Sensor-7
1,6.0929360000,Sensor-7
2,6.1625163333,Sensor-7
3,6.1173503333,Sensor-7
4,6.0689291667,Sensor-7
5,6.1987305000,Sensor-7
6,6.1348471667,Sensor-7
7,6.1169435000,Sensor-7
8,6.0323078333,Sensor-7
9,5.9037273333,Sensor-7
10,5.8658853333,Sensor-7
11,5.8955890000,Sensor-7
12,5.8386230000,Sensor-7
13,5.7539878333,Sensor-7
14,5.8784991667,Sensor-7
15,5.8365885000,Sensor-7
16,5.7625326667,Sensor-7
17,5.8492025000,Sensor-7
18,5.7637531667,Sensor-7
19,5.7946778333,Sensor-7
20,5.8654783333,Sensor-7
21,5.9769695000,Sensor-7
22,6.0595701667,Sensor-7
23,6.1360678333,Sensor-7
0,5.9387208333,Sensor-8
1,5.9240721667,Sensor-8
2,5.9558105000,Sensor-8
3,5.9200033333,Sensor-8
4,5.9688316667,Sensor-8
5,5.9517415000,Sensor-8
6,5.9094236667,Sensor-8
7,5.9265136667,Sensor-8
8,5.8797200000,Sensor-8
9,5.8846028333,Sensor-8
10,5.8707683333,Sensor-8
11,5.8760580000,Sensor-8
12,5.8671061667,Sensor-8
13,5.8402505000,Sensor-8
14,5.8646648333,Sensor-8
15,5.9012858333,Sensor-8
16,5.8243816667,Sensor-8
17,5.8365883333,Sensor-8
18,5.7828775000,Sensor-8
19,5.8207193333,Sensor-8
20,5.9037273333,Sensor-8
21,5.8304848333,Sensor-8
22,5.9403483333,Sensor-8
23,5.9452311667,Sensor-8
