hour,pressure_avg,sensor
0,6.0883246667,Sensor-1
1,6.0668946667,Sensor-1
2,6.0831706667,Sensor-1
3,6.0069446667,Sensor-1
4,5.9122721667,Sensor-1
5,5.9338380000,Sensor-1
6,5.8300781429,Sensor-1
7,5.9350586000,Sensor-1
8,6.0225423333,Sensor-1
9,6.0042316667,Sensor-1
10,6.0054521667,Sensor-1
11,5.9765621429,Sensor-1
0,7.5073243333,Sensor-2
1,7.4589031667,Sensor-2
2,7.4255373333,Sensor-2
3,7.2981771667,Sensor-2
4,7.3372395000,Sensor-2
5,7.3217771667,Sensor-2
6,7.2786460000,Sensor-2
7,7.3563640000,Sensor-2
8,7.3819986667,Sensor-2
9,7.4849448333,Sensor-2
10,7.3449708333,Sensor-2
11,7.3811850000,Sensor-2
12,7.4243163333,Sensor-2
13,7.4039713333,Sensor-2
14,7.3156738333,Sensor-2
15,7.4357096667,Sensor-2
16,7.3132325000,Sensor-2
17,7.4397786667,Sensor-2
18,7.5297036667,Sensor-2
19,7.5764973333,Sensor-2
20,7.4466960000,Sensor-2
21,7.4861655000,Sensor-2
22,7.3632813333,Sensor-2
23,7.4816895000,Sensor-2
0,6.3297526667,Sensor-3
1,6.2101236667,Sensor-3
2,6.1161295000,Sensor-3
3,6.0298666667,Sensor-3
4,6.1104330000,Sensor-3
5,5.9810385000,Sensor-3
6,5.9631350000,Sensor-3
7,6.1291505000,Sensor-3
8,6.1543783333,Sensor-3
9,6.2386066667,Sensor-3
10,6.2247721667,Sensor-3
11,6.2654621667,Sensor-3
12,6.3285320000,Sensor-3
13,6.2715656667,Sensor-3
14,6.2243650000,Sensor-3
15,6.3427735000,Sensor-3
16,6.2976075000,Sensor-3
17,6.4058431667,Sensor-3
18,6.3883463333,Sensor-3
19,6.4436850000,Sensor-3
20,6.3663735000,Sensor-3
21,6.3362630000,Sensor-3
22,6.0786946667,Sensor-3
23,6.2304686667,Sensor-3
0,6.9104005000,Sensor-4
1,6.8538410000,Sensor-4
2,6.7887370000,Sensor-4
3,6.7085775000,Sensor-4
4,6.6943358333,Sensor-4
5,6.6788736667,Sensor-4
6,6.6320798333,Sensor-4
7,6.6703288333,Sensor-4
8,6.7655436667,Sensor-4
9,6.8115233333,Sensor-4
10,6.7297361667,Sensor-4
11,6.7976888333,Sensor-4
12,6.7826335000,Sensor-4
13,6.7500815000,Sensor-4
14,6.6959636667,Sensor-4
15,6.9311525000,Sensor-4
16,6.7236328333,Sensor-4
17,6.8046061667,Sensor-4
18,6.8819173333,Sensor-4
19,6.9384766667,Sensor-4
20,6.9409180000,Sensor-4
21,6.8334963333,Sensor-4
22,6.7940266667,Sensor-4
23,6.8876140000,Sensor-4
0,6.2561036667,Sensor-5
1,6.2141925000,Sensor-5
2,6.2259928333,Sensor-5
3,6.1291503333,Sensor-5
4,6.1938476667,Sensor-5
5,6.1608886667,Sensor-5
6,6.1425780000,Sensor-5
7,6.1889646667,Sensor-5
8,6.2003581667,Sensor-5
9,6.1279296667,Sensor-5
10,6.1104328333,Sensor-5
11,6.1694335000,Sensor-5
12,6.0904948333,Sensor-5
13,6.1397300000,Sensor-5
14,6.0542806667,Sensor-5
15,6.1515300000,Sensor-5
16,6.1181643333,Sensor-5
17,6.1767576667,Sensor-5
18,6.2064615000,Sensor-5
19,6.1450196667,Sensor-5
20,6.2438963333,Sensor-5
21,6.2288413333,Sensor-5
22,6.1437986667,Sensor-5
23,6.2719726667,Sensor-5
0,5.959498749071015,Sensor-6
1,5.9455823853862375,Sensor-6
2,5.893123745401212,Sensor-6
3,5.770480272351198,Sensor-6
4,5.774832500411949,Sensor-6
5,5.7670919477074065,Sensor-6
6,5.683533358387838,Sensor-6
7,5.7483405705481765,Sensor-6
8,5.826799792056607,Sensor-6
9,5.8516167619451664,Sensor-6
10,5.8029184011238835,Sensor-6
11,5.844839367168421,Sensor-6
12,5.851291109443089,Sensor-6
13,5.825793099885888,Sensor-6
14,5.754128197550361,Sensor-6
15,5.947665918315083,Sensor-6
16,5.816930938290139,Sensor-6
17,5.882468356054182,Sensor-6
