hour,pressure_avg,sensor
0,7.9117838333,Sensor-2
1,7.9101561667,Sensor-2
2,7.9577635000,Sensor-2
3,7.9528808333,Sensor-2
4,7.9650878333,Sensor-2
5,7.9443360000,Sensor-2
6,7.8592938333,Sensor-2
7,7.9142253333,Sensor-2
8,7.8238933333,Sensor-2
9,7.8780111667,Sensor-2
10,7.8576660000,Sensor-2
11,7.7461753333,Sensor-2
12,7.9003906667,Sensor-2
13,7.9223633333,Sensor-2
14,7.8975423333,Sensor-2
15,7.9203288333,Sensor-2
16,7.9032390000,Sensor-2
17,7.8694660000,Sensor-2
18,7.8869630000,Sensor-2
19,7.8385415000,Sensor-2
20,7.8393553333,Sensor-2
21,7.7909341667,Sensor-2
22,7.9248046667,Sensor-2
23,7.8743491667,Sensor-2
0,7.1500650000,Sensor-3
1,7.2159830000,Sensor-3
2,7.2070311667,Sensor-3
3,7.1516926667,Sensor-3
4,7.1525065000,Sensor-3
5,7.1520996667,Sensor-3
6,7.1480306667,Sensor-3
7,7.0971681667,Sensor-3
8,7.1110025000,Sensor-3
9,7.1675620000,Sensor-3
10,7.0800781667,Sensor-3
11,7.0727541667,Sensor-3
12,7.0674643333,Sensor-3
13,7.1504721667,Sensor-3
14,7.1683755000,Sensor-3
15,7.1748861667,Sensor-3
16,7.1907553333,Sensor-3
17,7.1073403333,Sensor-3
18,7.1097821667,Sensor-3
19,7.0910645000,Sensor-3
20,7.0593261667,Sensor-3
21,7.0772298333,Sensor-3
22,7.1386718333,Sensor-3
23,7.2049968333,Sensor-3
0,7.4328611667,Sensor-4
1,7.4568685000,Sensor-4
2,7.4222820000,Sensor-4
3,7.3929851667,Sensor-4
4,7.4072266667,Sensor-4
5,7.4328615000,Sensor-4
6,7.3636881667,Sensor-4
7,7.3465983333,Sensor-4
8,7.3592121667,Sensor-4
9,7.3750813333,Sensor-4
10,7.3347981667,Sensor-4
11,7.2969565000,Sensor-4
12,7.3628743333,Sensor-4
13,7.3567706667,Sensor-4
14,7.3543295000,Sensor-4
15,7.3437500000,Sensor-4
16,7.3937986667,Sensor-4
17,7.2998050000,Sensor-4
18,7.2985840000,Sensor-4
19,7.2558593333,Sensor-4
20,7.2290038333,Sensor-4
21,7.3079426667,Sensor-4
22,7.3767091667,Sensor-4
23,7.4348958333,Sensor-4
0,6.4990235000,Sensor-5
1,6.5319823333,Sensor-5
2,6.5743001667,Sensor-5
3,6.5950521667,Sensor-5
4,6.5458171667,Sensor-5
5,6.5983071667,Sensor-5
6,6.5702308333,Sensor-5
7,6.5360516667,Sensor-5
8,6.5319823333,Sensor-5
9,6.4392090000,Sensor-5
10,6.4339193333,Sensor-5
11,6.5348308333,Sensor-5
12,6.4485678333,Sensor-5
13,6.5075685000,Sensor-5
14,6.4790855000,Sensor-5
15,6.5051271667,Sensor-5
16,6.4664713333,Sensor-5
17,6.4685058333,Sensor-5
18,6.4575198333,Sensor-5
19,6.4986166667,Sensor-5
20,6.4969890000,Sensor-5
21,6.5681966667,Sensor-5
22,6.5926108333,Sensor-5
23,6.5751140000,Sensor-5
0,6.45231778934086,Sensor-6
1,6.505813166505671,Sensor-6
2,6.5006233374327405,Sensor-6
3,6.496717639774133,Sensor-6
4,6.506224380447605,Sensor-6
5,6.470991259762554,Sensor-6
6,6.4414985531314635,Sensor-6
7,6.427432649346408,Sensor-6
8,6.410503119970219,Sensor-6
9,6.35456794724962,Sensor-6
10,6.320820727599353,Sensor-6
11,6.234972800984047,Sensor-6
12,6.3324973802398254,Sensor-6
13,6.393205376631078,Sensor-6
14,6.394744030989373,Sensor-6
15,6.413688821421321,Sensor-6
16,6.3535665346112395,Sensor-6
17,6.273102617330565,Sensor-6
18,6.239153004580641,Sensor-6
19,6.229737627870614,Sensor-6
20,6.20450216865147,Sensor-6
21,6.249660450163178,Sensor-6
22,6.392025593668421,Sensor-6
23,6.482836604689714,Sensor-6
0,6.6503906667,Sensor-7
1,6.7325846667,Sensor-7
2,6.6117351667,Sensor-7
3,6.6243491667,Sensor-7
4,6.5946451667,Sensor-7
5,6.6524250000,Sensor-7
6,6.5604655000,Sensor-7
7,6.6044106667,Sensor-7
8,6.5034995000,Sensor-7
9,6.5506996667,Sensor-7
10,6.5311688333,Sensor-7
11,6.3602701667,Sensor-7
12,6.5543618333,Sensor-7
13,6.6023763333,Sensor-7
14,6.5917970000,Sensor-7
15,6.5934245000,Sensor-7
16,6.4908851667,Sensor-7
17,6.4554850000,Sensor-7
18,6.3138833333,Sensor-7
19,6.3435871667,Sensor-7
20,6.3724773333,Sensor-7
21,6.4396158333,Sensor-7
22,6.5938315000,Sensor-7
23,6.6581218333,Sensor-7
0,6.1010743333,Sensor-8
1,6.1515298333,Sensor-8
2,6.0530598333,Sensor-8
3,6.0811360000,Sensor-8
4,6.0721841667,Sensor-8
5,6.0424805000,Sensor-8
6,6.0640460000,Sensor-8
7,6.0229491667,Sensor-8
8,6.0095213333,Sensor-8
9,6.0274251667,Sensor-8
10,6.0127766667,Sensor-8
11,6.0343423333,Sensor-8
12,5.9667968333,Sensor-8
13,6.0367840000,Sensor-8
14,6.0754396667,Sensor-8
15,6.0319010000,Sensor-8
16,6.0518393333,Sensor-8
17,6.0017903333,Sensor-8
18,5.9842935000,Sensor-8
19,6.0172526667,Sensor-8
20,6.0005698333,Sensor-8
21,6.0017905000,Sensor-8
22,6.0469561667,Sensor-8
23,6.0884605000,Sensor-8
