hour,pressure_avg,sensor
0,5.2580915714,Sensor-1
1,5.3613280000,Sensor-1
2,5.2657065000,Sensor-1
3,5.2701821667,Sensor-1
4,5.1749673333,Sensor-1
5,5.0516765000,Sensor-1
6,4.7465006667,Sensor-1
7,4.4120281667,Sensor-1
8,4.5947268333,Sensor-1
9,4.9560545000,Sensor-1
10,5.0577800000,Sensor-1
11,5.0378416667,Sensor-1
12,5.0655111667,Sensor-1
13,5.1814778333,Sensor-1
14,5.0502932000,Sensor-1
15,5.0445553750,Sensor-1
16,4.9503581667,Sensor-1
17,4.7880043333,Sensor-1
18,4.6944173333,Sensor-1
19,4.5113118333,Sensor-1
20,4.6008300000,Sensor-1
21,4.7212726667,Sensor-1
22,4.7770181667,Sensor-1
23,4.9023438333,Sensor-1
0,7.2802735000,Sensor-2
1,7.3222656000,Sensor-2
2,7.2867836667,Sensor-2
3,7.2367351667,Sensor-2
4,7.1919758333,Sensor-2
5,7.1447751667,Sensor-2
6,6.9738770000,Sensor-2
7,6.7443850000,Sensor-2
8,6.9755045000,Sensor-2
9,7.0560710000,Sensor-2
10,7.1553550000,Sensor-2
11,7.1183270000,Sensor-2
12,7.0930988333,Sensor-2
13,7.1606446667,Sensor-2
14,7.1390788333,Sensor-2
15,7.0857746667,Sensor-2
16,7.0316568333,Sensor-2
17,6.9669595000,Sensor-2
18,6.9449870000,Sensor-2
19,6.7789713333,Sensor-2
20,6.9498698333,Sensor-2
21,7.0141601667,Sensor-2
22,6.9689943333,Sensor-2
23,7.0263671667,Sensor-2
0,6.1279296667,Sensor-3
1,6.1201986667,Sensor-3
2,6.1059570000,Sensor-3
3,6.0457356667,Sensor-3
4,6.0306801667,Sensor-3
5,5.9252930000,Sensor-3
6,5.7157390000,Sensor-3
7,5.4484050000,Sensor-3
8,5.5505368333,Sensor-3
9,5.6831870000,Sensor-3
10,5.9431965000,Sensor-3
11,5.8780925000,Sensor-3
12,5.8959960000,Sensor-3
13,5.9826661667,Sensor-3
14,5.9484863333,Sensor-3
15,5.8573405000,Sensor-3
16,5.8365885000,Sensor-3
17,5.7504884000,Sensor-3
18,5.6274415000,Sensor-3
19,5.5444336667,Sensor-3
20,5.6978350000,Sensor-3
21,5.7755531667,Sensor-3
22,5.7242838333,Sensor-3
23,5.7588705000,Sensor-3
0,6.6101073333,Sensor-4
1,6.6902670000,Sensor-4
2,6.6292316667,Sensor-4
3,6.5909831667,Sensor-4
4,6.5376790000,Sensor-4
5,6.4400226667,Sensor-4
6,6.2500001667,Sensor-4
7,6.0249838333,Sensor-4
8,6.2215168333,Sensor-4
9,6.3899738333,Sensor-4
10,6.4351401667,Sensor-4
11,6.4713540000,Sensor-4
12,6.4790851667,Sensor-4
13,6.5612791667,Sensor-4
14,6.4408365000,Sensor-4
15,6.4225261667,Sensor-4
16,6.3810221667,Sensor-4
17,6.3081870000,Sensor-4
18,6.1979168333,Sensor-4
19,6.1568196667,Sensor-4
20,6.2227376667,Sensor-4
21,6.3354491667,Sensor-4
22,6.2955728333,Sensor-4
23,6.3798015000,Sensor-4
0,6.3187663333,Sensor-5
1,6.3519287500,Sensor-5
2,6.3191730000,Sensor-5
3,6.2874348333,Sensor-5
4,6.2927246667,Sensor-5
5,6.2264000000,Sensor-5
6,6.1389160000,Sensor-5
7,6.0453288333,Sensor-5
8,6.1661785000,Sensor-5
9,6.1686200000,Sensor-5
10,6.1657715000,Sensor-5
11,6.1425781667,Sensor-5
12,6.2129720000,Sensor-5
13,6.2866211667,Sensor-5
14,6.1771646667,Sensor-5
15,6.2089030000,Sensor-5
16,6.1547850000,Sensor-5
17,6.1442056667,Sensor-5
18,6.1234538333,Sensor-5
19,6.0677085000,Sensor-5
20,6.1470541667,Sensor-5
21,6.2003581667,Sensor-5
22,6.1507160000,Sensor-5
23,6.2068685000,Sensor-5
0,5.101049301666016,Sensor-6
1,5.1950593778645215,Sensor-6
2,5.103991620687481,Sensor-6
3,5.0630578391088195,Sensor-6
4,5.011501487506713,Sensor-6
5,4.872271097255851,Sensor-6
6,4.5909992840205405,Sensor-6
7,4.235166677113682,Sensor-6
8,4.4026779149078585,Sensor-6
9,4.737756350004608,Sensor-6
10,4.906229730919937,Sensor-6
11,4.868722992798129,Sensor-6
12,4.935791636730155,Sensor-6
13,4.96697456948489,Sensor-6
14,4.896325444492091,Sensor-6
15,4.8674456233988685,Sensor-6
16,4.836036110960102,Sensor-6
17,4.637335311388137,Sensor-6
18,4.560448571122173,Sensor-6
19,4.3548411218668255,Sensor-6
20,4.432929521262915,Sensor-6
21,4.564535708095125,Sensor-6
22,4.613284076422981,Sensor-6
23,4.73797059144731,Sensor-6
0,5.2205403333,Sensor-7
1,5.2990722500,Sensor-7
2,5.2160645000,Sensor-7
3,5.1770018333,Sensor-7
4,5.1175943333,Sensor-7
5,4.9788411667,Sensor-7
6,4.6846516667,Sensor-7
7,4.3119303333,Sensor-7
8,4.5353190000,Sensor-7
9,4.8661295000,Sensor-7
10,4.9918620000,Sensor-7
11,4.9857586667,Sensor-7
12,5.0565591667,Sensor-7
13,5.1558430000,Sensor-7
14,4.9886068333,Sensor-7
15,4.9792478333,Sensor-7
16,4.9381510000,Sensor-7
17,4.7420248333,Sensor-7
18,4.6797690000,Sensor-7
19,4.4160968333,Sensor-7
20,4.5381673333,Sensor-7
21,4.6891275000,Sensor-7
22,4.6919761667,Sensor-7
23,4.8645020000,Sensor-7
0,5.8520508333,Sensor-8
1,5.8630372500,Sensor-8
2,5.8500163333,Sensor-8
3,5.8898926667,Sensor-8
4,5.8577475000,Sensor-8
5,5.8056640000,Sensor-8
6,5.7242840000,Sensor-8
7,5.6591796667,Sensor-8
8,5.8203123333,Sensor-8
9,5.7832846667,Sensor-8
10,5.7698566667,Sensor-8
11,5.7552081667,Sensor-8
12,5.7727051667,Sensor-8
13,5.8203123333,Sensor-8
14,5.7438150000,Sensor-8
15,5.8028156667,Sensor-8
16,5.7633465000,Sensor-8
17,5.7295736667,Sensor-8
18,5.7271323333,Sensor-8
19,5.7344563333,Sensor-8
20,5.6827798333,Sensor-8
21,5.7779948333,Sensor-8
22,5.7470701667,Sensor-8
23,5.7812500000,Sensor-8
