hour,pressure_avg,sensor
6,6.4111330000,Sensor-1
7,6.3395997000,Sensor-1
8,6.4908853333,Sensor-1
17,6.4990230000,Sensor-1
20,6.3818360000,Sensor-1
21,6.4086910000,Sensor-1
22,6.4920478571,Sensor-1
23,6.5112300000,Sensor-1
0,7.9243978333,Sensor-2
1,8.0126951667,Sensor-2
2,7.9142250000,Sensor-2
3,7.8804525000,Sensor-2
4,7.8702800000,Sensor-2
5,7.8833006667,Sensor-2
6,7.8678385000,Sensor-2
7,7.7901203333,Sensor-2
8,7.7779135000,Sensor-2
9,7.7490233333,Sensor-2
10,7.7754720000,Sensor-2
11,7.8450520000,Sensor-2
12,7.8808593333,Sensor-2
13,7.8751626667,Sensor-2
14,7.8540040000,Sensor-2
15,7.8662108333,Sensor-2
16,7.8181965000,Sensor-2
17,7.8780110000,Sensor-2
18,7.8153483333,Sensor-2
19,7.8483073333,Sensor-2
20,7.7799480000,Sensor-2
21,7.7787270000,Sensor-2
22,7.9191081667,Sensor-2
23,7.9174805000,Sensor-2
0,7.1984865000,Sensor-3
1,7.2131348333,Sensor-3
2,7.1675620000,Sensor-3
3,7.1927896667,Sensor-3
4,7.1317545000,Sensor-3
5,7.1313475000,Sensor-3
6,7.0617675000,Sensor-3
7,7.0548503333,Sensor-3
8,6.9714356667,Sensor-3
9,6.9946288333,Sensor-3
10,7.0145671667,Sensor-3
11,7.1016440000,Sensor-3
12,7.0491536667,Sensor-3
13,7.1073405000,Sensor-3
14,7.0865886667,Sensor-3
15,7.1500653333,Sensor-3
16,7.0113118333,Sensor-3
17,7.0841473333,Sensor-3
18,7.0821128333,Sensor-3
19,7.0617676667,Sensor-3
20,7.0157878333,Sensor-3
21,7.0426431667,Sensor-3
22,7.0865888333,Sensor-3
23,7.1919758333,Sensor-3
0,7.4182130000,Sensor-4
1,7.4324545000,Sensor-4
2,7.4397786667,Sensor-4
3,7.4283851667,Sensor-4
4,7.3657226667,Sensor-4
5,7.3795573333,Sensor-4
6,7.2875976667,Sensor-4
7,7.3653158333,Sensor-4
8,7.2635906667,Sensor-4
9,7.3299153333,Sensor-4
10,7.2981770000,Sensor-4
11,7.3193358333,Sensor-4
12,7.3209635000,Sensor-4
13,7.2924806667,Sensor-4
14,7.2538248333,Sensor-4
15,7.3693848333,Sensor-4
16,7.3160810000,Sensor-4
17,7.2587078333,Sensor-4
18,7.3465981667,Sensor-4
19,7.3291016667,Sensor-4
20,7.2224935000,Sensor-4
21,7.2814941667,Sensor-4
22,7.2969563333,Sensor-4
23,7.4088541667,Sensor-4
0,6.5222168333,Sensor-5
1,6.5950520000,Sensor-5
2,6.5616861667,Sensor-5
3,6.5303546667,Sensor-5
4,6.6076660000,Sensor-5
5,6.4990235000,Sensor-5
6,6.5791830000,Sensor-5
7,6.4969890000,Sensor-5
8,6.4469400000,Sensor-5
9,6.5861003333,Sensor-5
10,6.5486655000,Sensor-5
11,6.5437825000,Sensor-5
12,6.5885418333,Sensor-5
13,6.5270996667,Sensor-5
14,6.5808105000,Sensor-5
15,6.5169270000,Sensor-5
16,6.4514160000,Sensor-5
17,6.4697265000,Sensor-5
18,6.5926106667,Sensor-5
19,6.5226238333,Sensor-5
20,6.4660643333,Sensor-5
21,6.4790853333,Sensor-5
22,6.5034991667,Sensor-5
23,6.5625000000,Sensor-5
0,6.462493408701038,Sensor-6
1,6.524923689044423,Sensor-6
2,6.473815287825212,Sensor-6
3,6.435574117725599,Sensor-6
4,6.4181509260207985,Sensor-6
5,6.414225901102392,Sensor-6
6,6.333466420609356,Sensor-6
7,6.262048930300966,Sensor-6
8,6.297487105457388,Sensor-6
9,6.278571282887957,Sensor-6
10,6.29430901497319,Sensor-6
11,6.351356050006526,Sensor-6
12,6.3585352206014685,Sensor-6
13,6.367712678098807,Sensor-6
14,6.363563897407901,Sensor-6
15,6.381242039093408,Sensor-6
16,6.3155720320422235,Sensor-6
17,6.31600098289917,Sensor-6
18,6.269866389244413,Sensor-6
19,6.262902331283134,Sensor-6
20,6.196350756703879,Sensor-6
21,6.199973841020464,Sensor-6
22,6.312331865552199,Sensor-6
23,6.384370332923077,Sensor-6
0,6.6333006667,Sensor-7
1,6.7293293333,Sensor-7
2,6.5930175000,Sensor-7
3,6.5771483333,Sensor-7
4,6.5576171667,Sensor-7
5,6.5450031667,Sensor-7
6,6.4998371667,Sensor-7
7,6.3830566667,Sensor-7
8,6.4485676667,Sensor-7
9,6.4331053333,Sensor-7
10,6.4420573333,Sensor-7
11,6.4921060000,Sensor-7
12,6.5795900000,Sensor-7
13,6.5523275000,Sensor-7
14,6.4978028333,Sensor-7
15,6.4697266667,Sensor-7
16,6.3920085000,Sensor-7
17,6.3985186667,Sensor-7
18,6.3671873333,Sensor-7
19,6.4542645000,Sensor-7
20,6.2972005000,Sensor-7
21,6.3696290000,Sensor-7
22,6.5055340000,Sensor-7
23,6.5246581667,Sensor-7
0,6.0400391667,Sensor-8
1,6.0717771667,Sensor-8
2,6.0131836667,Sensor-8
3,6.0624188333,Sensor-8
4,6.0583498333,Sensor-8
5,6.0172526667,Sensor-8
6,5.9488931667,Sensor-8
7,6.0510253333,Sensor-8
8,6.0152181667,Sensor-8
9,6.0371906667,Sensor-8
10,5.9676108333,Sensor-8
11,6.0384116667,Sensor-8
12,5.9733071667,Sensor-8
13,6.0241700000,Sensor-8
14,6.0306803333,Sensor-8
15,6.0530598333,Sensor-8
16,6.0445148333,Sensor-8
17,6.0302735000,Sensor-8
18,6.0245768333,Sensor-8
19,5.9342448333,Sensor-8
20,5.9244791667,Sensor-8
21,5.9916180000,Sensor-8
22,5.9602861667,Sensor-8
23,6.0526530000,Sensor-8
