hour,pressure_avg,sensor
0,5.4489135000,Sensor-1
1,5.5989583333,Sensor-1
2,5.6026206667,Sensor-1
3,5.5456545000,Sensor-1
4,5.5594888333,Sensor-1
5,5.5179267143,Sensor-1
6,5.2237955000,Sensor-1
7,4.9719237500,Sensor-1
8,5.2368165000,Sensor-1
9,5.0944010000,Sensor-1
10,5.2083331111,Sensor-1
11,5.1779173750,Sensor-1
12,5.3158570000,Sensor-1
13,5.2243380000,Sensor-1
14,5.2124023333,Sensor-1
15,5.1604354286,Sensor-1
16,5.0100371111,Sensor-1
17,4.7802735714,Sensor-1
18,4.5814732857,Sensor-1
19,4.5773317500,Sensor-1
20,4.7858537143,Sensor-1
21,4.8893227778,Sensor-1
22,5.1565551250,Sensor-1
23,5.3450521667,Sensor-1
0,7.4173991667,Sensor-2
1,7.4682616667,Sensor-2
2,7.4658201667,Sensor-2
3,7.3860675000,Sensor-2
4,7.4772136667,Sensor-2
5,7.4226890000,Sensor-2
6,7.2721353333,Sensor-2
7,7.1362306667,Sensor-2
8,7.1993000000,Sensor-2
9,7.1439615000,Sensor-2
10,7.2237141667,Sensor-2
11,7.1830240000,Sensor-2
12,7.2762043333,Sensor-2
13,7.2147621667,Sensor-2
14,7.2481281667,Sensor-2
15,7.1805826667,Sensor-2
16,7.0544433333,Sensor-2
17,6.9816080000,Sensor-2
18,6.9539388333,Sensor-2
19,6.9531250000,Sensor-2
20,7.1110026667,Sensor-2
21,7.1394856667,Sensor-2
22,7.2444660000,Sensor-2
23,7.3299153333,Sensor-2
0,6.4249675000,Sensor-3
1,6.4591471667,Sensor-3
2,6.4156088333,Sensor-3
3,6.3639325000,Sensor-3
4,6.4115396667,Sensor-3
5,6.3627928000,Sensor-3
6,6.2626140000,Sensor-3
7,6.0095215000,Sensor-3
8,6.0892743333,Sensor-3
9,5.9903970000,Sensor-3
10,6.0758465000,Sensor-3
11,6.0375975000,Sensor-3
12,6.0441081667,Sensor-3
13,6.1071780000,Sensor-3
14,6.0607910000,Sensor-3
15,6.0388185000,Sensor-3
16,5.9631348333,Sensor-3
17,5.8097331667,Sensor-3
18,5.7246906667,Sensor-3
19,5.8048503333,Sensor-3
20,5.9895835000,Sensor-3
21,6.0538738333,Sensor-3
22,6.1653645000,Sensor-3
23,6.2674968333,Sensor-3
0,6.7985028333,Sensor-4
1,6.8534343333,Sensor-4
2,6.8424480000,Sensor-4
3,6.7944336667,Sensor-4
4,6.8155923333,Sensor-4
5,6.7961775714,Sensor-4
6,6.5783691667,Sensor-4
7,6.3407391667,Sensor-4
8,6.5555828333,Sensor-4
9,6.4746093333,Sensor-4
10,6.5299478333,Sensor-4
11,6.5686035000,Sensor-4
12,6.6011556667,Sensor-4
13,6.5466310000,Sensor-4
14,6.5665690000,Sensor-4
15,6.5250650000,Sensor-4
16,6.4457193333,Sensor-4
17,6.3167318333,Sensor-4
18,6.2744141667,Sensor-4
19,6.2394205000,Sensor-4
20,6.4347331667,Sensor-4
21,6.4583331667,Sensor-4
22,6.5409343333,Sensor-4
23,6.7240395000,Sensor-4
0,6.3321940000,Sensor-5
1,6.3016765000,Sensor-5
2,6.3130698333,Sensor-5
3,6.2870281667,Sensor-5
4,6.3606770000,Sensor-5
5,6.2801106667,Sensor-5
6,6.2137856667,Sensor-5
