hour,pressure_avg,sensor
0,6.3423665000,Sensor-1
1,6.3800920000,Sensor-1
2,6.4579265000,Sensor-1
3,6.4701333333,Sensor-1
4,6.4200846667,Sensor-1
5,6.4003207143,Sensor-1
6,6.4143881667,Sensor-1
7,6.4241535000,Sensor-1
8,6.2589518333,Sensor-1
9,6.2198893333,Sensor-1
10,6.1055501667,Sensor-1
11,6.1161295000,Sensor-1
12,6.1313476000,Sensor-1
13,6.1946611667,Sensor-1
14,6.3108320000,Sensor-1
15,6.3102213333,Sensor-1
16,6.2268066667,Sensor-1
17,6.0054525000,Sensor-1
18,6.0314940000,Sensor-1
19,6.0078938333,Sensor-1
20,6.0400391667,Sensor-1
21,6.0563151667,Sensor-1
22,6.1905925000,Sensor-1
23,6.2617189000,Sensor-1
0,7.7494301667,Sensor-2
1,7.7913413333,Sensor-2
2,7.7640790000,Sensor-2
3,7.7827961667,Sensor-2
4,7.7311198333,Sensor-2
5,7.7819825000,Sensor-2
6,7.8092446667,Sensor-2
7,7.7119953333,Sensor-2
8,7.6737468333,Sensor-2
9,7.6078286667,Sensor-2
10,7.5740560000,Sensor-2
11,7.5809731667,Sensor-2
12,7.5618490000,Sensor-2
13,7.6611328333,Sensor-2
14,7.6163738333,Sensor-2
15,7.5866700000,Sensor-2
16,7.6025391667,Sensor-2
17,7.4959310000,Sensor-2
18,7.5459798333,Sensor-2
19,7.5508626667,Sensor-2
20,7.5903320000,Sensor-2
21,7.6017253333,Sensor-2
22,7.6590986667,Sensor-2
23,7.7445475000,Sensor-2
0,6.8428550000,Sensor-3
1,6.8412273333,Sensor-3
2,6.8591308333,Sensor-3
3,6.8802896667,Sensor-3
4,6.8212890000,Sensor-3
5,6.8522135000,Sensor-3
6,6.8697103333,Sensor-3
7,6.8351236667,Sensor-3
8,6.6528320000,Sensor-3
9,6.6874188333,Sensor-3
10,6.7488605000,Sensor-3
11,6.6670735000,Sensor-3
12,6.6349283333,Sensor-3
13,6.7329915000,Sensor-3
14,6.7264811667,Sensor-3
15,6.6577150000,Sensor-3
16,6.7232256667,Sensor-3
17,6.6267905000,Sensor-3
18,6.5791830000,Sensor-3
19,6.6446938333,Sensor-3
20,6.6381836667,Sensor-3
21,6.6609700000,Sensor-3
22,6.7118326667,Sensor-3
23,6.7720540000,Sensor-3
0,7.2261556667,Sensor-4
1,7.2635905000,Sensor-4
2,7.2054036667,Sensor-4
3,7.2163898333,Sensor-4
4,7.1614581667,Sensor-4
5,7.2135416667,Sensor-4
6,7.2367350000,Sensor-4
7,7.1805828333,Sensor-4
8,7.1260578333,Sensor-4
9,7.0458985000,Sensor-4
10,7.0023600000,Sensor-4
11,6.9836426667,Sensor-4
12,6.9986978333,Sensor-4
13,7.0536295000,Sensor-4
14,6.9978841667,Sensor-4
15,7.0206706667,Sensor-4
16,7.0324710000,Sensor-4
17,6.9681801667,Sensor-4
18,6.9600423333,Sensor-4
19,6.9755046667,Sensor-4
20,6.9514973333,Sensor-4
21,6.9885255000,Sensor-4
22,7.0178225000,Sensor-4
23,7.1341958333,Sensor-4
0,6.4664715000,Sensor-5
1,6.4265950000,Sensor-5
2,6.4160156667,Sensor-5
3,6.4742023333,Sensor-5
4,6.4591471667,Sensor-5
5,6.4542643333,Sensor-5
6,6.4453123333,Sensor-5
7,6.4306640000,Sensor-5
8,6.3932290000,Sensor-5
9,6.3248698333,Sensor-5
10,6.2707520000,Sensor-5
11,6.2390135000,Sensor-5
12,6.3142905000,Sensor-5
13,6.3680013333,Sensor-5
14,6.3675943333,Sensor-5
15,6.3814290000,Sensor-5
16,6.3167320000,Sensor-5
17,6.3297526667,Sensor-5
18,6.2976073333,Sensor-5
19,6.2707520000,Sensor-5
20,6.3859050000,Sensor-5
21,6.3212076667,Sensor-5
22,6.3993326667,Sensor-5
23,6.4017740000,Sensor-5
0,6.146104040653118,Sensor-6
1,6.221132352104233,Sensor-6
2,6.231694517345444,Sensor-6
3,6.255244345068884,Sensor-6
4,6.211113792749894,Sensor-6
5,6.227135197851536,Sensor-6
6,6.202602557650717,Sensor-6
7,6.185538802377082,Sensor-6
8,6.070976976091789,Sensor-6
9,5.998165423654996,Sensor-6
10,5.956061740632795,Sensor-6
11,5.870611059393195,Sensor-6
12,5.960110718545147,Sensor-6
13,6.020100309761398,Sensor-6
14,6.038788531013415,Sensor-6
15,5.990216659777303,Sensor-6
16,6.007624919248462,Sensor-6
17,5.833152172648944,Sensor-6
18,5.823647490251005,Sensor-6
19,5.7917443049050865,Sensor-6
20,5.853306174201184,Sensor-6
21,5.836033155763074,Sensor-6
22,5.988127044888523,Sensor-6
23,6.0954055319325455,Sensor-6
0,6.2902831667,Sensor-7
1,6.3382976667,Sensor-7
2,6.4128768571,Sensor-7
3,6.4432780000,Sensor-7
4,6.3928221667,Sensor-7
5,6.3907876667,Sensor-7
6,6.3618978333,Sensor-7
7,6.3163250000,Sensor-7
8,6.1942546667,Sensor-7
9,6.1171175714,Sensor-7
10,6.1022948333,Sensor-7
11,5.9598795000,Sensor-7
12,6.0461428333,Sensor-7
13,6.1702473333,Sensor-7
14,6.1576333333,Sensor-7
15,6.1555990000,Sensor-7
16,6.1446126667,Sensor-7
17,5.8577473333,Sensor-7
18,5.9749350000,Sensor-7
19,5.8972166667,Sensor-7
20,6.0579426667,Sensor-7
21,5.8976236667,Sensor-7
22,6.1027020000,Sensor-7
23,6.1962891667,Sensor-7
0,5.9855143333,Sensor-8
1,5.9659831667,Sensor-8
2,5.9684245000,Sensor-8
3,6.0055107143,Sensor-8
4,5.9329661429,Sensor-8
5,6.0099283333,Sensor-8
6,5.9988840000,Sensor-8
7,5.9794922000,Sensor-8
8,5.9042357500,Sensor-8
9,5.9069825000,Sensor-8
10,5.8662923333,Sensor-8
11,5.9277342857,Sensor-8
12,5.9304472222,Sensor-8
13,5.9029133333,Sensor-8
14,5.9075055714,Sensor-8
15,5.9204101667,Sensor-8
16,5.8866371667,Sensor-8
17,5.8528645000,Sensor-8
18,5.8532715000,Sensor-8
19,5.8374023333,Sensor-8
20,5.9008790000,Sensor-8
21,5.8799525714,Sensor-8
22,5.9135742000,Sensor-8
23,5.9503175000,Sensor-8
