hour,pressure_avg,sensor
0,7.4971515000,Sensor-2
1,7.4943035000,Sensor-2
2,7.5305176667,Sensor-2
3,7.5634766667,Sensor-2
4,7.5048830000,Sensor-2
5,7.4898275000,Sensor-2
6,7.4043783333,Sensor-2
7,7.3999023333,Sensor-2
8,7.3706055000,Sensor-2
9,7.3075358333,Sensor-2
10,7.2648113333,Sensor-2
11,7.3144531667,Sensor-2
12,7.3547363333,Sensor-2
13,7.5052898333,Sensor-2
14,7.5406901667,Sensor-2
15,7.5052898333,Sensor-2
16,7.4291991667,Sensor-2
17,7.4064130000,Sensor-2
18,7.4365233333,Sensor-2
19,7.5089518333,Sensor-2
20,7.5638836667,Sensor-2
21,7.5553386667,Sensor-2
22,7.5028481667,Sensor-2
23,7.4934895000,Sensor-2
0,6.4172363333,Sensor-3
1,6.4510088333,Sensor-3
2,6.4782713333,Sensor-3
3,6.5124511667,Sensor-3
4,6.4884441667,Sensor-3
5,6.4725750000,Sensor-3
6,6.3720705000,Sensor-3
7,6.2581380000,Sensor-3
8,6.2792968333,Sensor-3
9,6.1820476667,Sensor-3
10,6.1547851667,Sensor-3
11,6.2500001667,Sensor-3
12,6.4070638333,Sensor-3
13,6.4432780000,Sensor-3
14,6.6125488333,Sensor-3
15,6.5226238333,Sensor-3
16,6.5124511667,Sensor-3
17,6.4184571667,Sensor-3
18,6.4941406667,Sensor-3
19,6.5388996667,Sensor-3
20,6.5506998333,Sensor-3
21,6.5421551667,Sensor-3
22,6.5563963333,Sensor-3
23,6.5413413333,Sensor-3
0,6.9405111667,Sensor-4
1,6.8990071667,Sensor-4
2,6.9368490000,Sensor-4
3,6.9083660000,Sensor-4
4,6.9576010000,Sensor-4
5,6.8489585000,Sensor-4
6,6.8058268333,Sensor-4
7,6.7956546667,Sensor-4
8,6.7932128333,Sensor-4
9,6.7203776667,Sensor-4
10,6.6308593333,Sensor-4
11,6.7838543333,Sensor-4
12,6.7801921667,Sensor-4
13,6.8591306667,Sensor-4
14,6.9632975000,Sensor-4
15,6.9213870000,Sensor-4
16,6.9425455000,Sensor-4
17,6.7960615000,Sensor-4
18,6.8391928333,Sensor-4
19,6.9311523333,Sensor-4
20,6.9376626667,Sensor-4
21,6.9449870000,Sensor-4
22,6.9828290000,Sensor-4
23,6.9323731667,Sensor-4
0,6.3220215000,Sensor-5
1,6.2658690000,Sensor-5
2,6.3167318333,Sensor-5
3,6.3106281667,Sensor-5
4,6.3232423333,Sensor-5
5,6.3130696667,Sensor-5
6,6.2491863333,Sensor-5
7,6.2459310000,Sensor-5
8,6.2296548333,Sensor-5
9,6.1678060000,Sensor-5
10,6.1397298333,Sensor-5
11,6.2377928333,Sensor-5
12,6.1185711667,Sensor-5
13,6.2463380000,Sensor-5
14,6.2093098333,Sensor-5
15,6.2259928333,Sensor-5
16,6.1840820000,Sensor-5
17,6.1739096667,Sensor-5
18,6.1861165000,Sensor-5
19,6.3033040000,Sensor-5
20,6.3061523333,Sensor-5
21,6.2727863333,Sensor-5
22,6.2976075000,Sensor-5
23,6.3326010000,Sensor-5
0,5.793000213416,Sensor-6
1,5.78126316025914,Sensor-6
2,5.813463549300461,Sensor-6
3,5.803820687507756,Sensor-6
4,5.792630036946447,Sensor-6
5,5.746544941017499,Sensor-6
6,5.6335133172158995,Sensor-6
7,5.598729692382525,Sensor-6
8,5.55638807980654,Sensor-6
9,5.457926741913482,Sensor-6
10,5.375845956373048,Sensor-6
11,5.505777207033088,Sensor-6
12,5.544494888132348,Sensor-6
13,5.706099973975577,Sensor-6
14,5.773918866731222,Sensor-6
15,5.778462957159383,Sensor-6
16,5.71618913490428,Sensor-6
17,5.569228675756276,Sensor-6
18,5.616925761513316,Sensor-6
19,5.726781610625393,Sensor-6
20,5.766142623474642,Sensor-6
21,5.800362911757064,Sensor-6
22,5.834118111407082,Sensor-6
23,5.77179981819645,Sensor-6
0,5.9517415000,Sensor-7
1,5.8980306667,Sensor-7
2,5.9529623333,Sensor-7
3,5.9558105000,Sensor-7
4,5.9541830000,Sensor-7
5,5.9171548333,Sensor-7
6,5.7820638333,Sensor-7
7,5.6856281667,Sensor-7
8,5.6815593333,Sensor-7
9,5.5277506667,Sensor-7
10,5.4032390000,Sensor-7
11,5.7071940000,Sensor-7
12,5.7071938333,Sensor-7
13,5.8471681667,Sensor-7
14,5.9020996667,Sensor-7
15,5.9419758333,Sensor-7
16,5.8007813333,Sensor-7
17,5.6807455000,Sensor-7
18,5.7104493333,Sensor-7
19,5.8691408333,Sensor-7
20,5.8854166667,Sensor-7
21,5.9122721667,Sensor-7
22,6.0404460000,Sensor-7
23,5.9423828333,Sensor-7
0,5.9143066667,Sensor-8
1,5.8874511667,Sensor-8
2,5.9297690000,Sensor-8
3,5.8658855000,Sensor-8
4,5.8874510000,Sensor-8
5,5.8874510000,Sensor-8
6,5.8365885000,Sensor-8
7,5.8793133333,Sensor-8
8,5.8439126667,Sensor-8
9,5.8618163333,Sensor-8
10,5.8048503333,Sensor-8
11,5.8923340000,Sensor-8
12,5.8317056667,Sensor-8
13,5.8439128333,Sensor-8
14,5.8683266667,Sensor-8
15,5.8496093333,Sensor-8
16,5.8390298333,Sensor-8
17,5.8365883333,Sensor-8
18,5.8365886667,Sensor-8
19,5.8723958333,Sensor-8
20,5.8691408333,Sensor-8
21,5.8744305000,Sensor-8
22,5.8317056667,Sensor-8
23,5.9016925000,Sensor-8
