hour,pressure_avg,sensor
0,5.1680501667,Sensor-1
1,5.2384440000,Sensor-1
2,5.2022300000,Sensor-1
3,5.2640788333,Sensor-1
4,5.3007000000,Sensor-1
5,5.2827963333,Sensor-1
6,5.0598145000,Sensor-1
7,4.9650066667,Sensor-1
8,4.9605305000,Sensor-1
9,4.7359213333,Sensor-1
10,4.8860676667,Sensor-1
11,4.8152668333,Sensor-1
12,4.7987195556,Sensor-1
13,4.9849446667,Sensor-1
14,5.1090496667,Sensor-1
15,4.9622936667,Sensor-1
16,4.9094241000,Sensor-1
17,4.7903443750,Sensor-1
18,4.8162841250,Sensor-1
19,4.7672523333,Sensor-1
20,4.7401645714,Sensor-1
21,5.0154621667,Sensor-1
22,5.0789386667,Sensor-1
23,5.2079263333,Sensor-1
0,6.5913900000,Sensor-2
1,6.6292318333,Sensor-2
2,6.5922038333,Sensor-2
3,6.6385906667,Sensor-2
4,6.6796875000,Sensor-2
5,6.6422525000,Sensor-2
6,6.4664715000,Sensor-2
7,6.3053385000,Sensor-2
8,6.4013673333,Sensor-2
9,6.1572265000,Sensor-2
10,6.3745116667,Sensor-2
11,6.2874350000,Sensor-2
12,6.3122558333,Sensor-2
13,6.3537598333,Sensor-2
14,6.4644368333,Sensor-2
15,6.3403320000,Sensor-2
16,6.3232421667,Sensor-2
17,6.2443035000,Sensor-2
18,6.2731931667,Sensor-2
19,6.2089030000,Sensor-2
20,6.2833658333,Sensor-2
21,6.4904785000,Sensor-2
22,6.4892578333,Sensor-2
23,6.6292316667,Sensor-2
0,4.8661295000,Sensor-3
1,4.9247235000,Sensor-3
2,4.9210610000,Sensor-3
3,4.9560550000,Sensor-3
4,4.9894205000,Sensor-3
5,4.8640951667,Sensor-3
6,4.8144533333,Sensor-3
7,4.6065268333,Sensor-3
8,4.5699056667,Sensor-3
9,4.2891438333,Sensor-3
10,4.5003253333,Sensor-3
11,4.4755046667,Sensor-3
12,4.5027668333,Sensor-3
13,4.6240233333,Sensor-3
14,4.6472168333,Sensor-3
15,4.5373535000,Sensor-3
16,4.5007326667,Sensor-3
17,4.5019530000,Sensor-3
18,4.5279948333,Sensor-3
19,4.4665528333,Sensor-3
20,4.5947266667,Sensor-3
21,4.7644041667,Sensor-3
22,4.8449708333,Sensor-3
23,4.9816895000,Sensor-3
0,5.9391276667,Sensor-4
1,5.9558103333,Sensor-4
2,5.9025065000,Sensor-4
3,5.9696451667,Sensor-4
4,5.9472656667,Sensor-4
5,5.9785971667,Sensor-4
6,5.7759603333,Sensor-4
7,5.6628418333,Sensor-4
8,5.7010905000,Sensor-4
9,5.3519695000,Sensor-4
10,5.5619305000,Sensor-4
11,5.5554200000,Sensor-4
12,5.5981445000,Sensor-4
13,5.6372073333,Sensor-4
14,5.7352703333,Sensor-4
15,5.6506348333,Sensor-4
16,5.5680338333,Sensor-4
17,5.5525716667,Sensor-4
18,5.5798341667,Sensor-4
19,5.4679361667,Sensor-4
20,5.5826823333,Sensor-4
21,5.8040366667,Sensor-4
22,5.8569336667,Sensor-4
23,5.9696451667,Sensor-4
0,5.5676268333,Sensor-5
1,5.6225585000,Sensor-5
2,5.6030273333,Sensor-5
3,5.6111653333,Sensor-5
4,5.6245930000,Sensor-5
5,5.6132000000,Sensor-5
6,5.4622396667,Sensor-5
7,5.4044596667,Sensor-5
8,5.4699706667,Sensor-5
9,5.3584798333,Sensor-5
10,5.4406738333,Sensor-5
11,5.3653971667,Sensor-5
