hour,pressure_avg,sensor
0,6.7194474286,Sensor-1
6,6.6186520000,Sensor-1
7,6.6172571429,Sensor-1
8,6.6416715714,Sensor-1
9,6.6015630000,Sensor-1
0,7.9512533333,Sensor-2
1,7.9833983333,Sensor-2
2,8.0562335000,Sensor-2
3,8.0533855000,Sensor-2
4,8.0118815000,Sensor-2
5,7.9443360000,Sensor-2
6,7.8523763333,Sensor-2
7,7.8584796667,Sensor-2
8,7.8731281667,Sensor-2
9,7.8462728333,Sensor-2
10,7.8739420000,Sensor-2
11,7.9593913333,Sensor-2
12,7.9345703333,Sensor-2
13,8.0550128333,Sensor-2
14,7.9740396667,Sensor-2
15,7.8698733333,Sensor-2
16,7.9500323333,Sensor-2
17,7.8641765000,Sensor-2
18,7.8397623333,Sensor-2
19,7.8422038333,Sensor-2
20,7.8413898333,Sensor-2
21,7.8881835000,Sensor-2
22,7.8312175000,Sensor-2
23,7.9345701667,Sensor-2
0,7.3185220000,Sensor-3
1,7.3189288333,Sensor-3
2,7.3360186667,Sensor-3
3,7.2709146667,Sensor-3
4,7.2798666667,Sensor-3
5,7.2094726667,Sensor-3
6,7.1769205000,Sensor-3
7,7.0747883333,Sensor-3
8,7.2245278333,Sensor-3
9,7.0491536667,Sensor-3
10,7.1854656667,Sensor-3
11,7.1301270000,Sensor-3
12,7.1781413333,Sensor-3
13,7.2155761667,Sensor-3
14,7.2143553333,Sensor-3
15,7.1748861667,Sensor-3
16,7.1525065000,Sensor-3
17,7.2163900000,Sensor-3
18,7.0361328333,Sensor-3
19,7.0186360000,Sensor-3
20,7.0772296667,Sensor-3
21,7.1130371667,Sensor-3
22,7.2338866667,Sensor-3
23,7.2045900000,Sensor-3
0,7.5488281667,Sensor-4
1,7.4869793333,Sensor-4
2,7.4800618333,Sensor-4
3,7.4877930000,Sensor-4
4,7.4745395714,Sensor-4
5,7.4715171667,Sensor-4
6,7.4487305000,Sensor-4
7,7.3392741667,Sensor-4
8,7.4031575000,Sensor-4
9,7.3152671667,Sensor-4
10,7.4788411667,Sensor-4
11,7.4153646667,Sensor-4
12,7.4552408333,Sensor-4
13,7.4153646667,Sensor-4
14,7.4987795000,Sensor-4
15,7.4340820000,Sensor-4
16,7.4191283750,Sensor-4
17,7.3404948333,Sensor-4
18,7.2851563333,Sensor-4
19,7.2916666667,Sensor-4
20,7.3547363333,Sensor-4
21,7.3563641667,Sensor-4
22,7.4593101667,Sensor-4
23,7.4100167143,Sensor-4
0,6.5270995000,Sensor-5
1,6.6097005000,Sensor-5
2,6.5873210000,Sensor-5
3,6.5702311667,Sensor-5
4,6.6060386667,Sensor-5
5,6.5230306667,Sensor-5
6,6.5490725000,Sensor-5
7,6.5726725000,Sensor-5
8,6.5799970000,Sensor-5
9,6.5222168333,Sensor-5
10,6.5047201667,Sensor-5
11,6.5445963333,Sensor-5
12,6.5799966667,Sensor-5
13,6.5877280000,Sensor-5
14,6.6337076667,Sensor-5
15,6.5254721667,Sensor-5
16,6.5238446667,Sensor-5
17,6.5356445000,Sensor-5
18,6.4550780000,Sensor-5
19,6.4571126667,Sensor-5
20,6.6003420000,Sensor-5
21,6.5336098333,Sensor-5
22,6.5738930000,Sensor-5
23,6.5808106667,Sensor-5
0,6.57484171547723,Sensor-6
1,6.595298407094956,Sensor-6
2,6.624439942958217,Sensor-6
3,6.599129406917702,Sensor-6
4,6.598234373343578,Sensor-6
5,6.524487274417052,Sensor-6
6,6.452914833869277,Sensor-6
7,6.364689749186729,Sensor-6
8,6.4463376155098375,Sensor-6
9,6.403760046069321,Sensor-6
10,6.477554675406507,Sensor-6
11,6.485348202734875,Sensor-6
12,6.519241069755952,Sensor-6
13,6.5134893767057935,Sensor-6
14,6.514824348958368,Sensor-6
15,6.467134627495921,Sensor-6
16,6.412306342009522,Sensor-6
17,6.384836902684404,Sensor-6
18,6.322227141044358,Sensor-6
19,6.254928261787117,Sensor-6
20,6.324534767381326,Sensor-6
21,6.371855761965727,Sensor-6
22,6.439050321050513,Sensor-6
23,6.509319227794261,Sensor-6
0,6.7549641667,Sensor-7
1,6.7814126667,Sensor-7
2,6.7687988333,Sensor-7
3,6.7557780000,Sensor-7
4,6.8135580000,Sensor-7
5,6.6853840000,Sensor-7
6,6.5812175000,Sensor-7
7,6.5462240000,Sensor-7
8,6.6328938333,Sensor-7
9,6.5177408333,Sensor-7
10,6.6959635000,Sensor-7
11,6.5934245000,Sensor-7
12,6.7224121667,Sensor-7
13,6.7102048333,Sensor-7
14,6.7464191667,Sensor-7
15,6.6288250000,Sensor-7
16,6.6361490000,Sensor-7
17,6.4896646667,Sensor-7
18,6.4685060000,Sensor-7
19,6.3806155000,Sensor-7
20,6.4375813333,Sensor-7
21,6.4872233333,Sensor-7
22,6.6613770000,Sensor-7
23,6.6630046667,Sensor-7
0,6.1210123333,Sensor-8
1,6.1474610000,Sensor-8
2,6.1100260000,Sensor-8
3,6.0872396667,Sensor-8
4,6.0595703333,Sensor-8
5,6.0974121667,Sensor-8
6,6.0538735000,Sensor-8
7,6.0314943333,Sensor-8
8,6.0807291667,Sensor-8
9,5.9826661667,Sensor-8
10,6.0640463333,Sensor-8
11,6.0469563333,Sensor-8
12,6.0754395000,Sensor-8
13,6.0375978333,Sensor-8
14,6.1222330000,Sensor-8
15,6.0567220000,Sensor-8
16,6.0286456667,Sensor-8
17,5.9781901667,Sensor-8
18,6.0266115000,Sensor-8
19,5.9415691667,Sensor-8
20,6.0241700000,Sensor-8
21,6.0367840000,Sensor-8
22,6.1291503333,Sensor-8
23,6.0192871667,Sensor-8
