hour,pressure_avg,sensor
0,6.0878207143,Sensor-1
1,6.1181642000,Sensor-1
2,6.1273871111,Sensor-1
3,6.1904907500,Sensor-1
4,6.1967774000,Sensor-1
5,6.1401366250,Sensor-1
6,6.0658482857,Sensor-1
7,5.9908618571,Sensor-1
8,5.8778601429,Sensor-1
9,5.8786622000,Sensor-1
10,5.9277343333,Sensor-1
11,5.8633421250,Sensor-1
12,5.9315322222,Sensor-1
13,5.9006077778,Sensor-1
14,5.9231566250,Sensor-1
15,5.9222410000,Sensor-1
16,5.9175620000,Sensor-1
17,5.8955080000,Sensor-1
20,5.8813480000,Sensor-1
21,5.8764650000,Sensor-1
0,7.2229003333,Sensor-2
1,7.2338866667,Sensor-2
2,7.2253418333,Sensor-2
3,7.2949218333,Sensor-2
4,7.2526041667,Sensor-2
5,7.2310385000,Sensor-2
6,7.1313478333,Sensor-2
7,7.0662435000,Sensor-2
8,6.9104003333,Sensor-2
9,6.9999186667,Sensor-2
10,7.0279946667,Sensor-2
11,6.9677733333,Sensor-2
12,7.0536296667,Sensor-2
13,7.0015460000,Sensor-2
14,6.9514975000,Sensor-2
15,6.9270835000,Sensor-2
16,7.0011393333,Sensor-2
17,6.9958493333,Sensor-2
18,6.9555665000,Sensor-2
19,6.9486488333,Sensor-2
20,7.0031738333,Sensor-2
21,6.9600423333,Sensor-2
22,6.9905598333,Sensor-2
23,7.1044922857,Sensor-2
0,5.6787108333,Sensor-3
1,5.6746420000,Sensor-3
2,5.6844075000,Sensor-3
3,5.7731121667,Sensor-3
4,5.7242838333,Sensor-3
5,5.6453451667,Sensor-3
6,5.5411785000,Sensor-3
7,5.4569498333,Sensor-3
8,5.3369141667,Sensor-3
9,5.3035483333,Sensor-3
10,5.2787271667,Sensor-3
11,5.2437338333,Sensor-3
12,5.3373210000,Sensor-3
13,5.2921550000,Sensor-3
14,5.2958168333,Sensor-3
15,5.2547200000,Sensor-3
16,5.3466798333,Sensor-3
17,5.3230795000,Sensor-3
18,5.2815756667,Sensor-3
19,5.3698730000,Sensor-3
20,5.4276530000,Sensor-3
21,5.3531901667,Sensor-3
22,5.3145346667,Sensor-3
23,5.4337566667,Sensor-3
0,6.6231281667,Sensor-4
1,6.6418458333,Sensor-4
2,6.6670736667,Sensor-4
3,6.6784668333,Sensor-4
4,6.6414388333,Sensor-4
5,6.5946451667,Sensor-4
6,6.5161131667,Sensor-4
7,6.4603676667,Sensor-4
8,6.2833660000,Sensor-4
9,6.3549805000,Sensor-4
10,6.4160156667,Sensor-4
11,6.3500978333,Sensor-4
12,6.3659666667,Sensor-4
13,6.3334146667,Sensor-4
14,6.3675945000,Sensor-4
15,6.3464356667,Sensor-4
16,6.3500978333,Sensor-4
17,6.3212076667,Sensor-4
18,6.3179526667,Sensor-4
19,6.3484700000,Sensor-4
20,6.4123536667,Sensor-4
21,6.3037108333,Sensor-4
22,6.3688150000,Sensor-4
23,6.4929198333,Sensor-4
0,5.9554036667,Sensor-5
1,5.9570311667,Sensor-5
2,6.0013835000,Sensor-5
3,5.9855143333,Sensor-5
4,5.9928385000,Sensor-5
5,5.9493003333,Sensor-5
6,5.8577473333,Sensor-5
7,5.8386231667,Sensor-5
8,5.7019043333,Sensor-5
9,5.8516440000,Sensor-5
10,5.8439130000,Sensor-5
11,5.7442221667,Sensor-5
12,5.8406576667,Sensor-5
13,5.8288575000,Sensor-5
14,5.7832845000,Sensor-5
15,5.8036295000,Sensor-5
16,5.7967123333,Sensor-5
17,5.7873533333,Sensor-5
18,5.6616211667,Sensor-5
19,5.7425945000,Sensor-5
20,5.8272298333,Sensor-5
21,5.7482910000,Sensor-5
22,5.7922363333,Sensor-5
23,5.8927408333,Sensor-5
0,5.831832229423014,Sensor-6
1,5.880872162946943,Sensor-6
2,5.8722869372014035,Sensor-6
3,5.913834024743126,Sensor-6
4,5.89799814384281,Sensor-6
5,5.857971490606872,Sensor-6
6,5.748134106661409,Sensor-6
7,5.6857852088597705,Sensor-6
8,5.586647998083852,Sensor-6
9,5.628544289964265,Sensor-6
10,5.640972915848638,Sensor-6
11,5.599197629630673,Sensor-6
12,5.628608202797385,Sensor-6
13,5.6465420130087844,Sensor-6
14,5.610562879729899,Sensor-6
15,5.6103311660846025,Sensor-6
16,5.611974125440908,Sensor-6
17,5.586046600712943,Sensor-6
18,5.559328734903222,Sensor-6
19,5.5693162310989255,Sensor-6
20,5.623118832535702,Sensor-6
21,5.554141675582778,Sensor-6
22,5.599608331474664,Sensor-6
23,5.704426092172633,Sensor-6
22,5.6243027143,Sensor-7
23,5.7250978571,Sensor-7
0,5.6896971667,Sensor-8
1,5.7214355000,Sensor-8
2,5.7043456667,Sensor-8
3,5.7450356667,Sensor-8
4,5.7259115000,Sensor-8
5,5.6953940000,Sensor-8
6,5.6286621667,Sensor-8
7,5.5786133333,Sensor-8
8,5.5603026667,Sensor-8
9,5.6132000000,Sensor-8
10,5.5700685000,Sensor-8
11,5.5952961667,Sensor-8
12,5.5936685000,Sensor-8
13,5.5777996667,Sensor-8
14,5.5383301667,Sensor-8
15,5.5322261667,Sensor-8
16,5.5847168333,Sensor-8
17,5.5367604286,Sensor-8
18,5.5167641667,Sensor-8
19,5.5236816667,Sensor-8
20,5.5875651667,Sensor-8
21,5.5061851667,Sensor-8
22,5.5806478333,Sensor-8
23,5.6469726667,Sensor-8
