hour,pressure_avg,sensor
0,6.0957846667,Sensor-1
1,6.0974121667,Sensor-1
2,6.0148111667,Sensor-1
3,6.1049107143,Sensor-1
4,6.1271158333,Sensor-1
5,6.1070032857,Sensor-1
6,6.018764,Sensor-1
7,5.9629602857,Sensor-1
8,6.1530414286,Sensor-1
9,6.1340331667,Sensor-1
10,6.1049104286,Sensor-1
11,6.1824545,Sensor-1
12,6.2219238333,Sensor-1
13,6.2532555,Sensor-1
14,6.2919108333,Sensor-1
15,6.2390136667,Sensor-1
16,6.0888671667,Sensor-1
17,6.0811361667,Sensor-1
18,6.1043295,Sensor-1
19,6.1543783333,Sensor-1
20,6.1332193333,Sensor-1
21,6.1572265,Sensor-1
22,6.1905926667,Sensor-1
23,6.28082275,Sensor-1
0,7.6367186667,Sensor-2
1,7.6310223333,Sensor-2
2,7.5931803333,Sensor-2
3,7.6013183333,Sensor-2
4,7.5972493333,Sensor-2
5,7.6261395,Sensor-2
6,7.5708008333,Sensor-2
7,7.4947105,Sensor-2
8,7.5524903333,Sensor-2
9,7.5789388333,Sensor-2
10,7.639567,Sensor-2
11,7.594808,Sensor-2
12,7.6338705,Sensor-2
13,7.6387533333,Sensor-2
14,7.718099,Sensor-2
15,7.6505535,Sensor-2
16,7.5724285,Sensor-2
17,7.6432291667,Sensor-2
18,7.6171873333,Sensor-2
19,7.6005046667,Sensor-2
20,7.635905,Sensor-2
21,7.6509603333,Sensor-2
22,7.7237956667,Sensor-2
23,7.7103678333,Sensor-2
0,6.670329,Sensor-3
1,6.6442871667,Sensor-3
2,6.540934,Sensor-3
3,6.6007488333,Sensor-3
4,6.612549,Sensor-3
5,6.6080728333,Sensor-3
6,6.5812175,Sensor-3
7,6.5193686667,Sensor-3
8,6.575114,Sensor-3
9,6.6035968333,Sensor-3
10,6.5861003333,Sensor-3
11,6.612142,Sensor-3
12,6.6874186667,Sensor-3
13,6.7415363333,Sensor-3
14,6.8062336667,Sensor-3
15,6.7447915,Sensor-3
16,6.6691081667,Sensor-3
17,6.7012533333,Sensor-3
18,6.6617838333,Sensor-3
19,6.7114256667,Sensor-3
20,6.7659505,Sensor-3
21,6.7395018333,Sensor-3
22,6.8778483333,Sensor-3
23,6.8257651667,Sensor-3
0,7.0536295,Sensor-4
1,7.0556641667,Sensor-4
2,6.9816081667,Sensor-4
3,7.0381671667,Sensor-4
4,7.0365396667,Sensor-4
5,7.0084635,Sensor-4
6,6.9844563333,Sensor-4
7,6.9217936667,Sensor-4
8,6.9966635,Sensor-4
9,7.0422363333,Sensor-4
10,7.0267741667,Sensor-4
11,6.9832356667,Sensor-4
12,7.097168,Sensor-4
13,7.0589191667,Sensor-4
14,7.1488446667,Sensor-4
15,7.1301271667,Sensor-4
16,7.009684,Sensor-4
17,7.0247398333,Sensor-4
18,7.0402018333,Sensor-4
19,7.0361328333,Sensor-4
20,7.0060221667,Sensor-4
21,7.063802,Sensor-4
22,7.159424,Sensor-4
23,7.1402996667,Sensor-4
0,6.3680013333,Sensor-5
1,6.3623046667,Sensor-5
2,6.3916016667,Sensor-5
3,6.3667806667,Sensor-5
4,6.4050293333,Sensor-5
5,6.3423665,Sensor-5
6,6.3232421667,Sensor-5
7,6.2719726667,Sensor-5
8,6.3529461667,Sensor-5
9,6.3094075,Sensor-5
10,6.212972,Sensor-5
11,6.3932293333,Sensor-5
12,6.3248698333,Sensor-5
13,6.3431803333,Sensor-5
14,6.652832,Sensor-5
15,6.4628091667,Sensor-5
16,6.229655,Sensor-5
17,6.324056,Sensor-5
18,6.3867188333,Sensor-5
19,6.303304,Sensor-5
20,6.4046226667,Sensor-5
21,6.3395181667,Sensor-5
22,6.4213055,Sensor-5
23,6.3745116667,Sensor-5
0,5.942859544188205,Sensor-6
1,5.935802117027824,Sensor-6
2,5.87774623947241,Sensor-6
3,5.898303588874583,Sensor-6
4,5.922365572226649,Sensor-6
5,5.891909424899401,Sensor-6
6,5.839922045098122,Sensor-6
7,5.784679809806244,Sensor-6
8,5.906588570671585,Sensor-6
9,5.9152061062378145,Sensor-6
10,5.911973645034747,Sensor-6
11,5.935792928347095,Sensor-6
12,6.0007286182293065,Sensor-6
13,6.02469010621543,Sensor-6
14,6.078227187172314,Sensor-6
15,6.01576478421692,Sensor-6
16,5.868375725819313,Sensor-6
17,5.882329872233652,Sensor-6
18,5.889548849429934,Sensor-6
19,5.903659483597361,Sensor-6
20,5.915820637882409,Sensor-6
21,5.947139130297296,Sensor-6
22,6.075465781709047,Sensor-6
23,6.077994293284977,Sensor-6
0,6.0624186667,Sensor-7
