hour,pressure_avg,sensor
0,6.4847816667,Sensor-1
1,6.4921063333,Sensor-1
2,6.4105225,Sensor-1
3,6.3830566667,Sensor-1
4,6.472982,Sensor-1
5,6.4383951667,Sensor-1
6,6.3497488571,Sensor-1
7,6.1889648333,Sensor-1
8,6.2056478333,Sensor-1
9,6.2027996667,Sensor-1
10,6.3671873333,Sensor-1
11,6.2858073333,Sensor-1
12,6.3757323333,Sensor-1
13,6.27889,Sensor-1
14,6.2593586667,Sensor-1
15,6.323649,Sensor-1
16,6.3313801667,Sensor-1
17,6.2276787143,Sensor-1
18,6.1063638333,Sensor-1
19,6.012486,Sensor-1
20,6.101888,Sensor-1
21,6.1588541667,Sensor-1
22,6.311849,Sensor-1
23,6.3952636667,Sensor-1
0,7.8222656667,Sensor-2
1,7.7925618333,Sensor-2
2,7.8422038333,Sensor-2
3,7.779541,Sensor-2
4,7.8796388333,Sensor-2
5,7.8157553333,Sensor-2
6,7.7408855,Sensor-2
7,7.614339,Sensor-2
8,7.6489258333,Sensor-2
9,7.5972495,Sensor-2
10,7.7705895,Sensor-2
11,7.6949055,Sensor-2
12,7.8023276667,Sensor-2
13,7.684733,Sensor-2
14,7.7010091667,Sensor-2
15,7.7335611667,Sensor-2
16,7.6615398333,Sensor-2
17,7.672526,Sensor-2
18,7.5915526667,Sensor-2
19,7.58667,Sensor-2
20,7.6131185,Sensor-2
21,7.624105,Sensor-2
22,7.7197265,Sensor-2
23,7.7982585,Sensor-2
0,6.9433593333,Sensor-3
1,6.960449,Sensor-3
2,6.9217935,Sensor-3
3,6.9429525,Sensor-3
4,6.9299315,Sensor-3
5,6.9421386667,Sensor-3
6,6.8688965,Sensor-3
7,6.7744953333,Sensor-3
8,6.7793783333,Sensor-3
9,6.702474,Sensor-3
10,6.8318685,Sensor-3
11,6.6886391667,Sensor-3
12,6.8318683333,Sensor-3
13,6.4990236667,Sensor-3
14,6.50472,Sensor-3
15,6.7753093333,Sensor-3
16,6.8619791667,Sensor-3
17,6.7964681667,Sensor-3
18,6.722412,Sensor-3
19,6.7150878333,Sensor-3
20,6.7753091667,Sensor-3
21,6.7700195,Sensor-3
22,6.8697101667,Sensor-3
23,6.8863931667,Sensor-3
0,7.25708,Sensor-4
1,7.269287,Sensor-4
2,7.2078451667,Sensor-4
3,7.2391763333,Sensor-4
4,7.248942,Sensor-4
5,7.23999,Sensor-4
6,7.1903483333,Sensor-4
7,7.0743815,Sensor-4
8,7.1341958333,Sensor-4
9,7.0385741667,Sensor-4
10,7.2102865,Sensor-4
11,7.1655275,Sensor-4
12,7.2180175,Sensor-4
13,7.102051,Sensor-4
14,7.093099,Sensor-4
15,7.1655275,Sensor-4
16,7.1374511667,Sensor-4
17,7.096761,Sensor-4
18,7.064616,Sensor-4
19,7.0186361667,Sensor-4
20,7.0690918333,Sensor-4
21,7.0996095,Sensor-4
22,7.1866861667,Sensor-4
23,7.208252,Sensor-4
0,6.4998371667,Sensor-5
1,6.4899554286,Sensor-5
2,6.4790853333,Sensor-5
3,6.4680991667,Sensor-5
4,6.5079753333,Sensor-5
5,6.4689126667,Sensor-5
6,6.4571126667,Sensor-5
7,6.3789878333,Sensor-5
8,6.4587401667,Sensor-5
9,6.3472493333,Sensor-5
10,6.3700358333,Sensor-5
11,6.4278156667,Sensor-5
12,6.5515138333,Sensor-5
13,6.426595,Sensor-5
14,6.4001466667,Sensor-5
15,6.3545738333,Sensor-5
16,6.3830566667,Sensor-5
17,6.3712563333,Sensor-5
18,6.3334148333,Sensor-5
19,6.3195801667,Sensor-5
20,6.3500976667,Sensor-5
21,6.4038086667,Sensor-5
22,6.4538573333,Sensor-5
23,6.4465331667,Sensor-5
0,6.226075868517402,Sensor-6
1,6.259393235418443,Sensor-6
2,6.230723059430747,Sensor-6
3,6.218150534894359,Sensor-6
4,6.263407145315778,Sensor-6
5,6.227159699414965,Sensor-6
6,6.1330004347213825,Sensor-6
7,6.000012851011395,Sensor-6
8,6.052368168528911,Sensor-6
9,6.040418296150883,Sensor-6
10,6.145272164999499,Sensor-6
11,6.0782079943277445,Sensor-6
12,6.199661019539515,Sensor-6
13,6.112497999102232,Sensor-6
14,6.067449395100537,Sensor-6
15,6.145315579761429,Sensor-6
16,6.111906084677028,Sensor-6
17,6.044478293885621,Sensor-6
18,5.924765805102587,Sensor-6
19,5.8345311573000735,Sensor-6
20,5.913352834493873,Sensor-6
21,5.981159908242356,Sensor-6
22,6.10682668882856,Sensor-6
23,6.194010005221012,Sensor-6
0,6.4111328333,Sensor-7
1,6.4404295,Sensor-7
2,6.4038085,Sensor-7
3,6.361084,Sensor-7
4,6.4192708333,Sensor-7
5,6.3533528333,Sensor-7
6,6.3012695,Sensor-7
7,6.1425783333,Sensor-7
8,6.324056,Sensor-7
9,6.1592611667,Sensor-7
10,6.2683103333,Sensor-7
11,6.2915038333,Sensor-7
12,6.3680011667,Sensor-7
13,6.249186,Sensor-7
14,6.200358,Sensor-7
15,6.2325031667,Sensor-7
16,6.2593586667,Sensor-7
17,6.1499023333,Sensor-7
18,6.0384115,Sensor-7
19,5.9313966667,Sensor-7
20,6.0388183333,Sensor-7
21,6.1319986667,Sensor-7
22,6.2540688333,Sensor-7
23,6.307373,Sensor-7
0,5.9932455,Sensor-8
1,6.0164388333,Sensor-8
2,5.9688313333,Sensor-8
3,6.0050455,Sensor-8
4,6.0066731667,Sensor-8
5,5.9903971667,Sensor-8
6,6.0038248333,Sensor-8
7,5.9216306667,Sensor-8
8,5.970459,Sensor-8
9,5.9387208333,Sensor-8
10,6.0058591667,Sensor-8
11,5.975342,Sensor-8
12,5.9806313333,Sensor-8
13,5.9724936667,Sensor-8
14,5.9423828333,Sensor-8
15,5.9729003333,Sensor-8
16,5.9387206667,Sensor-8
17,5.929362,Sensor-8
18,5.8829753333,Sensor-8
19,5.8671063333,Sensor-8
20,5.9586591667,Sensor-8
21,5.9448243333,Sensor-8
22,5.9859211667,Sensor-8
23,5.9806315,Sensor-8
