hour,pressure_avg,sensor
0,5.4760742857,Sensor-1
1,5.5786131667,Sensor-1
2,5.6372071667,Sensor-1
3,5.5916341667,Sensor-1
4,5.5651855,Sensor-1
5,5.518392,Sensor-1
6,5.5859376667,Sensor-1
7,5.5623373333,Sensor-1
8,5.5074055,Sensor-1
9,5.3263346667,Sensor-1
10,5.0667316667,Sensor-1
11,5.2197265,Sensor-1
12,5.3914388333,Sensor-1
13,5.4752605,Sensor-1
14,5.6222095714,Sensor-1
15,5.6855468,Sensor-1
16,5.578003,Sensor-1
17,5.3305664,Sensor-1
18,5.2085658571,Sensor-1
19,5.1403808333,Sensor-1
20,5.1513673333,Sensor-1
21,5.2563475,Sensor-1
22,5.427653,Sensor-1
23,5.4427083333,Sensor-1
0,6.796875,Sensor-2
1,6.8583171667,Sensor-2
2,6.9010416667,Sensor-2
3,6.924642,Sensor-2
4,6.8493653333,Sensor-2
5,6.7968751667,Sensor-2
6,6.8595378333,Sensor-2
7,6.8868003333,Sensor-2
8,6.792806,Sensor-2
9,6.5893555,Sensor-2
10,6.5148925,Sensor-2
11,6.5779621667,Sensor-2
12,6.73055,Sensor-2
13,6.8294271667,Sensor-2
14,6.8078611667,Sensor-2
15,6.8900555,Sensor-2
16,6.875,Sensor-2
17,6.6560873333,Sensor-2
18,6.571452,Sensor-2
19,6.5795898333,Sensor-2
20,6.5710451667,Sensor-2
21,6.6141765,Sensor-2
22,6.768392,Sensor-2
23,6.7415363333,Sensor-2
0,5.38208,Sensor-3
1,5.4475913333,Sensor-3
2,5.4581706667,Sensor-3
3,5.4569498333,Sensor-3
4,5.3662108333,Sensor-3
5,5.3238931667,Sensor-3
6,5.4366046667,Sensor-3
7,5.4549156667,Sensor-3
8,5.3861493333,Sensor-3
9,5.176595,Sensor-3
10,5.0333658333,Sensor-3
11,5.0964355,Sensor-3
12,5.3666178333,Sensor-3
13,5.4602051667,Sensor-3
14,5.5448405,Sensor-3
15,5.521647,Sensor-3
16,5.5338541667,Sensor-3
17,5.2620443333,Sensor-3
18,5.1444498333,Sensor-3
19,5.1652018333,Sensor-3
20,5.1570638333,Sensor-3
21,5.1794433333,Sensor-3
22,5.32959,Sensor-3
23,5.3247071667,Sensor-3
0,6.1340331667,Sensor-4
1,6.237793,Sensor-4
2,6.2963868333,Sensor-4
3,6.2544758333,Sensor-4
4,6.2349446667,Sensor-4
5,6.16333,Sensor-4
6,6.234131,Sensor-4
7,6.245524,Sensor-4
8,6.15153,Sensor-4
9,5.9330241667,Sensor-4
10,5.858968,Sensor-4
11,5.9025065,Sensor-4
12,6.1028181429,Sensor-4
13,6.201172,Sensor-4
14,6.242269,Sensor-4
15,6.2784831667,Sensor-4
16,6.184082,Sensor-4
17,6.0135906667,Sensor-4
18,5.941569,Sensor-4
19,5.9236653333,Sensor-4
20,5.9269206667,Sensor-4
21,5.974935,Sensor-4
22,6.0949706667,Sensor-4
23,6.0758465,Sensor-4
0,5.6518555,Sensor-5
1,5.7010903333,Sensor-5
2,5.7316081667,Sensor-5
3,5.7246908333,Sensor-5
4,5.6835936667,Sensor-5
5,5.6835936667,Sensor-5
6,5.7368978333,Sensor-5
7,5.6892905,Sensor-5
8,5.6034341667,Sensor-5
9,5.4939778333,Sensor-5
10,5.3889975,Sensor-5
11,5.5236815,Sensor-5
12,5.5607095,Sensor-5
13,5.6380206667,Sensor-5
14,5.669759,Sensor-5
15,5.6066895,Sensor-5
16,5.6091308333,Sensor-5
17,5.5216471667,Sensor-5
18,5.4402668333,Sensor-5
19,5.4516601667,Sensor-5
20,5.4854328333,Sensor-5
21,5.5647786667,Sensor-5
22,5.620931,Sensor-5
23,5.6595865,Sensor-5
0,5.291125485503203,Sensor-6
1,5.383787869857195,Sensor-6
2,5.423110224220832,Sensor-6
3,5.396629245167353,Sensor-6
4,5.345687498905635,Sensor-6
5,5.2927817402470225,Sensor-6
6,5.372762681014002,Sensor-6
7,5.3723964636106905,Sensor-6
8,5.298671959419687,Sensor-6
9,5.082479131817285,Sensor-6
10,4.922072956736927,Sensor-6
11,5.007378112161335,Sensor-6
12,5.192303685204971,Sensor-6
13,5.323259643542037,Sensor-6
14,5.408983708920619,Sensor-6
15,5.443197442079704,Sensor-6
16,5.353035368172703,Sensor-6
17,5.09921849863291,Sensor-6
18,4.997381585988796,Sensor-6
19,4.983558730916689,Sensor-6
20,4.982946789022912,Sensor-6
21,5.021898339695542,Sensor-6
22,5.189131500715142,Sensor-6
23,5.20374043443402,Sensor-6
0,5.3051756667,Sensor-7
1,5.4109701667,Sensor-7
2,5.4654948333,Sensor-7
3,5.4207356667,Sensor-7
4,5.3767903333,Sensor-7
5,5.3222656667,Sensor-7
6,5.3983561667,Sensor-7
7,5.4081218333,Sensor-7
8,5.3247071667,Sensor-7
9,5.0545248333,Sensor-7
10,4.91333,Sensor-7
11,5.0508628333,Sensor-7
12,5.1993816667,Sensor-7
13,5.3927954444,Sensor-7
