hour,pressure_avg,sensor
0,5.8496095,Sensor-1
1,5.879255,Sensor-1
2,5.8658853333,Sensor-1
3,5.9385462857,Sensor-1
4,5.9050956364,Sensor-1
5,5.903669,Sensor-1
6,5.7873535,Sensor-1
7,5.5460613333,Sensor-1
8,5.6713868333,Sensor-1
9,5.4931641667,Sensor-1
10,5.562855,Sensor-1
11,5.5967495714,Sensor-1
12,5.520935,Sensor-1
13,5.6549944286,Sensor-1
14,5.623779125,Sensor-1
15,5.6587728333,Sensor-1
16,5.5497233333,Sensor-1
17,5.6193036667,Sensor-1
18,5.5529785,Sensor-1
19,5.52215575,Sensor-1
20,5.5855305,Sensor-1
21,5.6766763333,Sensor-1
22,5.7014975,Sensor-1
23,5.7857841429,Sensor-1
0,6.9999186667,Sensor-2
1,7.0320638333,Sensor-2
2,6.9604491667,Sensor-2
3,7.0336913333,Sensor-2
4,7.0353188333,Sensor-2
5,6.9889321667,Sensor-2
6,6.8847656667,Sensor-2
7,6.5511068333,Sensor-2
8,6.742757,Sensor-2
9,6.4371746667,Sensor-2
10,6.5714518333,Sensor-2
11,6.6788735,Sensor-2
12,6.5742188,Sensor-2
13,6.7317708333,Sensor-2
14,6.7439778333,Sensor-2
15,6.7199708333,Sensor-2
16,6.6483561667,Sensor-2
17,6.7146811667,Sensor-2
18,6.6573078333,Sensor-2
19,6.6613771667,Sensor-2
20,6.6361491667,Sensor-2
21,6.7692058333,Sensor-2
22,6.8387856667,Sensor-2
23,6.944173,Sensor-2
0,5.3316245,Sensor-3
1,5.3666178333,Sensor-3
2,5.3149415,Sensor-3
3,5.4345703333,Sensor-3
4,5.4182945,Sensor-3
5,5.4394531667,Sensor-3
6,5.2372233333,Sensor-3
7,4.7473145,Sensor-3
8,5.0113933333,Sensor-3
9,4.6997071667,Sensor-3
10,4.7888185,Sensor-3
11,4.8291013333,Sensor-3
12,4.5815432,Sensor-3
13,4.9304198333,Sensor-3
14,4.9003095,Sensor-3
15,5.010254,Sensor-3
16,4.8193358333,Sensor-3
17,4.9975586667,Sensor-3
18,4.93042,Sensor-3
19,4.8913575,Sensor-3
20,5.0056966667,Sensor-3
21,5.0968425,Sensor-3
22,5.2274576667,Sensor-3
23,5.303955,Sensor-3
0,6.3671875,Sensor-4
1,6.389567,Sensor-4
2,6.3688151667,Sensor-4
3,6.4042156667,Sensor-4
4,6.4038086667,Sensor-4
5,6.3895671667,Sensor-4
6,6.1865235,Sensor-4
7,5.8996583333,Sensor-4
8,5.9944663333,Sensor-4
9,5.8756511667,Sensor-4
10,5.896403,Sensor-4
11,5.9313965,Sensor-4
12,5.8740235,Sensor-4
13,6.0506185,Sensor-4
14,6.12264,Sensor-4
15,5.9753416667,Sensor-4
16,5.9944661667,Sensor-4
17,6.1079916667,Sensor-4
18,6.0127768333,Sensor-4
19,5.990804,Sensor-4
20,6.0636391667,Sensor-4
21,6.1592611667,Sensor-4
22,6.1869303333,Sensor-4
23,6.3415528333,Sensor-4
0,5.7792156667,Sensor-5
1,5.834961,Sensor-5
2,5.7889813333,Sensor-5
3,5.8341471667,Sensor-5
4,5.8312988333,Sensor-5
5,5.8243818333,Sensor-5
6,5.7010905,Sensor-5
7,5.509847,Sensor-5
8,5.625407,Sensor-5
9,5.4915366667,Sensor-5
10,5.6441243333,Sensor-5
11,5.6209311667,Sensor-5
12,5.5387368333,Sensor-5
13,5.6876626667,Sensor-5
14,5.657552,Sensor-5
15,5.6510416667,Sensor-5
16,5.5635576667,Sensor-5
17,5.6148275,Sensor-5
18,5.481364,Sensor-5
19,5.4858398333,Sensor-5
20,5.5749511667,Sensor-5
21,5.666911,Sensor-5
22,5.7218425,Sensor-5
23,5.7621256667,Sensor-5
0,5.572600635726101,Sensor-6
1,5.617819988852564,Sensor-6
2,5.588476199494305,Sensor-6
3,5.643924554414942,Sensor-6
4,5.637259801529781,Sensor-6
5,5.611319907879701,Sensor-6
6,5.479722623286373,Sensor-6
7,5.1728045330799715,Sensor-6
8,5.295576238056565,Sensor-6
9,5.142581635783354,Sensor-6
10,5.219779731057571,Sensor-6
11,5.259470273795002,Sensor-6
12,5.1620023176697165,Sensor-6
13,5.329817612448089,Sensor-6
14,5.313063855085151,Sensor-6
15,5.334776563818095,Sensor-6
16,5.247425088428303,Sensor-6
17,5.302967785113996,Sensor-6
18,5.225323964230719,Sensor-6
19,5.205023035227792,Sensor-6
20,5.265810529038187,Sensor-6
21,5.365596976673269,Sensor-6
