hour,pressure_avg,sensor
0,5.393982125,Sensor-1
1,5.4166666667,Sensor-1
2,5.3749302857,Sensor-1
3,5.3344728333,Sensor-1
4,5.2693685,Sensor-1
5,5.1875813333,Sensor-1
6,5.098877,Sensor-1
7,4.95931,Sensor-1
8,4.8295085,Sensor-1
9,4.7806803333,Sensor-1
10,4.7615558889,Sensor-1
11,4.8059081667,Sensor-1
12,4.9230956667,Sensor-1
13,4.9060058333,Sensor-1
14,5.0349935,Sensor-1
15,5.1249188333,Sensor-1
16,5.0724285,Sensor-1
17,4.8701986667,Sensor-1
18,4.9526366,Sensor-1
19,4.711914,Sensor-1
20,4.7241208333,Sensor-1
21,4.900716,Sensor-1
22,4.7928873333,Sensor-1
23,4.8413085,Sensor-1
0,7.3994953333,Sensor-2
1,7.4328613333,Sensor-2
2,7.3832195,Sensor-2
3,7.3734536667,Sensor-2
4,7.3453776667,Sensor-2
5,7.2843423333,Sensor-2
6,7.2774251667,Sensor-2
7,7.2049966667,Sensor-2
8,7.1000161667,Sensor-2
9,7.0707195,Sensor-2
10,7.0865885,Sensor-2
11,7.1138508333,Sensor-2
12,7.1781413333,Sensor-2
13,7.1081541667,Sensor-2
14,7.2033693333,Sensor-2
15,7.2334798333,Sensor-2
16,7.2631836667,Sensor-2
17,7.2066243333,Sensor-2
18,7.1573891667,Sensor-2
19,7.1203611667,Sensor-2
20,7.1809895,Sensor-2
21,7.253825,Sensor-2
22,7.1984863333,Sensor-2
23,7.1606445,Sensor-2
0,6.4017741667,Sensor-3
1,6.3716633333,Sensor-3
2,6.3305663333,Sensor-3
3,6.3155111667,Sensor-3
4,6.2219238333,Sensor-3
5,6.19751,Sensor-3
6,6.1914065,Sensor-3
7,6.0217285,Sensor-3
8,5.9672036667,Sensor-3
9,5.9033201667,Sensor-3
10,5.991211,Sensor-3
11,6.0184731667,Sensor-3
12,6.1466475,Sensor-3
13,5.7246908333,Sensor-3
14,6.205241,Sensor-3
15,6.2707521667,Sensor-3
16,6.225179,Sensor-3
17,6.1983235,Sensor-3
18,6.1311848333,Sensor-3
19,6.0567221667,Sensor-3
20,6.1218261667,Sensor-3
21,6.142985,Sensor-3
22,6.090088,Sensor-3
23,6.0713705,Sensor-3
0,6.7948403333,Sensor-4
1,6.776123,Sensor-4
2,6.7587892,Sensor-4
