hour,pressure_avg,sensor
0,5.4976401667,Sensor-1
1,5.5509438333,Sensor-1
2,5.535075,Sensor-1
3,5.5326336667,Sensor-1
4,5.5208333333,Sensor-1
5,5.5887858333,Sensor-1
6,5.4020183333,Sensor-1
7,5.0646973333,Sensor-1
8,5.349528,Sensor-1
9,5.175781,Sensor-1
10,5.1472981667,Sensor-1
11,5.3068033333,Sensor-1
12,5.390218,Sensor-1
13,5.5367025,Sensor-1
14,5.4166666667,Sensor-1
15,5.2221681667,Sensor-1
16,5.2449543333,Sensor-1
17,5.0467936667,Sensor-1
18,5.0187175,Sensor-1
19,5.155436,Sensor-1
20,5.180664,Sensor-1
21,5.3727213333,Sensor-1
22,5.4341635,Sensor-1
23,5.5843098333,Sensor-1
0,6.7989095,Sensor-2
1,6.8037921667,Sensor-2
2,6.855062,Sensor-2
3,6.8164061667,Sensor-2
4,6.7871091667,Sensor-2
5,6.8924968333,Sensor-2
6,6.7533366667,Sensor-2
7,6.4449058333,Sensor-2
8,6.652832,Sensor-2
9,6.5942383333,Sensor-2
10,6.4733886667,Sensor-2
11,6.6276041667,Sensor-2
12,6.7484538333,Sensor-2
13,6.7464193333,Sensor-2
14,6.6687011667,Sensor-2
15,6.5279133333,Sensor-2
16,6.5523273333,Sensor-2
17,6.4782715,Sensor-2
18,6.4343261667,Sensor-2
19,6.5205891667,Sensor-2
20,6.578369,Sensor-2
21,6.7036945,Sensor-2
22,6.7504883333,Sensor-2
23,6.874593,Sensor-2
0,5.1924641667,Sensor-3
1,5.2339681667,Sensor-3
2,5.3031411667,Sensor-3
3,5.2888998333,Sensor-3
4,5.27181,Sensor-3
5,5.3324381667,Sensor-3
6,5.2372231667,Sensor-3
7,4.8311361667,Sensor-3
8,5.0154623333,Sensor-3
9,4.8710125,Sensor-3
10,4.7839355,Sensor-3
11,5.0093588333,Sensor-3
12,5.0154623333,Sensor-3
13,5.1098633333,Sensor-3
14,4.8693848333,Sensor-3
15,4.7896321667,Sensor-3
16,4.836019,Sensor-3
17,4.834798,Sensor-3
18,4.7961425,Sensor-3
19,4.9550084286,Sensor-3
20,4.9450685,Sensor-3
21,5.1464845,Sensor-3
22,5.2193196667,Sensor-3
23,5.3979493333,Sensor-3
0,6.1592611667,Sensor-4
1,6.1995441667,Sensor-4
2,6.2325035,Sensor-4
3,6.1775715,Sensor-4
4,6.1633301667,Sensor-4
5,6.258545,Sensor-4
6,6.0636395,Sensor-4
7,5.7661946667,Sensor-4
8,5.9769695,Sensor-4
9,5.7971193333,Sensor-4
10,5.806071,Sensor-4
11,5.99528,Sensor-4
12,6.0107421667,Sensor-4
13,6.125895,Sensor-4
14,6.0579428333,Sensor-4
15,5.8622235,Sensor-4
16,5.8809408333,Sensor-4
17,5.7706706667,Sensor-4
18,5.70204,Sensor-4
19,5.9037273333,Sensor-4
20,5.9143065,Sensor-4
21,6.073405,Sensor-4
22,6.0909018333,Sensor-4
23,6.2719728333,Sensor-4
0,5.69458,Sensor-5
1,5.7149251667,Sensor-5
