hour,pressure_avg,sensor
0,5.8007811667,Sensor-1
1,5.8487956667,Sensor-1
2,5.8711751667,Sensor-1
3,5.8683268333,Sensor-1
4,5.8211261667,Sensor-1
5,5.7722981667,Sensor-1
6,5.6835936667,Sensor-1
7,5.4423015,Sensor-1
8,5.3479003333,Sensor-1
9,5.3222655,Sensor-1
10,5.4614258333,Sensor-1
11,5.3324385,Sensor-1
12,5.4496255,Sensor-1
13,5.4199218333,Sensor-1
14,5.3511556667,Sensor-1
15,5.4984538333,Sensor-1
16,5.4325358333,Sensor-1
17,5.3023275,Sensor-1
18,5.2376301667,Sensor-1
19,5.1822916667,Sensor-1
20,5.2445473333,Sensor-1
21,5.2860513333,Sensor-1
22,5.5558268333,Sensor-1
23,5.7348633333,Sensor-1
0,7.0149738333,Sensor-2
1,7.027588,Sensor-2
2,7.0983886667,Sensor-2
3,7.0979818333,Sensor-2
4,7.055257,Sensor-2
5,7.0161946667,Sensor-2
6,6.9055176667,Sensor-2
7,6.7163086667,Sensor-2
8,6.4892578333,Sensor-2
9,6.5161131667,Sensor-2
10,6.6642251667,Sensor-2
11,6.6768391667,Sensor-2
12,6.7395018333,Sensor-2
13,6.7460123333,Sensor-2
14,6.6955566667,Sensor-2
15,6.6959633333,Sensor-2
16,6.7496743333,Sensor-2
17,6.6967771667,Sensor-2
18,6.6792805,Sensor-2
19,6.5445963333,Sensor-2
20,6.5979003333,Sensor-2
21,6.6739908333,Sensor-2
22,6.8847653333,Sensor-2
23,6.9641111667,Sensor-2
0,5.6115723333,Sensor-3
1,5.6144205,Sensor-3
2,5.6669106667,Sensor-3
3,5.6551106667,Sensor-3
4,5.6359861667,Sensor-3
5,5.6018065,Sensor-3
6,5.4508463333,Sensor-3
7,5.2156576667,Sensor-3
8,4.9072265,Sensor-3
9,4.9373373333,Sensor-3
10,5.0874838333,Sensor-3
11,4.9963378333,Sensor-3
12,5.0435385,Sensor-3
13,5.1363118333,Sensor-3
14,4.979655,Sensor-3
15,5.1062013333,Sensor-3
16,5.14445,Sensor-3
17,5.08667,Sensor-3
18,5.0354005,Sensor-3
19,4.9825033333,Sensor-3
20,5.0801596667,Sensor-3
21,5.131022,Sensor-3
22,5.3564455,Sensor-3
23,5.4744466667,Sensor-3
0,6.4375813333,Sensor-4
1,6.4591471667,Sensor-4
2,6.484375,Sensor-4
3,6.4453126667,Sensor-4
4,6.4278158333,Sensor-4
5,6.4111326667,Sensor-4
6,6.251395,Sensor-4
7,6.0815431429,Sensor-4
8,5.8618166667,Sensor-4
9,5.9855143333,Sensor-4
10,6.1128743333,Sensor-4
11,5.9578453333,Sensor-4
12,6.1039226667,Sensor-4
13,6.0734863,Sensor-4
14,5.9973146667,Sensor-4
15,6.1128743333,Sensor-4
16,6.072591,Sensor-4
17,5.9741211667,Sensor-4
18,5.961914,Sensor-4
19,5.9436035,Sensor-4
20,5.962728,Sensor-4
21,5.9924316667,Sensor-4
22,6.2044271667,Sensor-4
23,6.3757323333,Sensor-4
0,5.7845053333,Sensor-5
1,5.805664,Sensor-5
2,5.8251953333,Sensor-5
3,5.7995605,Sensor-5
4,5.78125,Sensor-5
5,5.7832845,Sensor-5
6,5.6437175,Sensor-5
7,5.588379,Sensor-5
8,5.5367026667,Sensor-5
9,5.5847168333,Sensor-5
10,5.6888836667,Sensor-5
11,5.6156413333,Sensor-5
12,5.6046548333,Sensor-5
13,5.6302895,Sensor-5
14,5.5993653333,Sensor-5
15,5.6217448333,Sensor-5
16,5.6481935,Sensor-5
17,5.5204265,Sensor-5
18,5.4895021667,Sensor-5
19,5.48055,Sensor-5
20,5.5167643333,Sensor-5
21,5.5615233333,Sensor-5
22,5.6917316667,Sensor-5
23,5.7637533333,Sensor-5
0,5.571286544927461,Sensor-6
1,5.597666047566624,Sensor-6
2,5.654284683519089,Sensor-6
3,5.61311655754874,Sensor-6
4,5.5853680985480505,Sensor-6
5,5.561150109193026,Sensor-6
6,5.401556296800959,Sensor-6
7,5.184028838761216,Sensor-6
8,5.069830988629088,Sensor-6
9,5.049129126018445,Sensor-6
10,5.218873836851011,Sensor-6
11,5.147591845468087,Sensor-6
12,5.235346965212232,Sensor-6
13,5.207420796952863,Sensor-6
14,5.143236348450426,Sensor-6
15,5.251083405396092,Sensor-6
16,5.23148391682399,Sensor-6
17,5.138517323950176,Sensor-6
18,5.0176061610991765,Sensor-6
19,4.960584506888028,Sensor-6
20,5.017793808133071,Sensor-6
21,5.080149852444415,Sensor-6
22,5.327564363946212,Sensor-6
23,5.487519000204895,Sensor-6
0,5.6022136667,Sensor-7
1,5.6486005,Sensor-7
2,5.7214355,Sensor-7
3,5.6697591667,Sensor-7
4,5.6319173333,Sensor-7
5,5.5936686667,Sensor-7
6,5.4459636667,Sensor-7
7,5.1171875,Sensor-7
8,5.0988771667,Sensor-7
9,5.12451175,Sensor-7
10,5.246582,Sensor-7
11,5.1879883333,Sensor-7
12,5.2490233333,Sensor-7
13,5.2107748333,Sensor-7
14,5.0945172857,Sensor-7
15,5.3511553333,Sensor-7
16,5.2945965,Sensor-7
