hour,pressure_avg,sensor
0,5.2580915714,Sensor-1
1,5.361328,Sensor-1
2,5.2657065,Sensor-1
3,5.2701821667,Sensor-1
4,5.1749673333,Sensor-1
5,5.0516765,Sensor-1
6,4.7465006667,Sensor-1
7,4.4120281667,Sensor-1
8,4.5947268333,Sensor-1
9,4.9560545,Sensor-1
10,5.05778,Sensor-1
11,5.0378416667,Sensor-1
12,5.0655111667,Sensor-1
13,5.1814778333,Sensor-1
14,5.0502932,Sensor-1
15,5.044555375,Sensor-1
16,4.9503581667,Sensor-1
17,4.7880043333,Sensor-1
18,4.6944173333,Sensor-1
19,4.5113118333,Sensor-1
20,4.60083,Sensor-1
21,4.7212726667,Sensor-1
22,4.7770181667,Sensor-1
23,4.9023438333,Sensor-1
0,7.2802735,Sensor-2
1,7.3222656,Sensor-2
2,7.2867836667,Sensor-2
3,7.2367351667,Sensor-2
4,7.1919758333,Sensor-2
5,7.1447751667,Sensor-2
6,6.973877,Sensor-2
7,6.744385,Sensor-2
8,6.9755045,Sensor-2
9,7.056071,Sensor-2
10,7.155355,Sensor-2
11,7.118327,Sensor-2
12,7.0930988333,Sensor-2
13,7.1606446667,Sensor-2
14,7.1390788333,Sensor-2
15,7.0857746667,Sensor-2
16,7.0316568333,Sensor-2
17,6.9669595,Sensor-2
18,6.944987,Sensor-2
19,6.7789713333,Sensor-2
20,6.9498698333,Sensor-2
21,7.0141601667,Sensor-2
22,6.9689943333,Sensor-2
23,7.0263671667,Sensor-2
0,6.1279296667,Sensor-3
1,6.1201986667,Sensor-3
2,6.105957,Sensor-3
3,6.0457356667,Sensor-3
4,6.0306801667,Sensor-3
5,5.925293,Sensor-3
6,5.715739,Sensor-3
7,5.448405,Sensor-3
8,5.5505368333,Sensor-3
9,5.683187,Sensor-3
10,5.9431965,Sensor-3
11,5.8780925,Sensor-3
12,5.895996,Sensor-3
13,5.9826661667,Sensor-3
14,5.9484863333,Sensor-3
15,5.8573405,Sensor-3
16,5.8365885,Sensor-3
17,5.7504884,Sensor-3
18,5.6274415,Sensor-3
19,5.5444336667,Sensor-3
20,5.697835,Sensor-3
21,5.7755531667,Sensor-3
22,5.7242838333,Sensor-3
23,5.7588705,Sensor-3
0,6.6101073333,Sensor-4
1,6.690267,Sensor-4
2,6.6292316667,Sensor-4
3,6.5909831667,Sensor-4
4,6.537679,Sensor-4
5,6.4400226667,Sensor-4
6,6.2500001667,Sensor-4
7,6.0249838333,Sensor-4
8,6.2215168333,Sensor-4
9,6.3899738333,Sensor-4
10,6.4351401667,Sensor-4
11,6.471354,Sensor-4
12,6.4790851667,Sensor-4
13,6.5612791667,Sensor-4
14,6.4408365,Sensor-4
15,6.4225261667,Sensor-4
16,6.3810221667,Sensor-4
17,6.308187,Sensor-4
18,6.1979168333,Sensor-4
19,6.1568196667,Sensor-4
20,6.2227376667,Sensor-4
21,6.3354491667,Sensor-4
22,6.2955728333,Sensor-4
23,6.3798015,Sensor-4
0,6.3187663333,Sensor-5
1,6.35192875,Sensor-5
2,6.319173,Sensor-5
3,6.2874348333,Sensor-5
4,6.2927246667,Sensor-5
5,6.2264,Sensor-5
6,6.138916,Sensor-5
7,6.0453288333,Sensor-5
8,6.1661785,Sensor-5
9,6.16862,Sensor-5
10,6.1657715,Sensor-5
11,6.1425781667,Sensor-5
12,6.212972,Sensor-5
13,6.2866211667,Sensor-5
14,6.1771646667,Sensor-5
15,6.208903,Sensor-5
16,6.154785,Sensor-5
17,6.1442056667,Sensor-5
18,6.1234538333,Sensor-5
19,6.0677085,Sensor-5
20,6.1470541667,Sensor-5
21,6.2003581667,Sensor-5
22,6.150716,Sensor-5
23,6.2068685,Sensor-5
0,5.101049301666016,Sensor-6
1,5.1950593778645215,Sensor-6
2,5.103991620687481,Sensor-6
3,5.0630578391088195,Sensor-6
4,5.011501487506713,Sensor-6
5,4.872271097255851,Sensor-6
6,4.5909992840205405,Sensor-6
7,4.235166677113682,Sensor-6
8,4.4026779149078585,Sensor-6
9,4.737756350004608,Sensor-6
10,4.906229730919937,Sensor-6
11,4.868722992798129,Sensor-6
12,4.935791636730155,Sensor-6
13,4.96697456948489,Sensor-6
14,4.896325444492091,Sensor-6
15,4.8674456233988685,Sensor-6
