hour,pressure_avg,sensor
0,5.0785321667,Sensor-1
1,5.1163738333,Sensor-1
2,5.1460773333,Sensor-1
3,5.1440428333,Sensor-1
4,5.1859538333,Sensor-1
5,5.1660156667,Sensor-1
6,5.1114908333,Sensor-1
7,5.119222,Sensor-1
8,5.09847,Sensor-1
9,5.0398763333,Sensor-1
10,4.868571,Sensor-1
11,4.9377441667,Sensor-1
12,4.7302246667,Sensor-1
13,4.8535156667,Sensor-1
14,4.9934896667,Sensor-1
15,5.016276,Sensor-1
16,5.053304,Sensor-1
17,5.0646971667,Sensor-1
18,5.0427246667,Sensor-1
19,5.0061036667,Sensor-1
20,5.1098631667,Sensor-1
21,5.2286783333,Sensor-1
22,5.2848306667,Sensor-1
23,5.3796386667,Sensor-1
0,6.147868,Sensor-2
1,6.2064616667,Sensor-2
2,6.2231446667,Sensor-2
3,6.217448,Sensor-2
4,6.2801106667,Sensor-2
5,6.2809246667,Sensor-2
6,6.1820475,Sensor-2
7,6.1999511667,Sensor-2
8,6.1344401667,Sensor-2
9,6.0721845,Sensor-2
10,5.85083,Sensor-2
11,6.011963,Sensor-2
12,5.7409666667,Sensor-2
13,5.9020995,Sensor-2
14,6.0774738333,Sensor-2
15,6.0408528333,Sensor-2
16,6.1319986667,Sensor-2
17,6.1877441667,Sensor-2
18,6.1450195,Sensor-2
19,6.1535643333,Sensor-2
20,6.2536621667,Sensor-2
21,6.3895671667,Sensor-2
22,6.4440916667,Sensor-2
23,6.5205893333,Sensor-2
0,4.2264811667,Sensor-3
1,4.2826335,Sensor-3
2,4.326579,Sensor-3
3,4.3119303333,Sensor-3
4,4.34611,Sensor-3
5,4.358317,Sensor-3
6,4.2875161667,Sensor-3
7,4.3001301667,Sensor-3
8,4.261068,Sensor-3
9,4.206136,Sensor-3
10,4.086914,Sensor-3
11,4.1194661667,Sensor-3
12,3.9501953333,Sensor-3
13,4.038086,Sensor-3
14,4.2574055,Sensor-3
15,4.2358398333,Sensor-3
16,4.309896,Sensor-3
17,4.3432616667,Sensor-3
18,4.346517,Sensor-3
19,4.3570965,Sensor-3
20,4.4592286667,Sensor-3
21,4.5837403333,Sensor-3
22,4.6289063333,Sensor-3
23,4.7196451667,Sensor-3
0,5.477295,Sensor-4
1,5.514323,Sensor-4
2,5.5448405,Sensor-4
3,5.5273441667,Sensor-4
4,5.5786133333,Sensor-4
5,5.5786136667,Sensor-4
6,5.5029296667,Sensor-4
7,5.4882813333,Sensor-4
8,5.4036458333,Sensor-4
9,5.3816731667,Sensor-4
10,5.2176921667,Sensor-4
11,5.2754721667,Sensor-4
12,5.0187175,Sensor-4
13,5.1513671667,Sensor-4
14,5.3352863333,Sensor-4
15,5.3279621667,Sensor-4
16,5.4077148333,Sensor-4
17,5.4752603333,Sensor-4
18,5.4878743333,Sensor-4
19,5.4667155,Sensor-4
20,5.6079098333,Sensor-4
21,5.6844076667,Sensor-4
22,5.7507323333,Sensor-4
23,5.8728028333,Sensor-4
0,5.2807618333,Sensor-5
1,5.3226725,Sensor-5
2,5.3120931667,Sensor-5
3,5.3149415,Sensor-5
4,5.349935,Sensor-5
5,5.3592938333,Sensor-5
6,5.2954101667,Sensor-5
7,5.2893065,Sensor-5
8,5.2189128333,Sensor-5
9,5.1997883333,Sensor-5
10,5.0264486667,Sensor-5
11,5.0968425,Sensor-5
12,4.9405925,Sensor-5
13,5.0386556667,Sensor-5
14,5.14445,Sensor-5
15,5.1375325,Sensor-5
16,5.2079263333,Sensor-5
17,5.1306151667,Sensor-5
18,5.077718,Sensor-5
19,5.1155598333,Sensor-5
20,5.2282716667,Sensor-5
21,5.2652996667,Sensor-5
22,5.3763833333,Sensor-5
23,5.435384,Sensor-5
0,4.685927296868638,Sensor-6
1,4.746456874846513,Sensor-6
2,4.783194022548905,Sensor-6
3,4.764267627215936,Sensor-6
4,4.808751148115884,Sensor-6
5,4.807744359541369,Sensor-6
6,4.7334066390078,Sensor-6
7,4.742852154190052,Sensor-6
8,4.687623913743392,Sensor-6
9,4.649184864974364,Sensor-6
10,4.481979676803877,Sensor-6
11,4.530391642024996,Sensor-6
12,4.316270050682553,Sensor-6
13,4.421525326388704,Sensor-6
14,4.632662157081732,Sensor-6
15,4.629589612765157,Sensor-6
16,4.673189506120475,Sensor-6
17,4.69556892010888,Sensor-6
18,4.681068652508528,Sensor-6
19,4.670409216855534,Sensor-6
20,4.7947701541882966,Sensor-6
21,4.890883778648284,Sensor-6
22,4.976310843653408,Sensor-6
23,5.0713049022743615,Sensor-6
0,4.568685,Sensor-7
1,4.597575,Sensor-7
2,4.6675618333,Sensor-7
3,4.6476238333,Sensor-7
4,4.6805825,Sensor-7
5,4.700114,Sensor-7
6,4.5975748333,Sensor-7
7,4.633382,Sensor-7
8,4.5987955,Sensor-7
9,4.4950356667,Sensor-7
10,4.3721516667,Sensor-7
11,4.3644206667,Sensor-7
12,4.18986,Sensor-7
13,4.2329916667,Sensor-7
14,4.47876,Sensor-7
15,4.5186941429,Sensor-7
16,4.5723468333,Sensor-7
17,4.60083,Sensor-7
18,4.5536295,Sensor-7
19,4.5182291667,Sensor-7
20,4.6602376667,Sensor-7
21,4.765625,Sensor-7
22,4.8836263333,Sensor-7
23,5.037028,Sensor-7
0,5.1371258333,Sensor-8
1,5.1818846667,Sensor-8
2,5.2006023333,Sensor-8
3,5.189616,Sensor-8
4,5.197347,Sensor-8
5,5.201416,Sensor-8
6,5.1704916667,Sensor-8
7,5.159912,Sensor-8
8,5.0882975,Sensor-8
9,5.0968425,Sensor-8
10,4.9877931667,Sensor-8
11,5.0056968333,Sensor-8
12,4.8372398333,Sensor-8
13,4.9515788333,Sensor-8
14,5.0390626667,Sensor-8
15,5.0406901667,Sensor-8
16,5.0756838333,Sensor-8
17,5.0919596667,Sensor-8
18,5.0683593333,Sensor-8
19,5.0516766667,Sensor-8
20,5.1534016667,Sensor-8
21,5.2323403333,Sensor-8
22,5.251465,Sensor-8
23,5.299886,Sensor-8
