hour,pressure_avg,sensor
0,4.6000163333,Sensor-1
1,4.6484375,Sensor-1
2,4.7517901667,Sensor-1
3,4.8107911667,Sensor-1
4,4.7481281667,Sensor-1
5,4.7928873333,Sensor-1
6,4.4913736667,Sensor-1
7,4.0568035,Sensor-1
8,4.1605631667,Sensor-1
9,4.1817221667,Sensor-1
10,4.1735841667,Sensor-1
11,4.2614746667,Sensor-1
12,4.321696,Sensor-1
13,4.3489583333,Sensor-1
14,4.482422,Sensor-1
15,4.4523111667,Sensor-1
16,4.3831381667,Sensor-1
17,4.3363443333,Sensor-1
18,4.2338053333,Sensor-1
19,4.3009441667,Sensor-1
20,4.3815103333,Sensor-1
21,4.5397948333,Sensor-1
22,4.6960448333,Sensor-1
23,4.9450685,Sensor-1
0,6.1918131667,Sensor-2
1,6.1958821667,Sensor-2
2,6.328125,Sensor-2
3,6.352132,Sensor-2
4,6.2967936667,Sensor-2
5,6.3260905,Sensor-2
6,6.0754395,Sensor-2
7,5.637614,Sensor-2
8,5.7873536667,Sensor-2
9,5.7779948333,Sensor-2
10,5.7499185,Sensor-2
11,5.8398436667,Sensor-2
12,5.8748373333,Sensor-2
13,5.8789063333,Sensor-2
14,6.007894,Sensor-2
15,6.0310871667,Sensor-2
16,5.905355,Sensor-2
17,5.8772786667,Sensor-2
18,5.8707681667,Sensor-2
19,5.9484861667,Sensor-2
20,5.9493001667,Sensor-2
21,6.0770671667,Sensor-2
22,6.2748211667,Sensor-2
23,6.4343261667,Sensor-2
0,4.2590333333,Sensor-3
1,4.3339028333,Sensor-3
2,4.3986003333,Sensor-3
3,4.5133463333,Sensor-3
4,4.4458008333,Sensor-3
5,4.5003255,Sensor-3
6,4.2256675,Sensor-3
7,3.7679036667,Sensor-3
8,3.8212075,Sensor-3
9,3.9388018333,Sensor-3
10,3.7809246667,Sensor-3
11,3.8916013333,Sensor-3
12,3.9331054,Sensor-3
13,3.9735631429,Sensor-3
14,4.0889485,Sensor-3
15,4.083252,Sensor-3
16,4.005534,Sensor-3
17,4.0205891667,Sensor-3
18,3.9408365,Sensor-3
19,4.025472,Sensor-3
20,4.1438803333,Sensor-3
21,4.2720541667,Sensor-3
22,4.40765375,Sensor-3
23,4.7155761667,Sensor-3
0,5.47404,Sensor-4
1,5.460612,Sensor-4
2,5.5684406667,Sensor-4
3,5.6217448333,Sensor-4
4,5.5607095,Sensor-4
5,5.596517,Sensor-4
6,5.259603,Sensor-4
7,4.9153645,Sensor-4
8,5.0280761667,Sensor-4
9,4.9914551667,Sensor-4
10,4.9259441667,Sensor-4
11,5.0512694286,Sensor-4
12,5.1261393333,Sensor-4
13,5.1485188333,Sensor-4
14,5.319824,Sensor-4
15,5.242513,Sensor-4
16,5.1745606667,Sensor-4
17,5.170288125,Sensor-4
18,5.1106771667,Sensor-4
19,5.1794431667,Sensor-4
20,5.2242025,Sensor-4
21,5.391439,Sensor-4
22,5.55542,Sensor-4
23,5.7637533333,Sensor-4
0,5.4162598333,Sensor-5
1,5.439453,Sensor-5
2,5.4907228333,Sensor-5
3,5.5008953333,Sensor-5
4,5.4833985,Sensor-5
5,5.4911295,Sensor-5
6,5.2970378333,Sensor-5
7,5.1159668333,Sensor-5
8,5.349528,Sensor-5
9,5.1391603333,Sensor-5
10,5.1057941667,Sensor-5
11,5.1570636667,Sensor-5
12,5.1574706667,Sensor-5
13,5.189209,Sensor-5
14,5.2404785,Sensor-5
15,5.1383465,Sensor-5
16,5.1904298333,Sensor-5
17,5.1383463333,Sensor-5
18,5.1180013333,Sensor-5
19,5.2099608333,Sensor-5
20,5.2132161667,Sensor-5
21,5.2970376667,Sensor-5
22,5.4146321667,Sensor-5
23,5.4874675,Sensor-5
0,4.410005999004906,Sensor-6
1,4.439172305071469,Sensor-6
2,4.54750228735495,Sensor-6
3,4.599335505995745,Sensor-6
4,4.548857491383014,Sensor-6
5,4.596702573542847,Sensor-6
6,4.277587758741319,Sensor-6
7,3.8256884980774295,Sensor-6
8,3.947579652938713,Sensor-6
9,3.970262027883483,Sensor-6
10,3.925046733742658,Sensor-6
11,4.023025830568592,Sensor-6
12,4.092635885164777,Sensor-6
13,4.12880930638414,Sensor-6
14,4.260622284639196,Sensor-6
15,4.223325890362231,Sensor-6
16,4.181300353581559,Sensor-6
17,4.10825816649242,Sensor-6
18,4.0313919391738535,Sensor-6
19,4.06445604757658,Sensor-6
20,4.173135642020354,Sensor-6
21,4.337867357257383,Sensor-6
22,4.554616565768122,Sensor-6
23,4.7691236871822325,Sensor-6
0,4.5796711667,Sensor-7
1,4.5853678333,Sensor-7
2,4.576416,Sensor-7
3,4.5772298333,Sensor-7
4,4.58903,Sensor-7
5,4.5829266667,Sensor-7
6,4.3530276667,Sensor-7
7,4.5031738333,Sensor-7
8,4.535319,Sensor-7
9,4.5454915,Sensor-7
10,4.5304365,Sensor-7
11,4.58862325,Sensor-7
12,4.5853676667,Sensor-7
13,4.5654296667,Sensor-7
14,4.6309406667,Sensor-7
15,4.6178089091,Sensor-7
16,4.59960925,Sensor-7
17,4.5575632222,Sensor-7
18,4.5452323636,Sensor-7
19,4.557059,Sensor-7
20,4.5174155,Sensor-7
21,4.6496581667,Sensor-7
22,4.6707588571,Sensor-7
23,4.68587225,Sensor-7
0,5.2193195,Sensor-8
1,5.2242025,Sensor-8
