hour,pressure_avg,sensor
0,5.1011441429,Sensor-1
1,5.1918248571,Sensor-1
2,5.1590983333,Sensor-1
3,5.2127512857,Sensor-1
4,5.194615,Sensor-1
5,5.1019966667,Sensor-1
6,4.8542131429,Sensor-1
7,4.5857748333,Sensor-1
8,4.696045,Sensor-1
9,4.6769203333,Sensor-1
10,4.7106933333,Sensor-1
11,4.893392,Sensor-1
12,4.9382674286,Sensor-1
13,4.940321,Sensor-1
14,5.1245118333,Sensor-1
15,5.048828375,Sensor-1
16,4.9108888333,Sensor-1
17,4.7550455,Sensor-1
18,4.538981,Sensor-1
19,4.4779461667,Sensor-1
20,4.5019532,Sensor-1
21,4.4635882857,Sensor-1
22,4.6801756667,Sensor-1
23,4.8103841667,Sensor-1
0,7.3486328333,Sensor-2
1,7.3352051667,Sensor-2
2,7.3160808333,Sensor-2
3,7.3055015,Sensor-2
4,7.3282878333,Sensor-2
5,7.2566733333,Sensor-2
6,7.1520996667,Sensor-2
7,7.0129395,Sensor-2
8,7.1081543333,Sensor-2
9,7.073161,Sensor-2
10,7.0613608333,Sensor-2
11,7.1663413333,Sensor-2
12,7.1443683333,Sensor-2
13,7.2094725,Sensor-2
14,7.2786458333,Sensor-2
15,7.240804,Sensor-2
16,7.1268718333,Sensor-2
17,7.0642088333,Sensor-2
18,6.9519043333,Sensor-2
19,6.9396973333,Sensor-2
20,6.9938151667,Sensor-2
21,7.0373536667,Sensor-2
22,7.1040851667,Sensor-2
23,7.1443686667,Sensor-2
0,6.2145996667,Sensor-3
1,6.2613933333,Sensor-3
2,6.230062,Sensor-3
3,6.2752278333,Sensor-3
4,6.2760416667,Sensor-3
5,6.1938478333,Sensor-3
6,5.9777831667,Sensor-3
7,5.8597818333,Sensor-3
8,5.8732096667,Sensor-3
9,5.8886718333,Sensor-3
10,5.9151787143,Sensor-3
11,5.9891181429,Sensor-3
12,5.9757488333,Sensor-3
13,6.060791,Sensor-3
14,6.1661783333,Sensor-3
15,6.1223492857,Sensor-3
16,6.0432941667,Sensor-3
17,5.9598795,Sensor-3
18,5.8492025,Sensor-3
19,5.8247885,Sensor-3
20,5.9464518333,Sensor-3
21,5.8857422,Sensor-3
22,6.02417,Sensor-3
23,6.0159737143,Sensor-3
0,6.6544596667,Sensor-4
1,6.6589356667,Sensor-4
2,6.6560873333,Sensor-4
3,6.6720147143,Sensor-4
4,6.6760255,Sensor-4
5,6.6052246667,Sensor-4
6,6.419271,Sensor-4
7,6.3492838333,Sensor-4
8,6.4021808333,Sensor-4
9,6.3741048333,Sensor-4
10,6.4385985,Sensor-4
11,6.4660643333,Sensor-4
12,6.4969307143,Sensor-4
13,6.5620931667,Sensor-4
14,6.6540526667,Sensor-4
15,6.6011555,Sensor-4
16,6.4851888333,Sensor-4
17,6.401774,Sensor-4
18,6.2215168333,Sensor-4
19,6.3077798333,Sensor-4
20,6.2841796667,Sensor-4
21,6.2915036667,Sensor-4
22,6.440734875,Sensor-4
23,6.496582,Sensor-4
0,6.3264975,Sensor-5
1,6.344401,Sensor-5
2,6.3521321667,Sensor-5
3,6.2801105,Sensor-5
4,6.3378906667,Sensor-5
5,6.2862143333,Sensor-5
6,6.1645508333,Sensor-5
7,6.1946613333,Sensor-5
8,6.2304688333,Sensor-5
9,6.1739095,Sensor-5
10,6.258952,Sensor-5
11,6.2890625,Sensor-5
12,6.1767576667,Sensor-5
13,6.2593586667,Sensor-5
14,6.3313805,Sensor-5
15,6.2316895,Sensor-5
16,6.2154133333,Sensor-5
17,6.1490886667,Sensor-5
18,6.2141926667,Sensor-5
19,6.0998533333,Sensor-5
20,6.1897786667,Sensor-5
21,6.1743165,Sensor-5
22,6.2337241667,Sensor-5
23,6.2691245,Sensor-5
0,4.95126517096993,Sensor-6
1,5.014011792212575,Sensor-6
2,5.006895207421777,Sensor-6
3,5.034964590866743,Sensor-6
4,5.039449556014339,Sensor-6
5,4.936285452681144,Sensor-6
6,4.694461511577685,Sensor-6
7,4.447072815476408,Sensor-6
8,4.550388198835991,Sensor-6
9,4.516812338253017,Sensor-6
10,4.57302511221778,Sensor-6
11,4.731901771988769,Sensor-6
12,4.763156749285242,Sensor-6
13,4.8357262887535475,Sensor-6
14,4.994928525872264,Sensor-6
15,4.866817349945133,Sensor-6
16,4.76950660270464,Sensor-6
17,4.616538232701122,Sensor-6
18,4.393387284237679,Sensor-6
19,4.320649842081954,Sensor-6
20,4.3451486773846995,Sensor-6
21,4.330739557486601,Sensor-6
22,4.528194938361673,Sensor-6
23,4.699027614543868,Sensor-6
0,5.0809731667,Sensor-7
1,5.0968426667,Sensor-7
2,5.1338705,Sensor-7
3,5.1322428333,Sensor-7
4,5.1615398333,Sensor-7
5,5.0626625,Sensor-7
6,4.7607423333,Sensor-7
7,4.5487466667,Sensor-7
8,4.6484375,Sensor-7
9,4.5869956667,Sensor-7
10,4.679362,Sensor-7
11,4.8409016667,Sensor-7
12,4.8848468333,Sensor-7
13,4.9271648333,Sensor-7
14,5.135498,Sensor-7
15,4.9381511667,Sensor-7
16,4.889323,Sensor-7
17,4.703776,Sensor-7
18,4.4885253333,Sensor-7
19,4.4360351667,Sensor-7
20,4.424642,Sensor-7
21,4.3986003333,Sensor-7
22,4.6525065,Sensor-7
23,4.8055013333,Sensor-7
0,5.8980305,Sensor-8
1,5.8886718333,Sensor-8
2,5.8923338333,Sensor-8
3,5.8943685,Sensor-8
4,5.8931478333,Sensor-8
5,5.8748371667,Sensor-8
6,5.7661945,Sensor-8
7,5.8032226667,Sensor-8
8,5.7800291667,Sensor-8
9,5.788574,Sensor-8
10,5.7869466667,Sensor-8
11,5.8194988333,Sensor-8
12,5.8064778333,Sensor-8
13,5.8325195,Sensor-8
14,5.8528645,Sensor-8
15,5.8455403333,Sensor-8
16,5.8304853333,Sensor-8
17,5.7535806667,Sensor-8
